t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
756.3199999999999,693.505,640.5,597.3050000000001,563.9200000000001,540.345,526.58,522.625,528.48,544.145,569.62,604.905
-94370.0120766234,-77119.14069747347,-60570.37871815943,-45091.733184215016,-31062.79722794694,-18871.43800444052,-8899.62456302093,-1489.962281855394,3118.951014956451,4903.828031660351,4233.353249399746,2130.975721288156
-164755.6547486631,-135742.31856177392,-107653.64054104159,-81039.89836203656,-56539.78969142416,-34885.287389518846,-16874.258654972233,-3290.625229262898,5252.720496020804,8573.623194905087,7301.139756735809,3375.2637039108067
-196022.203516706,-163711.38973455515,-131883.40508532172,-100997.65288652053,-71751.81413164793,-45117.88825318731,-22314.833501449513,-4676.179326238911,6631.967908561907,11071.998802623893,9359.592308970856,4154.17091553458
-188650.50014808145,-160786.90088467445,-132519.83786006467,-103991.5191258641,-75747.08720865686,-48831.002070367715,-24792.874657260105,-5523.572939556083,7159.2157797987165,12210.23898971598,10255.838961650225,4416.090425682241
-154810.49561621773,-135814.50834730788,-115514.20106062107,-93647.60640050199,-70454.9181942732,-46857.4588561891,-24540.820238215394,-5809.153910300454,6928.923552439865,12091.86664940682,10093.578169362949,4232.229896437589
-110763.50646203767,-101193.88977116332,-89766.41987367158,-75877.5006618694,-59412.85249514619,-41010.45287749267,-22253.715611035037,-5601.716071985036,6159.667892045451,11024.661286131175,9150.320270213771,3747.0067694805143
-69816.79383773172,-67540.2917219814,-63324.30713866839,-56377.951882760404,-46286.06880101285,-33332.05810908062,-18802.912708962343,-5033.227740647581,5106.358388722744,9396.283793296085,7764.134210428797,3117.898551444542
-38993.14417861245,-40936.97593200419,-41230.22892520239,-39061.87063905485,-33835.18987119145,-25509.452757625142,-14984.431560871091,-4259.079320019104,3989.321592269336,7565.130679335723,6237.602719877662,2470.954400516308
-19489.405808519172,-22993.775883045535,-25302.999754003173,-25707.995628727367,-23563.912490131283,-18608.550614608983,-11373.22126650114,-3421.8541724364723,2958.1565192032713,5795.779643062209,4784.72887855646,1882.667402672029
-9076.800212840513,-12474.763540850168,-15117.054303641939,-16453.38873524982,-15897.021579963002,-13090.714407405869,-8289.851319223479,-2628.45032574589,2088.2183940211835,4241.695829606147,3521.214460152398,1383.9664109078044
-4522.052712200369,-7096.830151604069,-9239.08672485943,-10558.940521249728,-10588.408158588307,-8984.251515200845,-5843.673774453441,-1943.1494803478763,1396.5973929797226,2960.716245117874,2483.0590915287607,975.1893109512386
-3062.5050069709655,-4722.655610864607,-6136.30798033733,-7043.315062262222,-7112.103785187632,-6084.900164043893,-4006.321236278252,-1393.1902659479056,863.690844220052,1944.653844017817,1655.5798519103532,641.9472427742381
-2899.0189504231407,-3842.6831595359486,-4614.597943550578,-5043.074400994172,-4921.625124960638,-4111.670981826988,-2681.4030672154404,-980.875067722267,451.4360779940562,1148.8874936459215,1000.1175983823133,366.5174598417594
-3098.508752272998,-3587.2727993002272,-3907.2432603450857,-3937.189806084062,-3571.4290286324326,-2797.982030997517,-1754.7294391114635,-696.9286417229557,115.00250789536935,514.935378312371,472.8073388836738,133.79868604649806
-3298.0073614431767,-3547.949389700625,-3593.582318923324,-3335.476247968703,-2744.182433807313,-1929.7937427228171,-1123.7197856621578,-532.0065112349776,-191.41374796424037,-15.28133083382317,35.06020159744686,-66.79672484970567
-3433.8635868847327,-3584.3500027833948,-3477.0860473765124,-3016.274302274953,-2232.033318706991,-1352.174501438055,-711.6801933585839,-485.2576511357528,-512.4081822867772,-491.7433422211678,-342.11946472895556,-241.6573056251906
-3566.579326739932,-3685.131669397318,-3483.640593660576,-2861.6933676745775,-1905.095575802432,-962.8480480644007,-473.85637021103037,-569.8224285305765,-890.3001618000586,-952.6446071024767,-677.4753313679978,-394.1028638183819
-3790.974334187204,-3887.067725617705,-3594.0552800430387,-2808.5878531481517,-1684.1443655546914,-704.5313669304212,-400.24318502207956,-815.0274798278283,-1363.100465922843,-1422.5910035925842,-980.6162633577771,-525.5918904139146
-4197.953122995972,-4233.470949013142,-3804.3309942174137,-2817.5760948364746,-1523.9442901157208,-561.6693673792332,-516.9919443582523,-1264.2572119461652,-1960.1280786660395,-1911.503450031451,-1253.8550323560357,-636.7450022112812
-4858.1085038689025,-4752.2977340799835,-4103.471293451523,-2857.4265234722357,-1408.4236867878872,-562.307583242895,-884.9081410473245,-1966.7600699475927,-2694.8718607100977,-2414.017374320779,-1494.3506154040751,-728.1654716022867
-5808.694651589495,-5441.4069593716,-4462.125212709428,-2902.392356454046,-1356.1936234167065,-781.5787354856213,-1590.7285049264678,-2961.8829921754805,-3556.075304826323,-2909.930438613655,-1696.4726519507924,-801.107633449639
-7036.354093427508,-6256.653910181543,-4830.350384877773,-2941.041780166977,-1431.9433305356558,-1339.2352070609693,-2725.8188515415427,-4256.238117561363,-4499.684515745587,-3366.6146225700027,-1854.375141064832,-858.0189890427532
-8457.226958893145,-7105.419516369836,-5146.1317520770035,-2993.8915338207275,-1754.8757788158164,-2381.0679995735213,-4349.366963419853,-5798.26419670932,-5445.668836325929,-3744.135566412642,-1964.6491787084033,-902.9163796425855
-9903.73829612211,-7852.390038736243,-5355.951676111605,-3132.666402617016,-2491.037366903483,-4035.8881737746983,-6440.230496986617,-7459.357047179508,-6283.851536267545,-4003.0790123833785,-2028.7199720156077,-941.4860504259111
-11131.737692754295,-8343.960969355205,-5443.752353717618,-3487.97892091355,-3816.367388574101,-6349.028564513312,-8852.016266176295,-9033.42366269583,-6890.9305480906605,-4113.953596754095,-2054.4691732825954,-980.7542294733374
-11859.287202898462,-8451.009600578684,-5456.650041941822,-4229.578941911846,-5846.4924512448,-9209.595061375308,-11294.510148131818,-10264.051606284305,-7156.83263369271,-4065.952730551596,-2056.5088027377215,-1028.1966370797086
-11836.848697163154,-8118.383882809255,-5509.930864686072,-5510.234601820959,-8548.670912004478,-12304.839285256481,-13363.558695466398,-10899.056416148649,-7013.800503027308,-3872.37447572537,-2054.6938911467655,-1090.275093596645
-10930.624956063619,-7399.354160098205,-5757.14564850168,-7382.960188798461,-11673.067594752618,-15138.46311137466,-14625.88556760698,-10758.787426329453,-6458.5842543165345,-3570.5331197701043,-2070.8598693190024,-1170.6079334039346
-9185.847565183412,-6453.047794178058,-6326.817420157101,-9724.459967761355,-14749.001825036754,-17130.377115332274,-14738.860616214632,-9794.181258783943,-5558.977380987342,-3215.540559007048,-2124.3268695914076,-1268.2372858654685
-6836.816627386867,-5497.219813794674,-7249.377199179392,-12209.31972856497,-17173.25870640507,-17776.77896286212,-13561.745962284393,-8110.461306125684,-4441.065686148606,-2869.357415570069,-2227.237642224832,-1376.6252054828756
-4250.6015955686,-4732.21120491351,-8411.861105080974,-14365.322902310747,-18374.260834286044,-16811.66875158029,-11210.7998450806,-5944.800319136449,-3260.8370579911734,-2588.161794312082,-2381.049784946149,-1483.952039327432
-1822.8952251497733,-4270.10489561934,-9570.361601680092,-15701.779869446382,-17991.006071924614,-14300.094548210387,-8032.260161160741,-3605.55743694351,-2169.668261500444,-2411.6177811743014,-2575.3119018013545,-1574.9412847070626
131.29970674360854,-4102.365871606005,-10421.754532700697,-15861.451396480745,-15989.77145458062,-10621.148134016374,-4504.109570728008,-1396.3977748689003,-1284.787067569349,-2356.822094409356,-2789.2214965766243,-1633.88722068306
