t1,t2,t3,t4,t5,t6,t7,t8
265.82000000000005,271.675,282.435,298.1,318.67,344.145,374.525,409.81
3249.9908599430605,2414.4075753189873,1654.7658074893222,1007.1406742722351,507.5856961288041,189.960234050665,79.82202135735588,180.79317954617164
5979.171829556735,4384.181275926161,2922.8005197358016,1663.7120893442157,678.5746637965437,37.28508716313701,-205.69543862198304,-40.79322523561592
8238.693496696736,6035.44447802131,3999.5038975503044,2225.6421686343547,819.8996423742124,-108.2462370588197,-469.62496291720515,-244.5487973798197
9878.354255186901,7264.0368172322915,4820.9328361997495,2661.151236791698,922.6936502939561,-241.75958526728664,-701.5592475304594,-421.8689237369996
10828.319513623537,8017.798809817793,5352.41693152138,2951.7212932563307,981.687435654736,-359.5467909716363,-893.8961807122541,-566.6314920696644
11100.3465781375,8298.086355917314,5589.9154586946215,3092.9457879944666,995.4493126741168,-459.2997631088231,-1042.2840561065489,-675.5526145855845
10775.65506921337,8152.856804778205,5556.80052199951,3093.4163735648012,966.1458460866829,-540.1544774162502,-1145.6719712166328,-748.1895283940792
9983.510280424909,7663.675515124496,5297.190094748358,2972.0558414567467,898.9089765345261,-602.5615309548704,-1206.000274765974,-786.6278507279408
8875.96315965417,6929.893773354779,4867.46294851035,2754.529937519686,800.9475193176427,-648.0270691535763,-1227.6171167833322,-794.9358824523019
7604.036888513166,6053.254949506927,4327.658735308019,2469.4318687724704,680.5610916465287,-678.7822682862342,-1216.5360562961384,-778.4928935838609
6299.285241474383,5125.455085037915,3734.1599243650976,2144.845492421187,546.2034066734819,-697.4401208626672,-1179.6539738055276,-743.2995943541864
5062.677301269395,4220.05058146074,3134.5164606980557,1805.7045421716991,405.7072723839648,-706.6875795693672,-1124.0317940387413,-695.3611236632552
3960.8277765419575,3388.9395920763177,2564.6852270714353,1472.1385788180683,265.73693299723413,-709.0439151982021,-1056.3102251842402,-640.2032347378054
3028.164050557678,2662.733196479717,2048.462196772033,1158.7890522364294,131.48612656859993,-706.6976403802083,-982.2976064915631,-582.5492643831149
2272.906085622939,2053.8209939000044,1598.5706292481696,874.9292648062752,6.601356081562699,-701.4187454234346,-906.7346697433711,-526.1560172454919
1684.6892477801835,1560.8225675280057,1218.7505866208653,625.1446981271322,-106.71567070469712,-694.5326825658569,-833.2166187892545,-473.7853533102548
