t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13
878.9449999999999,806.3199999999999,743.505,690.5,647.3050000000001,613.9200000000001,590.345,576.58,572.625,578.48,594.145,619.62,654.905
171772.40305108,142046.5357415568,113404.8542221186,86405.42647129366,61627.335378990036,39668.55546957901,21131.26717572721,6585.725216506395,-3499.6320451361935,-8877.672507996725,-9710.580915003653,-6847.157933584138,-2209.724742471894
286516.57808896975,238944.12230945885,192615.8312569526,148286.20830616777,106859.43354874778,69407.44486093817,37148.200490035306,11360.548229623762,-6792.772032373932,-16562.74371179317,-18052.44503376393,-12793.828990124588,-4419.756878724635
318413.6173857204,269655.0281364598,221199.68069792978,173519.85092058498,127461.1036987299,84319.48100334602,45844.1692177013,14112.394481391904,-8783.135292349873,-21279.42020220151,-23116.367986940913,-16237.52851622982,-5579.435537227208
278770.7408921234,241760.53227940062,203614.19675557487,164218.9179361487,124028.8298504753,84238.56055551709,46866.7360271634,14646.055656175855,-9398.533701274388,-22762.69077443793,-24617.372524933387,-17028.013360984463,-5684.2050312366455
202246.9849003271,181667.93950719706,158837.68234935508,133064.10786614602,104265.32291855772,73249.65821348474,41931.33970364436,13316.40773592549,-8945.156939227067,-21580.49094201718,-23191.764325884986,-15730.279512709558,-5035.534500450162
123892.38629489944,117226.69752359802,107966.0738535599,95077.43562497418,78012.11613186395,57062.40125944158,33717.78983562257,10803.106464430717,-7897.331907297947,-18747.330074094483,-19970.015011491396,-13252.334097410578,-4042.5656896038313
64272.73656118239,65851.41867974495,65179.94524887392,61178.10474963926,53034.1001161183,40580.01181788623,24743.477928851597,7835.218416420919,-6691.091574273371,-15297.195670702195,-16101.066200095338,-10456.963913495118,-3043.4651419481315
27887.78957319566,32528.828012775117,35584.31611299979,36135.701736824594,33328.90673712962,26711.484004004575,16704.8894274567,4985.1044341171255,-5613.468977158067,-12003.149483769443,-12436.970682048,-7929.695054934373,-2224.878571119984
9676.351722536525,14278.17255491537,17937.218480368672,19977.06982901623,19654.90046834041,16426.06375860286,10368.861798443202,2583.2265222689757,-4794.523763492081,-9292.984777958516,-9436.67434049218,-5936.293683591223,-1635.332422654299
2196.050490808752,5601.72726420095,8521.040727791122,10503.531002323456,10979.824450446358,9447.33419620765,5809.911037380562,736.7672684696167,-4256.396396571401,-7304.336448100171,-7229.008655737455,-4502.895626332727,-1242.8072744988003
-356.550532654588,1822.8601123489593,3778.707703427717,5227.99939840645,5766.673571849143,4988.883510875027,2737.5471927613908,-598.8144940806148,-3970.2227820532157,-5992.6762560309335,-5738.344089665964,-3530.336560334949,-989.9074960119993
-1248.0160263910934,72.38800019659921,1302.7940901859743,2267.4267906218,2684.176279482616,2236.113079951787,752.7878493936727,-1542.7268001274738,-3894.686631963999,-5229.764041215089,-4800.896277731205,-2885.182215805649,-826.0252106391996
-1855.6464635012078,-1021.7911672523143,-205.83848215301632,478.9920201333588,821.3426047510459,552.2185875242075,-510.9514653205768,-2231.9186504207137,-3992.3888845904676,-4867.666226385786,-4241.538275238897,-2450.2089388914783,-717.7725071136849
-2565.5066822380795,-1961.9406793669739,-1322.4843742018484,-726.1794514888978,-359.36526652254616,-492.92495056999337,-1338.7782501589406,-2788.8350378613627,-4230.793192619932,-4769.522297314745,-3911.478809959706,-2141.9774513137513,-647.328508775214
-3384.0121844599607,-2861.0343775091424,-2248.8364431296222,-1610.6877891751162,-1145.2629907391179,-1168.984790580111,-1935.0507580707265,-3306.7036781906754,-4575.534488661219,-4818.592834697706,-3699.8793037734295,-1910.1901856340078,-607.1053556986834
-4225.174764133565,-3697.313333815958,-3026.3554553580248,-2274.9560127806153,-1684.0706868651428,-1644.1624598150486,-2440.182793672499,-3842.514127142719,-4981.598603441406,-4917.6100851616075,-3532.9920529776555,-1730.480623314863,-594.9808262615707
-4998.887388440275,-4413.4515295143465,-3638.5124411722204,-2751.948263846438,-2059.0334767521454,-2030.300594154351,-2943.7705886440663,-4410.642065003747,-5386.479800459293,-4987.345870742934,-3369.915868399207,-1596.7202885747695,-611.136384652306
-5616.181689776647,-4943.490095233901,-4054.2449166152574,-3057.6765578954055,-2332.5675298265596,-2406.207701470256,-3485.490193404447,-4975.642525398034,-5709.837340397009,-4969.69859285608,-3199.0209355670463,-1514.6412822752147,-656.0726522751163
