t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15
712.1749999999998,683.6949999999998,660.1199999999999,641.4499999999999,627.685,618.825,614.87,615.82,621.675,632.435,648.1,668.67,694.145,724.525,759.81
432263.15420188004,371029.07216874737,311166.7160197169,253404.21676379844,198519.850631168,147351.69802672407,100798.84725380743,59809.060319223616,25346.021265288837,-1672.5541162894606,-20476.25949405012,-30594.019902674972,-32067.702815034798,-25735.966464917718,-13591.99804814119
606721.5215637735,528935.0463505704,451547.1048238581,374986.94048854976,299956.2155295639,227503.19491502817,159071.34427317872,96502.83193389632,41971.1973398224,-2186.279933258981,-33764.026968140075,-51127.353447004134,-53785.959015564455,-43050.687493617246,-22665.38136046632
491954.6014701734,442555.1848457059,391176.0552526987,337176.63368523633,280367.1062173989,221189.32055897545,160888.74714957547,101631.6135877807,46497.560729100995,-737.4487659819104,-36106.6798777933,-56279.59838770381,-59644.8606235269,-47434.70041956349,-24507.654196096322
255786.19534486244,245095.90318450722,231250.3181132218,212848.19130931114,188799.79891913212,158570.52300155803,122492.241205438,82081.39242558656,40244.25977661209,1198.612762895153,-30067.311307878354,-48894.88670537824,-52501.96547598718,-41548.13035243782,-20982.441328000783
71014.26673997511,81154.88122465098,88995.95253058616,93253.91138380615,92611.58607347534,85910.57361930759,72491.58074484591,52647.7297778942,28067.735365788812,2043.6643754227441,-20839.995864182947,-35743.34628700725,-39256.96447088279,-31194.668340307668,-15522.462320270139
-7492.9475427304205,3559.0795066989685,13884.236088889185,22847.72967227783,29564.27123733201,32959.233338614344,31980.637552301956,25984.12205240969,15234.95423325255,1345.6906654506304,-12652.936692864247,-22916.94264794626,-26148.281979507665,-21300.687003267773,-10700.824689250223
-15909.056174588524,-11696.947257895985,-7292.159388423661,-2761.6212282215647,1629.0961523086787,5367.53913431935,7712.050537515057,7836.398237292777,5145.397201829069,-274.29906858809784,-7252.066580130725,-13513.635397623128,-16370.359806602486,-14105.907542114212,-7405.365442465999
-3849.856640913973,-4801.985320900723,-5505.991957467153,-5809.448586049191,-5563.530791410714,-4695.494052264538,-3328.271103737888,-1899.6527937005912,-1163.2142832324419,-1921.300335699814,-4454.670735739842,-7924.938357618024,-10351.12372035056,-9651.948130462475,-5391.877230765317
4231.5651271361785,1791.551911590314,-709.1376460063271,-3151.9438546561273,-5257.867492435477,-6616.682893782881,-6844.656178297029,-5875.992839080835,-4244.745066957454,-3050.8123683740037,-3354.4488628562513,-5204.995480298633,-7146.483594286402,-7068.05874961019,-4116.599138152717
