t1,t2,t3,t4,t5,t6,t7,t8,t9
397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-8647.344770362377,-6523.257638338547,-4549.28106938125,-2806.6278106578434,-1376.3301634317447,-334.0253278197992,264.3154907698248,413.62556862641725,219.29589789453584
-16754.421084833375,-12701.635790112872,-8918.868946452263,-5556.779726721135,-2773.8441901246297,-725.7180316600786,465.8555902035762,779.8270580588311,417.5984567167156
-23148.52790439778,-17668.183346626036,-12508.340949816677,-7867.792944835299,-3974.9448446689526,-1071.937693726758,637.2712978341104,1096.6871708021206,586.8610184811012
-27351.422849182254,-21069.994025533048,-15078.345747594198,-9596.286680441066,-4910.161858566449,-1353.2316758096808,770.6678774319429,1348.3546438334915,717.8017377064474
-29235.258631725388,-22792.843249119298,-16535.69175881185,-10676.249487421806,-5542.325753572702,-1557.2271045793943,862.3405197027739,1525.9619709502695,805.6247423499597
-28996.667460099005,-22947.768585599948,-16928.496667600615,-11118.663510510094,-5867.560068358374,-1679.3639809591991,912.6614451690855,1627.8003703111292,850.0564344730706
-27069.15306865375,-21816.0439525745,-16416.244148951162,-10998.131472641526,-5910.9912777426625,-1722.4793721675387,925.3776203163648,1658.483753895728,854.6981878670913
-24005.39243638926,-19772.30105735259,-15225.466924112952,-10431.323508755873,-5718.779852916951,-1695.4563278661562,906.5410709975347,1627.3966496288945,825.9226801814343
-20362.857111816626,-17207.341548443863,-13603.265244257365,-9553.062544798904,-5348.581833136185,-1611.2989126746938,863.3285544851814,1546.8067268047635,771.5943788650367
-16617.550125287882,-14467.32673938069,-11778.652763665941,-8495.139972006551,-4860.446888575018,-1485.040959254795,802.9736964002791,1430.0075079228473,699.8708179500899
-13116.964216087441,-11817.663361316867,-9937.34275611621,-7371.099576370344,-4309.604471541287,-1331.8473169919994,731.9570945121211,1289.7669543896902,618.263831529367
-10070.394682503062,-9431.588131812314,-8210.93308521004,-6268.0629405293,-3741.840825432176,-1165.5534656245472,655.5099406406013,1137.2331815462858,533.0423527085668
-7566.339153401908,-7397.708737305546,-6677.960123819892,-5244.881995985058,-3191.4723692959305,-997.7535313673386,577.4110016670219,981.328271652967,448.97084830478997
-5603.936591398491,-5738.443614432275,-5372.586335569796,-4334.85781497588,-2681.4352325017207,-837.424886566687,500.00994507733844,828.5711612146549,369.3182620636821
-4127.049250342659,-4431.867676624261,-4296.613782154178,-3550.982659031844,-2224.787119131291,-690.9928049838899,424.39393720565437,683.2209767851278,296.0462152285915
-3053.4969195320623,-3431.6632928454455,-3431.486320929757,-2891.9394930590597,-1826.9187197923607,-562.6979472299622,350.6222216055488,547.6196743218832,230.08656698338058
-2296.0989754512193,-2682.442179098483,-2748.289947236299,-2347.6457091392926,-1487.9144484757078,-455.12649082658197,277.97441971153097,422.6264322641391,171.63672855940663
