t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11
593.505,490.5,397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-45948.71377725066,-36779.53937617131,-28056.408794333693,-20013.507491885055,-12890.212968463316,-6926.594365828746,-2348.9005895397136,663.1432522428244,2038.8503962809052,1924.1138099528584,852.4312890827215
-83339.30140998641,-67137.46651203482,-51606.90677158739,-37133.84116603243,-24150.534085315292,-13130.724260397517,-4557.937501114841,1151.1062400393198,3789.9522396443344,3595.2695364934275,1585.0438990895489
-105382.30497225792,-85805.67171143403,-66777.41647229623,-48703.43951410311,-32124.8817526731,-17723.876263436687,-6275.622836749757,1485.3736736909307,5117.169814108237,4856.927494813362,2117.8055196954515
-110502.36417374384,-91386.3801105329,-72390.67985778094,-53806.7778609194,-36180.549124482655,-20344.94036051953,-7367.362983991201,1644.3849708480084,5924.479005761965,5615.872548234532,2410.7646580473042
-101469.01542213297,-85724.55046450555,-69531.61231864043,-52975.10006647199,-36504.84847763011,-21014.546420220944,-7807.8463696198805,1641.6997369025673,6207.676958742624,5869.342603437224,2471.2770904565473
-83638.3040229866,-72691.52855366428,-60781.58042785654,-47758.39575157574,-33901.680340655585,-20060.882644749006,-7668.559362256416,1515.830170056171,6038.665163848549,5689.232242989474,2343.086471295441
-62750.63808711113,-56602.329668498896,-49168.93300653419,-40097.18037020651,-29464.46046273741,-17983.529576829715,-7085.780620813158,1315.5808238636885,5535.420769510915,5192.031917734155,2088.343423686828
-43259.304330390456,-40959.68411593108,-37289.04866818831,-31760.634310777194,-24261.213199039234,-15310.4355990217,-6221.608748889182,1086.6663886433482,4829.224081616393,4506.183729262297,1769.8424829826718
-27638.788990564386,-27871.854982331737,-26843.82867117053,-24014.428403433845,-19124.840616613863,-12490.62662539151,-5229.751392533326,863.2843582496079,4038.429591365254,3746.2185801115716,1438.644059558795
-16558.848384329718,-18099.424807484014,-18602.317194989908,-17541.852378860236,-14574.620650139053,-9840.407630717686,-4233.196829419596,665.3934687470164,3253.2230720246735,2998.1083655748216,1128.7828800913073
-9510.882793570245,-11460.75942486334,-12626.898735122133,-12543.17808149994,-10841.571416232906,-7537.942763771831,-3315.315753815696,500.2492995614794,2531.119715190323,2315.4927147186327,857.8674999378674
-5478.875808125026,-7308.587057019764,-8580.490788487241,-8908.664529910287,-7947.997546831266,-5648.606508843444,-2521.755659292362,365.93541908233203,1900.1157405053666,1723.551375224641,631.021701874067
-3420.9158703805815,-4897.888050630373,-5986.7422560744635,-6383.435859306377,-5796.491597012256,-4162.03254581079,-1868.6788191845571,254.9694302888692,1365.6825322782142,1226.5766732842153,445.7120943549109
-2510.412378640876,-3591.2364474957326,-4393.105068729671,-4684.117841258838,-4241.69493670857,-3027.1229369251987,-1353.145554815497,156.92140474201508,918.5195832314387,816.0705745254688,295.8737575751598
-2194.1367419924363,-2929.164258531126,-3443.0906609172825,-3561.8766090630265,-3136.172939190931,-2178.3860021085666,-962.7970462167762,59.80188511254991,541.2566939170113,477.5147976102047,174.70634038273832
-2152.297228908745,-2620.557185963,-2888.0671389005647,-2824.7778321221313,-2353.32013735805,-1552.5679427234759,-683.5038032395403,-49.5012461810411,213.4551991763219,195.1544926606023,76.1824716532932
-2227.6424685638476,-2500.9660510264052,-2569.428426880623,-2336.5383672178173,-1794.7620973131113,-1097.5760795657297,-504.74581232345,-185.23470507414632,-84.9873666237473,-45.100820291647,-4.3862278536879105
-2360.132616007239,-2487.807466656685,-2392.304704364303,-2005.382058940882,-1389.6635049703862,-776.5553551435811,-423.00542315606737,-362.7023975967402,-371.5874421866648,-254.22265932136676,-70.3429004933674
-2539.6489898471827,-2544.6537346562454,-2301.6456036399904,-1771.4252404438673,-1091.3483854235062,-569.5427468173002,-443.46919533595553,-597.6106495369589,-659.7065213697423,-439.5817973720175,-123.94671557811526
-2776.0994876723844,-2656.708110427004,-2264.44210736504,-1596.7025918425418,-874.3845145405209,-474.11830362589365,-580.0455573897467,-904.4501350659413,-957.3342464868178,-605.0729360112592,-166.72515618976416
-3081.6806196281755,-2815.360226550557,-2258.356289543628,-1459.3034505643918,-733.4212133373716,-505.322749726722,-853.3387284719769,-1293.7123088085011,-1266.1169683071198,-751.6194290789082,-199.83145738740805
-3460.1290175822237,-3009.094000482846,-2265.936039629694,-1351.6974447849257,-683.5917711989889,-694.0469635781811,-1286.0172134658246,-1768.0559525500062,-1580.7517159828778,-877.941804539418,-224.37393483705515
-3899.7132384278502,-3218.9622670301237,-2273.585095188403,-1282.45748401744,-761.0121351542829,-1082.3363413410323,-1895.218338002126,-2318.0066350762904,-1889.0338518553926,-981.5296353639875,-241.70409970025855
-4368.962359732381,-3418.0544711602283,-2274.5337253149437,-1279.6684530250218,-1020.815799224432,-1713.9279085783912,-2682.4118662642236,-2918.308206884844,-2172.8978162224744,-1059.757424300512,-253.64894506936665
-4815.949782485611,-3575.0989498902677,-2274.615339455499,-1393.1836039316436,-1529.6171121259993,-2619.255554112156,-3622.473042875559,-3526.448595868031,-2410.6791257552895,-1111.0459522185088,-262.66016645198323
-5172.841468463677,-3662.116372559695,-2298.5630766607915,-1691.9459769075556,-2349.96368482075,-3796.331489869167,-4655.202004621359,-4084.8704802416055,-2580.5464425711634,-1135.9146821611698,-271.8391385761415
-5366.944625459828,-3664.7779864084873,-2393.2232866471772,-2252.707068274328,-3516.834672391227,-5191.961759716584,-5683.4123369992585,-4527.719313289596,-2664.6638445180297,-1137.7272670640668,-284.7911830858248
-5337.509064836995,-3592.255927194468,-2623.5132517590423,-3138.6052825001016,-5010.46340025019,-6690.449611946174,-6581.113436658628,-4791.673581949492,-2653.2718479559617,-1122.929637169125,-305.2758175296661
-5054.566837374087,-3481.9325192627252,-3058.2757468827795,-4370.462484054765,-6734.31638010371,-8117.447352516526,-7212.7487133604845,-4828.794839261853,-2547.6814328636674,-1100.6387017260327,-336.6578207488089
