t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
756.3199999999999,693.505,640.5,597.305,563.92,540.345,526.5799999999999,522.625,528.48,544.145,569.62,604.905
-132322.51696372184,-97.60941437703195,-10614.809735464558,-16045.179171136082,-17406.169693404874,-15767.246456875344,-12222.091013115907,-7852.468097959894,-3670.207739689038,-520.3379313413735,1074.6305573106374,1151.2509352334291
-220205.96768028583,-2090.937683314107,-19251.963668802422,-28606.951920696894,-31257.817870975803,-28672.354443349825,-22568.08247833048,-14800.449414159888,-7217.983244277001,-1439.3632464817897,1491.4015906683721,1600.786320527057
-242591.03068776254,-4825.872952960775,-23425.490383698823,-34615.10805713832,-38488.77518677132,-36037.56656760073,-28936.897812824704,-19343.404177010452,-9647.177201752258,-2098.152388961392,1764.675914726412,1891.932393615166
-210212.4549238359,-6671.684270197569,-22795.009215295086,-34038.98562257618,-39000.104502777875,-37632.005092607884,-31039.413250037516,-21234.510801059732,-10817.31162088098,-2465.7649064957495,1865.0617910739188,1999.8020672935852
-151256.48222246682,-6367.825008262322,-18482.20315278336,-28765.404848949725,-34569.54341278372,-34762.1388708097,-29666.814117696333,-20866.890032261406,-10882.91682638035,-2584.8732583732276,1793.0847268333612,1936.7926508973726
-92538.13839722128,-4005.007312569513,-12405.236238363337,-21386.568236268195,-27678.962369028417,-29383.674142792675,-26127.49990734221,-18974.12140243038,-10165.723504352884,-2535.418019360595,1576.9539718223666,1742.6438496034334
-48812.86230233959,-707.0817105501902,-6411.475194402396,-14109.565370711733,-20479.895623151966,-23284.90884884285,-21697.794680591556,-16319.464451682546,-9015.76569652351,-2397.227876305285,1263.9350875803336,1469.3494357027341
-22724.311493790952,2302.1832228520907,-1686.4975171020687,-8235.740263485492,-14303.343409818033,-17664.82765538933,-17307.677672496822,-13501.082175526457,-7719.4238471802755,-2228.139018402164,907.9671035346311,1166.8903239609515
-10175.923026108929,4334.382062899369,1366.8710339609706,-4184.683558823246,-9669.079660215773,-13093.450508081112,-13474.409842161878,-10892.03751657719,-6466.221653882752,-2059.5473035900004,557.8497565101825,873.8339017296814
-5563.690032573447,5300.336931916266,2907.343386698551,-1796.9937265138124,-6544.091856398838,-9678.636593562635,-10384.433621010945,-8668.816234220083,-5356.326105955726,-1902.3341399037713,249.60634527019582,613.9377126503732
-4542.002526909,5449.913798907035,3338.893160525278,-662.893046384671,-4627.80321553268,-7273.738540027204,-8019.076293238322,-6873.154358333371,-4424.885877436013,-1755.2092859347326,4.2535718200205395,397.51626299775535
-4621.689188797858,5096.93677493774,3074.666147328414,-347.20150305683546,-3555.3486073079875,-5638.888291107217,-6262.875636962289,-5471.39742501878,-3666.8760829385383,-1610.9170656514548,-170.14457708390802,225.24161965373312
-4723.991933223697,4470.8991909531715,2431.2444499223407,-492.64167230547775,-3003.245788594845,-4536.167816523135,-4974.89740017853,-4397.058982172167,-3055.4140801121343,-1459.3766460180245,-274.5308650311248,92.16636321310109
-4544.310130156834,3693.7325360703226,1622.0283078045527,-839.5131988546109,-2725.5727814105144,-3772.4148756472678,-4026.090330175871,-3575.155905015118,-2552.5932470661446,-1289.0842883561957,-315.57109982298846,-9.464537802316897
-4090.1710781826796,2827.3002174146786,794.4856906219766,-1209.8215673356403,-2555.5890582423226,-3210.507859771024,-3312.320935332892,-2931.878754520298,-2114.9946995458763,-1089.329488473635,-305.10399869628634,-89.12220999090621
-3443.6809214338964,1935.4861013727225,64.03544313126815,-1490.6531679927773,-2396.6510508460606,-2763.7911955582385,-2750.963268931246,-2394.414959125684,-1698.2019990829428,-856.5551660569026,-263.4147242009723,-158.2632023704533
-2686.691864097576,1114.6946635402749,-482.1403693430731,-1629.9485100015988,-2209.578359752245,-2378.0939095745866,-2265.4537046518776,-1887.4753391718682,-1267.1925778587079,-607.9117856196019,-225.37046292618595,-230.73736021704818
-1921.8125106449327,468.4607961689035,-808.727227638503,-1634.464552007895,-1987.7787695450345,-1997.8263898322148,-1762.772831124348,-1337.9717638446125,-820.9789038715516,-401.20731491660695,-244.58866331017475,-321.34340906363303
-1336.8254434147266,47.77596266495874,-949.539219144762,-1542.7801259612622,-1703.350216693299,-1514.2249458817662,-1118.2116056884595,-705.3595791677642,-434.28442612026697,-350.2382717208177,-386.21466085988527,-440.58202465207745
-1247.9482785591733,-187.2708325548551,-981.0709408235184,-1351.9862826888652,-1218.9756696778616,-713.3952883854405,-198.0198008281074,-50.58677021491812,-298.423722594877,-610.9307108503745,-698.9359846901552,-585.7598642906268
-2026.861790152998,-384.2223941111679,-967.7836857746923,-919.1846142784743,-202.17261269828305,723.2341397828407,1046.7922627133523,377.0983029448846,-712.2878548406675,-1313.0641487397263,-1169.379624386994,-733.0305031266003
-3842.9891548911974,-894.1053159760226,-961.9919572222456,79.01406633573573,1865.5367115811441,3098.2221899523342,2428.8058452834875,116.10975635467145,-1967.4795726190432,-2446.8607690050094,-1686.215120046891,-838.6719567482825
-6319.16775153787,-2438.9744364853414,-1103.407041430274,2030.165254285706,5487.855572324197,6453.87035858101,3425.3127702460506,-1364.4858609192315,-4138.066988990054,-3776.655040037793,-2055.478969630207,-855.1051462437558
-8419.060218682069,-5971.692443621685,-1688.1080935667835,5115.30563953076,10787.90558331364,10347.21444506819,3293.78582482766,-4352.4117520816335,-6908.165340769454,-4880.584331467598,-2082.8927137083797,-755.8981377132311
-8843.157299995708,-11843.10517802955,-2984.3150123410514,9067.211189395452,17207.61501439687,13871.530572689246,1433.4690246036619,-8603.455026718606,-9615.27176304325,-5336.566758457489,-1678.7566868420743,-552.9344743097565
-6757.382157172941,-18792.57564916106,-4817.650500093399,13205.78704565549,23561.139229884157,16001.104790856049,-2232.446115030176,-13338.436331872746,-11536.062172741416,-4935.311507938561,-906.3596301962777,-291.5802596256986
-2271.8916720321804,-24080.105578527633,-6344.266133209636,16784.927101966285,28482.385244103392,16040.19861900566,-7163.850025092947,-17569.001061983156,-12212.219801701744,-3758.313042470516,63.035658229754745,-27.138474149358217
3690.5095363396117,-25175.079846813594,-6411.073306372859,19361.252243180887,30964.19681402449,13863.183502286212,-12457.353094438868,-20499.20056908463,-11580.495729256396,-2083.015077279229,1043.9529679639963,198.94910636034365
