t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20
2011.9999999999998,1870.7049999999997,1739.2199999999998,1617.5449999999998,1505.6799999999998,1403.6249999999998,1311.3799999999999,1228.945,1156.32,1093.505,1040.5,997.3050000000001,963.9200000000001,940.345,926.58,922.625,928.48,944.145,969.62,1004.905
-5782396.375737334,-5199774.131207305,-4622032.261375351,-4052049.288926453,-3493211.230978155,-2949555.601574823,-2425885.743426157,-1927838.3107184682,-1461880.9291866696,-1035211.0736317714,-655521.8620773159,-330596.9560283325,-67696.6518565155,127297.50478206726,250999.4342251898,303893.77084703895,291932.4276434654,228268.0273363942,134980.28760565538,44582.85181098696
-4582755.12467058,-4279813.036873476,-3965190.1854255255,-3634008.5905024586,-3282626.2319860985,-2909171.8088481682,-2514138.6946597155,-2100992.5544428304,-1676705.3647179564,-1252082.173190174,-841704.125255591,-463285.9257631692,-136257.37634021806,120550.46373063858,292083.4263411705,370837.3826361529,360647.99255942827,279593.9054349947,160871.08645353024,50483.281575627305
-1090149.7864451497,-1159503.9624044935,-1217043.1355601111,-1256501.8184634848,-1271405.2894784196,-1255375.4940159474,-1202742.458527232,-1109487.7883026137,-974473.8669391664,-800799.0130247131,-596973.8746218018,-377470.28662910935,-162112.83881688648,26148.024691370414,165238.83228201754,239325.05582658126,244350.51363837047,191863.19692621668,108983.78987114844,33006.51748176855
4902.625717389802,-50482.19085348986,-105507.92060570385,-159341.01372625813,-210387.4419943197,-256122.3381717212,-293051.05842067004,-316893.5199720664,-323090.3383839668,-307696.4622874992,-268633.648467987,-207107.3075281338,-128777.68833440072,-44083.10216797954,32926.98035316669,87624.86989101894,109412.19547152634,96630.36839087428,59586.30605180404,19296.93509093216
-172324.16116054676,-153413.9922218718,-134342.92916644417,-115390.65460582216,-97245.2648090188,-81063.64538918278,-68387.28965282695,-60816.15971772821,-59380.051181577604,-63677.13469925595,-71081.13387807968,-76574.45757600368,-73843.30874945626,-57898.601386810864,-28525.075419911165,7372.872188341435,37026.01273669201,47882.49571266811,36358.46224054502,13391.512104433215
-197699.86370394306,-188352.8215502866,-175340.71971283815,-157214.94362086616,-133215.97961737713,-103791.94020745192,-71129.88055437483,-39387.88840555833,-14186.955742068798,-1006.919018036748,-2610.639024267093,-16487.740598501063,-34125.73128035998,-43803.21265140585,-36797.534422059915,-13837.380657309983,13415.420007724466,29145.575973985397,25353.073462407843,9638.731064840988
-86714.42253152572,-96895.4608806957,-103825.70121024086,-105670.42338881703,-100677.9231183927,-87737.17432463673,-67220.82083328528,-41819.75714441296,-16769.98976423122,1242.9776863472516,6782.838043997156,-898.9528164000833,-15886.702835143926,-27512.525677625756,-26483.42926015012,-11740.997721976973,7732.291765759209,19223.8803410586,16689.18803937294,6110.391142739832
-27985.247710701507,-38728.0833416811,-47967.17848635417,-54541.25405839183,-57034.85816116503,-54128.508670153926,-45275.27292221796,-31530.347156436474,-16042.908976087647,-3523.4451940748195,1692.8779355908614,-1641.180741000525,-10025.85757540112,-16568.52303565154,-15402.715406026371,-6228.7188055936,5103.960082510018,11202.48040043891,9267.549161327424,3213.3268216310557
-18940.29451848971,-24204.68224236183,-28745.710810335488,-31948.562751097434,-33040.78348363111,-31311.068294197696,-26518.664647229885,-19354.670252401833,-11624.533917904675,-5772.20937625109,-3685.265144104996,-5377.098043699495,-8619.016874219984,-10190.115077261926,-8106.279876991518,-3096.328931935368,1995.023557920197,4429.978568404794,3569.0475312964377,1112.272775202669
-23039.637499414504,-24653.967208343307,-25506.447379172605,-25173.895197588685,-23326.34196960807,-19951.67330146194,-15584.001403318354,-11316.8897290604,-8394.897239346388,-7465.253497734062,-8019.343192643664,-8660.146145993805,-8183.094264016192,-6520.767442617012,-4567.3915325088965,-3113.8021364462124,-2167.6650262234807,-1353.1591696973824,-640.7631085715543,-355.6089841119269
-28885.569479179343,-28324.765174623233,-26715.185283449526,-23704.34806040245,-19333.984580018256,-14312.668449799776,-10039.592505220666,-8047.133720805346,-8893.754750535223,-11295.643253427686,-12658.393057382333,-11162.018839758619,-7619.392594091863,-4867.34267752425,-4907.942585457259,-6850.060011998454,-7989.524950407343,-6679.840013327757,-3754.0404714603146,-1328.2016784319599
-37436.6487298873,-33961.01150250902,-29273.588055895634,-23293.64250566455,-16732.879427276595,-11254.6616141519,-8948.342963855182,-10891.955544027254,-15596.031362425623,-19135.703998214798,-17988.691347202977,-12569.608057997337,-7449.768363695377,-7092.919855502787,-11348.371161845045,-15728.988425011423,-15966.072725358365,-11681.336728578983,-5880.293680315504,-1858.23288750431
-48686.724351807614,-40070.521358847735,-30811.756689759444,-21724.34979991829,-14778.998780581664,-12561.603077716029,-16499.9746683016,-24610.95169584659,-31193.41740684808,-30516.331310788486,-22422.95394211444,-13734.68158097728,-12294.36697688436,-19204.584254303874,-27883.783848480776,-30689.37742770096,-25432.365173609112,-15753.53493962554,-6915.642464313431,-1998.0669764997908
