t1,t2,t3,t4,t5,t6
176.58,122.625,78.48,44.145,19.62,4.905
-185.29181130459648,-109.02284094401168,-42.36413744284426,5.122154198352126,25.43568228466624,17.309630900241
-536.8296149743747,-335.06429130073843,-161.08408412519506,-33.820285816738135,30.57929500723166,29.22172772293102
-867.366484100621,-549.2634715684138,-274.7604751837457,-71.82136690864569,34.95219734878598,40.38719472135375
-1167.4651123405097,-746.0383336924582,-380.734496888774,-108.0697055960929,38.484578497756615,50.583550378644354
-1429.410851699544,-920.7327651071195,-476.7260510246601,-141.83635544461578,41.13693081152323,59.627293472969306
-1647.5602553028102,-1069.8152880550101,-560.9242186868184,-172.50221705520454,42.899694664999814,67.37887849268728
-1818.5233040483165,-1190.9923311133473,-632.0448082859672,-199.57847510570178,43.791181116363006,73.74514787307767
-1941.175390155455,-1283.2328105580393,-689.3529131743915,-222.71914931673828,43.85401608320595,78.6792690109771
-2016.5121852239208,-1346.7092577638252,-732.6515428880355,-241.7254956731898,43.150455429525735,82.17840333541677
-2047.374612765382,-1382.6679466245066,-762.2401736843489,-256.5426228178394,41.75698499263426,84.27947701868773
-2038.0807685425432,-1393.245658581881,-778.8492091815,-267.24923541674127,39.75863969881201,85.05351818684414
-1994.0060721370685,-1381.2534720359886,-783.5576782976963,-274.0418347826046,37.24345383021493,84.59907014638304
-1921.1522883528824,-1349.9482505730402,-777.701973046122,-277.21496906653914,34.29739734141914,83.03518665030859
-1825.7411174023182,-1302.8106330273695,-762.7831032098535,-277.13922294434656,31.000071321127706,80.49447093178858
-1713.8600791587305,-1243.34483884352,-740.3789676402341,-274.2385807072163,27.421341198094893,77.11654571377908
-1591.178875359214,-1174.9111585615037,-712.0667176414474,-268.9686127810271,23.618990782381246,73.042248643166
-1462.7447217396025,-1100.5972728182956,-679.3586406668294,-261.796659486317,19.637393668481202,68.40874831064446
-1332.8564678925136,-1023.1301164085316,-643.6533327838389,-253.18485693174785,15.50712814820014,63.34568032162121
-1205.0104647041492,-944.8263061505953,-606.202427988361,-243.5765067037072,11.245411677815326,57.97231846130414
-1081.9064898542613,-867.576431649804,-568.0919303895663,-233.38596643843158,6.857202118619288,52.39572774837917
-965.4996225209425,-792.8568409336548,-530.236313468436,-222.99195725274424,2.336803802543473,46.70979629942494
-857.0835043894298,-721.7618684415681,-493.3830187818099,-212.73396188286097,-2.3301765650181423,40.99501134079957
-757.3914920546359,-655.0495810182439,-458.1247730999647,-202.91123073623254,-7.16466069785446,35.3188296095764
-666.7042810120038,-593.1948359514595,-424.9171890887355,-193.78382073052833,-12.191827765291475,29.736490917260834
-584.9551658902849,-536.444521361482,-394.0993480244829,-185.57505694759038,-17.438826363904457,24.292132474529033
-511.82677619460895,-484.8710734247593,-365.9154103065883,-178.4748195189053,-22.932529274443645,19.020077367154556
-446.83558309562966,-438.42156945041745,-340.5356953598684,-172.64310622991815,-28.697370871720643,13.94619035694565
-389.40251951162975,-396.96076396878215,-318.07606517569883,-168.21339396681338,-34.753293634213776,9.089215525646265
-338.9096069514644,-360.30729982826966,-298.6147995021436,-165.29540986940387,-41.11382393179624,4.462031367990024
-294.7435348677011,-328.2629636100264,-282.2064456186456,-163.9770187442511,-47.78429776224004,0.07277854726048172
-256.3277441342305,-300.6352726390017,-268.8923555677508,-164.3250322137284,-54.76026316569287,-4.074167065641636
-223.1448092596524,-277.25390920263214,-258.7077933197658,-166.3848446293614,-62.02609588085667,-7.977388566638157
-194.75088846561073,-257.9815977950259,-251.68561574391933,-170.17889984512675,-69.55387624290424,-11.637789600785275
-170.78380788924895,-242.71999894449502,-247.85662079986054,-175.7040910703454,-77.30258601167519,-15.058113712908364
-150.96604545178565,-231.41111289478212,-247.2467316824943,-182.92829251961382,-85.21769143613668,-18.242604273467926
-135.10354592199977,-224.03458796952378,-249.8712631483616,-191.7863147306837,-93.23118130551386,-21.196782308252804
-123.08098085488278,-220.60124530825175,-255.72660895728086,-202.1756618592562,-101.2621243152331,-23.927315971473103
-114.85380151160317,-221.143089881458,-264.77980520801,-213.9525436444725,-109.21779767579682,-26.44195354977283
-110.43724463360576,-225.70009532989724,-276.956564807294,-226.92864984515708,-116.99541813757817,-28.749491648736008
-109.89235603279464,-234.30413668357912,-292.1285375352182,-240.86922219059417,-124.48447796317753,-30.8597514909308
-113.30910335855623,-246.96060053707464,-310.1007147244453,-255.492949312593,-131.5696532212038,-32.783538941607844
-120.78675718994289,-263.6284169004884,-330.6000470184716,-270.4741557751168,-138.1342123494776,-34.532567848990766
-132.41192022882092,-284.19951039221206,-353.2664521581199,-285.4476518811312,-144.06381225398852,-36.119331373734674
-148.23485960009333,-308.4789302963467,-377.6474287093968,-300.0164554113517,-149.2505308354185,-37.556911963864245
-168.24511840918154,-336.1671503722981,-403.19743363451676,-313.7623945674698,-153.59695257551581,-38.858727220377304
-192.34771085345855,-366.8461859135622,-429.2830048846435,-326.25936448165226,-157.02010134639332,-40.03821574254139
-220.34149304376243,-399.97121263601383,-455.19430364543217,-337.08875565799855,-159.45500505697692,-41.108473730937995
-251.9014974441541,-434.8692505827131,-480.16331844146134,-345.8563251593679,-160.85768230636995,-42.08185921001065
-286.56707200703323,-470.7461703942033,-503.3884370687469,-352.2095672327996,-161.20736277753338,-42.96958574550142
-323.73753398394956,-506.7027829683705,-524.0644932503664,-355.8544867428975,-160.5077900838067,-43.78133103227868
-362.67670821542856,-541.7601060015393,-541.4167907180953,-356.5706103034203,-158.78750603064955,-44.524887335351934
-402.52716983043774,-574.8931092139468,-554.7370671877175,-354.22310331796683,-156.0990752052838,-45.20588021257509
-442.3342803048246,-605.071397389437,-563.4189565415436,-348.77100288583983,-152.51727376913743,-45.82757911815381
-481.0792527046151,-631.304489635206,-566.9903043566271,-340.2708209156669,-148.13633095401056,-46.39081845933909
-517.7195923183816,-652.688696349796,-565.1397366686291,-328.87510019680707,-143.06637060221067,-46.89404074348547
-551.23443623001,-668.4521789045641,-557.7351942280969,-314.8258886111314,-137.42924817557332,-47.33346510604757
-580.6716677134748,-677.9946769909383,-544.8327109080232,-298.4434950332303,-131.35401203937118,-47.703375427589386
-605.1933052601938,-680.9186463064209,-526.6744872755847,-280.1112632612145,-124.97223399057796,-47.99651322648279
-624.1156307494509,-677.0491615608287,-503.6762103327027,-260.2574080307586,-118.41345210858117,-48.20455239273205
-636.9408552652988,-666.4408554983847,-476.40449901294556,-239.33516754335167,-111.80094993860953,-48.31862639556536
-643.3778045800714,-649.371288772121,-445.5462058356067,-217.802619288549,-105.24806220530857,-48.32987449707131
-643.3500711177228,-626.3213510146508,-411.87197966664326,-196.103473720338,-98.85515234622339,-48.2299721556788
-636.9912164036775,-597.9444387853526,-376.19691654010745,-174.65001170430324,-92.70735556820057,-48.01161234741182
