t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20
2011.9999999999998,1870.7049999999997,1739.2199999999998,1617.5449999999998,1505.6799999999998,1403.6249999999998,1311.3799999999999,1228.945,1156.32,1093.505,1040.5,997.3050000000001,963.9200000000001,940.345,926.58,922.625,928.48,944.145,969.62,1004.905
5628924.485327963,5050935.352472971,4478080.645421829,3913352.1857205043,3360243.717277735,2822891.647232825,2306184.987596876,1815827.1350821631,1358326.42348793,940886.5378280237,571162.7394345531,256846.61205804127,5042.27770480694,-178597.31362484454,-290992.14971183793,-333010.00755696825,-311054.6232035602,-238779.97118084587,-138784.07215181133,-44067.68568015726
4536667.76966957,4221117.3097164,3894423.570684628,3552003.015117387,3190545.12992025,2808549.914298419,2406915.618484364,1989528.4796434361,1563764.860178238,1140770.9595582988,735344.7283654319,365222.8094191683,49591.56715694221,-193282.39599877468,-349251.4157693081,-412024.11461931304,-386842.8018433139,-293188.02043092204,-165377.20483854593,-49939.11826787192
1132931.9983293111,1189350.4453828172,1233695.2757368742,1259651.3486164545,1260803.6401048272,1230979.7922001537,1164891.9529549384,1059095.4183557506,913205.2377359889,731197.1327208817,522476.7810934937,302266.5646070525,90794.78169870468,-89135.68486912032,-216294.15468779436,-276390.4378408697,-267415.10902703094,-203038.64675758983,-111986.99094408078,-32046.318053777348
-15984.373462415242,40171.57594263727,95538.9522759612,149057.12022819897,198914.8880541482,242405.00303650965,275926.7270593473,295227.4653699686,295974.4347516052,274704.9870306511,230099.3125490435,164346.56329277923,84164.11568332236,860.9895626130268,-71156.62267319456,-117711.30314321855,-129566.42111112436,-107099.82951522246,-62694.41306356852,-18588.023996422457
128591.43590039972,110323.71161528025,92262.03595920865,74838.64594059098,58849.108468324135,45469.87709296502,36120.01937027235,32087.052855618094,33889.09012947342,40486.06261936908,48675.22909215599,53216.94449238997,48231.827116354136,29947.368183823928,-113.34620051677359,-33510.18795913959,-57097.546236086746,-59717.367091495806,-40560.89629881858,-13157.567553987526
179250.8411702479,163861.9872848446,145191.53074350185,122121.01470146887,94356.42057812911,62906.66056478007,30486.57389762729,1523.4015802872561,-18629.812037101485,-25503.227281448897,-18022.73164358488,-567.6302546750215,17198.23567328664,24025.181014697715,13518.013630958829,-10394.532157396541,-33957.13362517684,-42094.97006498894,-30259.58522049523,-9755.170142289518
87832.3885941124,91865.04138358308,92265.10861385535,87239.10572027344,75376.40306604191,56275.34218924453,31343.40241664204,4388.45874322655,-18633.471155522006,-31308.45758822586,-29835.07684960654,-16158.729051301698,1255.5465711062752,11003.767597052147,5847.173197471102,-11309.15351474685,-28295.54797626894,-32621.5470561554,-21985.471007582524,-6578.999631915206
23950.577965790126,33185.28561291309,40020.5279276338,42965.63248025696,40524.74122653876,31735.585921613998,16999.255395794695,-1139.0724740546746,-17930.932563645143,-27794.474267111582,-27141.856435269907,-17308.462252555233,-5108.256605362016,709.5270527075488,-4343.316646492694,-16441.21725980324,-25905.966060922838,-25125.175885794622,-15076.56362233152,-4121.720589520661
157.9296890749567,8161.438002552228,14583.69423013752,18278.03460591202,17980.245469188605,12781.048055145822,2896.230315182993,-9606.77006389983,-20811.050399788008,-26339.046608434193,-23957.159005959307,-15803.8678227754,-7935.157447413162,-6392.75534682876,-12326.008359669466,-20628.785221453778,-24054.422510693603,-19428.02793781965,-10110.832014174712,-2510.7367762503395
-9376.975532376122,-2470.437907866063,3128.5249252319472,6384.249938608034,6132.664802136245,1590.044548478411,-6840.903749874717,-16907.18224817694,-24778.88216889333,-26831.11257030572,-22307.36179299831,-14739.453856240225,-10050.388461578963,-11957.564891591523,-18556.37830381403,-23743.172569820927,-22555.89540921792,-15325.759533696211,-6784.997364664343,-1546.4367631584005
-14847.17398560067,-8272.121049057796,-3004.3741900577706,-125.87726134639487,-825.8862423485807,-5765.193089338913,-14143.474275556013,-23119.241824417175,-28572.719585778086,-27572.954374776033,-21118.207693948407,-14335.669726583421,-12778.822098157107,-17513.1141785182,-23911.415113201205,-25802.122753906227,-20900.670245754554,-12207.219901539425,-4679.5770072828,-1095.8956380170846
-16991.205436408964,-11040.40375881054,-6536.538586910758,-4623.750606054449,-6436.276846008391,-12300.654364440274,-20743.732550553043,-28239.96365267078,-30755.02618298391,-26816.86218676688,-19597.324140395565,-15101.1051466375,-17041.386685530495,-23249.04798688202,-27647.084533460817,-25838.254017550862,-18514.48536475709,-9887.078010626004,-3749.176422996354,-1146.7336798291674
-16112.216653626729,-12100.446593343197,-9548.198146194305,-9438.967232238456,-12518.668851644026,-18501.114081597967,-25364.916617968513,-29746.615557573343,-29034.466293549372,-23942.575992700902,-18744.835879870432,-17868.28508923444,-21734.547241448356,-26352.311678117596,-27166.052783833424,-22905.985014316768,-15803.777868233214,-8995.963253024504,-4258.097596442065,-1718.1441447373008
-17013.159971196088,-15717.971984069913,-15065.999492321134,-15445.773284194078,-17080.102704062956,-19699.509514627447,-22354.31024399675,-23762.894241744554,-23230.386238967927,-21394.04295749088,-19836.927796330336,-19696.458319907215,-20664.341291668192,-21400.27992362328,-20746.76006515204,-18437.96331416424,-14895.435064548366,-10704.924319629363,-6403.830582209305,-2715.247302055562
-28447.400578552064,-25847.349994748693,-21720.2200240031,-16036.827253972828,-9967.630629711974,-6013.628652094241,-6783.342947725268,-12458.291430762629,-19211.535381122154,-21456.598963954668,-16998.217558973392,-9584.38430557454,-5396.430514828822,-7287.270971381097,-12957.340828249115,-17881.582975307327,-18930.224849981605,-15662.141375725902,-9679.839410669096,-3711.2243506392656
-48900.66559339483,-33133.79652438926,-14263.72554816069,5744.905475009364,21029.566580137423,23814.919275225846,10861.850819495738,-9918.327040462398,-22057.3048273387,-14658.04635112609,5781.107156070489,21107.46748114207,19042.95103525489,2518.739163359036,-16517.421355290295,-28113.45107923478,-29260.162887420905,-22371.56028492366,-12167.10538215988,-3760.6001722957317
-49026.07800337732,-9919.311085454121,27702.953863308856,55799.86710670449,62400.0041315318,40709.99074646762,1522.9996399092638,-26516.563311737642,-19162.631303544127,17396.93662812688,49989.14653460897,50945.56233153911,21468.70069500689,-16596.30523808067,-42928.72431646575,-50295.12046025616,-42161.89965177805,-26215.76249703145,-10494.757406081182,-1615.4828422200976
4794.817727393945,53921.14524048646,87765.1823965925,92459.63013605899,59070.01858310303,-429.6367049168597,-47926.15714120404,-44704.83262893947,7609.488498528231,61495.119478506655,69312.04742573993,26953.119644655948,-32504.378285442737,-75028.07196584585,-87523.6630040599,-74904.42649575464,-48809.297680389354,-20949.505619849708,-1501.7589073644203,3298.3874524564176
