t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
961.3799999999999,828.9449999999999,706.3199999999999,593.505,490.5,397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-336504.5278011635,-284537.6029208752,-234080.1539199647,-185929.23044756267,-140922.1412004621,-99939.66927027886,-63895.643606506994,-33703.5346038727,-10207.204646403952,5940.701561533532,14472.443295110419,15792.615159744286,11380.609586875767,4325.323236655245
-530282.6484121841,-453686.0329267167,-378321.6476306511,-305035.58892622346,-234928.94895465922,-169409.43176348455,-110198.73859535753,-59267.36807313198,-18661.438650081964,9816.140124724629,25100.454200605847,27542.743893722578,19735.358919146467,7379.046170223755
-531248.4148875839,-464415.53261306125,-396797.04999794735,-328463.12057574326,-260035.1286373354,-192847.8037979347,-129046.13504001359,-71548.9972312463,-23792.830722234594,10829.095551077207,29874.191709946477,33046.87441846349,23461.710756116056,8548.067163254806
-397601.0989651042,-360169.2674771457,-319836.94288616325,-275652.9254772414,-227332.9294480699,-175558.45690882407,-122245.59802173208,-70660.09806875835,-25203.948388565655,9304.97628876958,28943.14543900909,32427.75264922436,22782.338488275975,8040.53786015782
-230247.59024982734,-221223.7900615401,-208537.53941202312,-190621.36347300455,-166387.57318965098,-135615.65760093476,-99407.16201340487,-60543.335044056665,-23473.907743682896,6371.050228766546,24113.776570238173,27576.403558541067,19220.43316700584,6574.166250619253
-101932.78180807039,-108736.4618303019,-112581.06206567802,-111914.83925696024,-105311.55824506952,-91843.3676031748,-71630.06692412889,-46405.8553309674,-19778.692688250816,3237.2937797283894,17691.231011177104,20930.3891009032,14599.62396009341,4891.612262621361
-32851.21831364745,-43113.82232622452,-51727.53586347674,-57579.8290133813,-59394.446000453856,-55997.529357007654,-46815.37052885595,-32499.503992913847,-15380.744409847994,697.2595198429316,11517.954633874855,14449.180293204345,10271.86005464484,3452.0514504465873
-8205.708387637826,-15495.169132480583,-22200.156147439793,-27726.05978993555,-31218.185171302553,-31691.621550281918,-28366.06077366451,-21173.509478370932,-11240.173707876935,-975.5833722657669,6587.202966128489,9194.591985441435,6870.057209132706,2396.189744152029
-5185.999373348002,-8430.557872983047,-11588.621787374894,-14435.79237308479,-16560.02221040419,-17389.15461907287,-16333.959321024322,-13066.50466993224,-7869.5936159656685,-1866.8129287113525,3143.6363131638127,5432.482248762761,4462.795504011202,1670.8788756181857
