q1,q2,q3,q4,qd1,qd2,qd3,qd4,qdd1,qdd2,qdd3,qdd4
0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,-0.0,-0.0,-0.0,-0.0
0.010019872410321994,0.020038738821815002,0.030055593336652683,0.040069430259003856,0.9999497998184114,1.9995984086275236,2.998644685817684,3.9967875915714486,-0.010019872410321994,-0.08015495528726001,-0.27050034002987416,-0.6411108841440617
0.020038738821815002,0.040069430259003856,0.06008403015870064,0.08007450083026207,0.9997992043137618,1.9983937957857243,2.99457996785509,3.9871555260697504,-0.020038738821815002,-0.16027772103601542,-0.5407562714283057,-1.2811920132841932
0.030055593336652683,0.06008403015870064,0.09005817848861206,0.1199509554008307,0.9995482286058947,1.996386645236727,2.9878095187588216,3.971119274559107,-0.030055593336652683,-0.24033612063480256,-0.8105236063975085,-1.9192152864132912
0.040069430259003856,0.08007450083026207,0.1199509554008307,0.15963474424132812,0.9991968978928621,1.9935777630348752,2.97833945591933,3.948704594534275,-0.040069430259003856,-0.3202980033210483,-1.0795585986074763,-2.55415590786125
0.05007924419600471,0.1000328142731347,0.14973535149235792,0.1990621270828803,0.9987452474483955,1.9899682772030278,2.9661783359435994,3.919947488548772,-0.05007924419600471,-0.4001312570925388,-1.3476181634312212,-3.1849940333260847
0.06008403015870064,0.1199509554008307,0.17938445528690403,0.2381697754970093,0.9981933226183635,1.9855596372795534,2.95133714692388,3.8848941463874236,-0.06008403015870064,-0.4798038216033228,-1.6144600975821362,-3.8107164079521487
0.07008278366294748,0.13982092525971743,0.20887147755055852,0.2768948746140219,0.9975411788162194,1.98035361373621,2.9338292985094787,3.843600870876132,-0.07008278366294748,-0.5592837010388697,-1.8798432979550266,-4.43031799382435
0.08007450083026207,0.15963474424132812,0.2381697754970093,0.31517522401651815,0.9967888815174376,1.9743522972671375,2.9136706097905676,3.796133987448046,-0.08007450083026207,-0.6385389769653125,-2.1435279794730837,-5.04280358426429
0.09005817848861206,0.17938445528690403,0.26725287686043997,0.35294933764596376,0.9959365062529405,1.967558097949253,2.8908792950049587,3.742569737611366,-0.09005817848861206,-0.7175378211476161,-2.4052758917439596,-5.64718940233542
0.1000328142731347,0.1990621270828803,0.29609450381435476,0.3901565425618566,0.9949841386015139,1.959973744274386,2.86547594708076,3.682994156489914,-0.1000328142731347,-0.7962485083315212,-2.664850534329193,-6.242504680989706
0.10999740672677467,0.2186598572460333,0.3246685967147193,0.4267370763948594,0.993931874181216,1.951602282053538,2.837483519029785,3.617502934633155,-0.10999740672677467,-0.8746394289841332,-2.922017370432474,-6.827793222317751
0.1199509554008307,0.2381697754970093,0.35294933764596376,0.4626321833373691,0.9927798186397767,1.9424470731937118,2.8069273032085245,3.5462012643176335,-0.1199509554008307,-0.9526791019880372,-3.176544038813674,-7.402114933397906
0.12989246095540102,0.25758404682096103,0.38091117374857436,0.49778420851734273,0.9915280876439908,1.9325117943477985,2.7738349084654175,3.4692036705866958,-0.12989246095540102,-1.0303361872838441,-3.4282005637371693,-7.964547336277484
0.13982092525971743,0.2768948746140219,0.4085288403071956,0.532136690603796,0.990176806868105,1.921800435438066,2.738236235195079,3.386633827299881,-0.13982092525971743,-1.1075794984560876,-3.6767595627647607,-8.514187049660736
0.14973535149235792,0.29609450381435476,0.43577738357838114,0.5656344524952307,0.9887261119811998,1.91031729805384,2.700163448322013,3.2986243584874484,-0.14973535149235792,-1.184378015257419,-3.9219964522054305,-9.050151239923691
0.15963474424132812,0.31517522401651815,0.4626321833373691,0.598223689945328,0.9871761486335687,1.898066993724023,2.659650948238225,3.2053166253291008,-0.15963474424132812,-1.2607008960660726,-4.163689650036322,-9.571579039125249
0.16951810960400077,0.3341293725678981,0.48906897512350833,0.6298520579835557,0.9855270724420948,1.8850544420651438,2.6167353397209987,3.106860499099062,-0.16951810960400077,-1.3365174902715924,-4.401620776111575,-10.077632927736891
0.17938445528690403,0.35294933764596376,0.5150638721642371,0.66046875499188,0.9837790489746265,1.871284868805683,2.571455398858911,3.0034141204422036,-0.17938445528690403,-1.411797350583855,-4.635574849478134,-10.56750007987008
0.18923279070534813,0.3716275613151095,0.540593386957804,0.6900246043025389,0.981932253733355,1.8567638036874636,2.5238520380159786,2.895143645367876,-0.18923279070534813,-1.486510245260438,-4.865340482620236,-11.040393668840622
0.1990621270828803,0.3901565425618566,0.5656344524952307,0.718472133185813,0.979986872137193,1.841497078244957,2.4739682688655864,2.7822229783694254,-0.1990621270828803,-1.5606261702474264,-5.090710072457076,-11.495554130973009
0.20887147755055852,0.4085288403071956,0.5901644431023417,0.7457656491009247,0.9779430995031595,1.8254908234633862,2.4218491635275976,2.664833493098063,-0.20887147755055852,-1.6341153612287824,-5.311479987921076,-11.932250385614795
0.2186598572460333,0.4267370763948594,0.6141611948830293,0.7718613130875883,0.975801141026769,1.8087514673165774,2.3675418138437694,2.543163741039743,-0.2186598572460333,-1.7069483055794377,-5.527450753947264,-12.349781009401413
