t1,t2,t3,t4,t5,t6,t7,t8,t9
447.305,413.92,390.345,376.58000000000004,372.625,378.48,394.145,419.62,454.905
-8597.347280371463,-6423.277717907175,-4399.348835090367,-2606.7884310792715,-1126.643851569645,-34.56733103429002,613.4549033555023,812.3411212333929,667.4673257083593
-16704.431124617702,-12601.716100323594,-8769.139948059512,-5357.421950417648,-2525.0981554742457,-427.8840860681406,812.4174726074166,1174.697517512261,860.2990287552979
-23098.55049296749,-17568.3640143642,-12358.950473878731,-7669.236981107336,-3727.763316673646,-776.803979034363,979.5513826602212,1485.1765854408645,1020.4929127318453
-27301.463004287594,-20970.315137381294,-14929.428774798225,-9398.851450714352,-4665.165140532153,-1061.8646148306277,1106.9829536336085,1727.968042578295,1138.8408331877256
-29185.3213693529,-22693.344835259097,-16387.382842014635,-10480.252112994349,-5300.128666013577,-1270.679509871316,1191.0367100124095,1894.2613865992598,1210.64925959826
-28946.757793968027,-22848.490603735925,-16780.92981025439,-10924.418803190707,-5628.770406101639,-1398.6712506383467,1232.122339275179,1982.420496742891,1235.7747443019066
-27019.276009712943,-21717.026271887687,-16269.552684025688,-10805.951429097717,-5676.208284664346,-1448.655748648028,1234.03222379128,1997.1471366257172,1217.9755623962308
-23955.552992313394,-19673.583442489242,-15079.783393623427,-10241.516809383476,-5488.592718136337,-1429.4912330423329,1202.871530886273,1947.928312161806,1163.8067687311823
-20313.060286503955,-17108.96364354638,-13458.7212795071,-9365.934057918324,-5123.568212442679,-1354.1533727888038,1145.8776235633982,1847.1481388489822,1081.3392016732864
-16567.800918357756,-14369.32805216693,-11635.378966311873,-8310.990264182039,-4641.171454798054,-1237.6441323682402,1070.3518993949583,1708.2298057597861,978.9590827155115
-13067.267622378338,-11720.083247214152,-9795.46858016469,-7190.224429638665,-4096.617497500931,-1095.0931356076253,982.8495610440576,1544.0833284936598,864.4273914144562
-10020.755691571074,-9334.465778152626,-8070.5867200496095,-6090.752877313413,-3535.6768030267062,-940.2974065913797,888.6828712866829,1366.0103518986853,744.280639540631
-7516.762749019697,-7301.083147588145,-6539.268378396612,-5071.421812455717,-2992.6486681916713,-784.8095247392503,791.7177353445227,1183.0969770535753,623.5671311684644
-5554.42775105508,-5642.353592660367,-5235.674523810039,-4165.5261236108845,-2490.450801791231,-637.5623745843328,694.3965979130799,1002.0355952252464,505.8535991516145
-4077.612944743598,-4336.351811721567,-4161.605609738075,-3386.0514411074696,-2042.1212352180692,-504.9339618069413,597.9045851599612,827.2671097054645,393.41098556376284
-3004.138112100382,-3336.7599431592457,-3298.50377351785,-2731.67366179261,-1653.029783644275,-391.1150694656651,502.4036013648166,661.3224077524408,287.4894882949094
-2246.8226218291106,-2588.1894569952233,-2617.4531802502493,-2192.302684184341,-1323.2388352654077,-298.6395682835992,407.2801247320483,505.255540307243,188.61128802366773
