t1,t2,t3,t4,t5,t6,t7
290.345,276.58000000000004,272.625,278.48,294.145,319.62,354.905
-917.495093404394,-554.8821313911596,-225.46872353907423,49.234075215594345,249.1418722310282,360.80739952965047,391.3208525232828
-2068.5858765276153,-1351.3020670591477,-705.7396620373304,-174.02261939166584,203.41876273277873,398.60313714718563,424.38567480897717
-3109.156426059234,-2078.4613509440646,-1149.5758533127103,-383.52310583575263,158.46346315472323,431.87745333180277,452.97169605789327
-3995.102001626133,-2707.8554004206567,-1541.1554572848759,-572.4829234633488,115.67077767000615,459.707246220162,476.13510037372487
-4695.280852992855,-3218.7073186314447,-1868.4837266968332,-735.5077545111724,76.26224708259139,481.4180602374702,493.16415262946384
-5193.216880444024,-3599.076573839655,-2124.011446438625,-868.8620068689897,41.22119323386039,496.60458584367524,503.6069239879944
-5487.1174482533415,-3845.9986273395734,-2304.796594882346,-970.5807042115958,11.248091075954619,505.1294421937424,507.2777012419304
-5588.370720210415,-3964.732752739012,-2412.233899603581,-1040.427046487369,-13.261067788741911,507.1024224474967,504.24358514848245
-5518.888172604165,-3967.3097886052988,-2451.4300278564865,-1079.7158799227889,-32.21329632386778,502.84426481486855,494.79475212886143
-5307.774054755508,-3870.6418819102864,-2430.337483826418,-1091.0365059487879,-45.79627233135378,492.84015802430065,479.40314074545034
-4987.8248192643705,-3694.4759320577223,-2358.774306895514,-1077.9153179028685,-54.439297803540825,477.68853277724304,458.6748408916245
-4592.2990601592865,-3459.4458735359167,-2247.4502741481033,-1044.4594788572238,-58.76293820563822,458.05030504354033,433.3012581934004
-4152.278333098639,-3185.418782501406,-2107.097991302799,-995.0181369764258,-59.52317096702788,434.6028005204479,404.0133527377634
-3694.7938898566836,-2890.2527323450404,-1947.7755493160435,-933.8891601460901,-57.55558676069202,408.001333805121,371.54212287644333
-3241.754427899344,-2589.0067604955725,-1778.3732265577564,-865.0890143464184,-53.7243084264214,378.8500754716297,336.58724480946375
-2809.5980075380494,-2293.5780582086777,-1606.3258600111817,-792.193061056376,-48.879025811967495,347.68261220151055,299.7945805047468
-2409.519072110371,-2012.696035061331,-1437.5088826714023,-718.2446471599204,-43.822115325780544,314.9516238980401,261.7422689260519
-2048.0903163961802,-1752.179249048603,-1276.2813192624094,-645.7247775496704,-39.286425484976746,281.0264321303257,222.93439344367573
-1728.1024438638974,-1515.356960261985,-1125.6330047958986,-576.5701892626203,-35.92312064833868,246.19681853401346,183.8007878414507
-1449.4718484513508,-1303.5672245992484,-987.3943446296257,-512.2261037921725,-34.29807893083597,210.68142587169032,144.70137585491935
-1210.1053416520856,-1116.6620518915645,-862.4728052011426,-453.7203243725172,-34.89477019201348,174.63916772705295,105.9334788477284
-1006.6522906013843,-953.4717547566137,-751.088680985537,-401.74702939872475,-38.12127929932889,138.1823066915527,67.74070687664644
-835.1110013074839,-812.2010753540944,-652.9915530606265,-356.75095886742577,-44.31913940928361,101.39014319673879,30.322306640297793
-691.2841693278787,-690.7464663306451,-567.6468382386876,-319.0051708342975,-53.77183655445596,64.32253101267713,-6.157876597358033
-571.096753894417,-586.9359615528437,-494.38813267793205,-288.67778939535305,-66.71117880022798,27.032663282161963,-41.563394553137314
-470.79960851883965,-498.7004506012095,-432.535408547554,-265.88497081385185,-83.32014131853236,-10.421263664118229,-75.7784837616717
-387.08549999995574,-424.1885905661965,-381.48163102713977,-250.7286230658314,-103.73127045366164,-47.96580457838772,-108.70278898676463
-317.1429053077694,-361.8380600065154,-340.7513548518706,-243.31828132202722,-128.02023858302047,-85.50369266753458,-140.24752017336687
-258.6691152341284,-310.4144051744031,-310.03476341075594,-243.77709581925097,-156.19468095860458,-122.9071916582093,-170.33293729305552
-209.85917576456734,-269.02622427483465,-289.1998707480479,-252.2322932097669,-188.17901136048965,-160.01363547699964,-198.8869883116522
-169.38205857532947,-237.12255552258137,-278.28462342314884,-268.79089509982543,-223.79649359828062,-196.62342142164647,-225.84488315146388
-136.3507532938853,-214.4755611297992,-277.4697629896114,-293.50206047184906,-262.75041348598495,-232.50069681943694,-251.14936410325413
-110.28900704708013,-201.14926652997406,-287.0328230871986,-326.30825483766046,-304.60670319296975,-267.3769092955796,-274.75142544481184
-91.09432564385467,-197.45345868867827,-307.2837481484738,-366.9885602767386,-348.78074847627596,-300.9572691662869,-296.61123863737515
-78.99465281855244,-203.8810437921078,-338.48345951050703,-415.0987619622325,-394.5312762525805,-332.9300002867209,-316.6990526563684
-74.49491035698516,-221.02733698088582,-380.74827987901585,-469.91421911125667,-440.9640902820981,-362.9780436069311,-334.99586131922
-78.30937617193763,-249.4909639969946,-433.94534797979156,-530.382704957802,-487.04792753439244,-390.79264544783894,-351.4936612336612
-91.27675635606462,-289.75825511915843,-497.5867490347438,-595.0950736799938,-531.643815311439,-416.08803709234564,-366.19516573247216
-114.25677382197301,-342.0760201752048,-570.7326355872183,-662.2814614043199,-573.5480443506766,-438.61622481993385,-379.11289198603384
-148.01003855926996,-406.321046255999,-651.9155731649441,-729.8394866129162,-611.5473305480128,-458.18079101340857,-390.2675994698973
-193.06660134518668,-481.87801024472617,-739.0991157665161,-795.3984466207114,-644.4830831604701,-474.64858345977484,-399.6861256734456
-249.59244510760422,-567.5400573427115,-829.6826502431053,-856.4198771783493,-671.3201526676595,-487.9582577120287,-407.3987351308969
-317.26657917123805,-661.4473288755449,-920.5614899661168,-910.3303636575854,-691.2142459093686,-498.12483906386126,-413.43616453389274
-395.18361475939207,-761.0775907753704,-1008.2460171635404,-954.6777206684362,-703.5716029184824,-505.2397734432577,-417.82660250805327
-481.7969945195071,-863.2994504094177,-1089.0367648912556,-987.2973313683735,-708.0946990208325,-509.46631233903884,-420.5928797869903
-574.9159113495665,-964.4925117276177,-1159.2445335166979,-1006.4723610222043,-704.8087317986178,-511.03048559837055,-421.7501569052123
-671.7642474589206,-1060.7307845842818,-1215.4371529168934,-1011.0704384025099,-694.0654083008212,-510.20831061823185,-421.30437717253005
