t1,t2,t3,t4,t5,t6,t7,t8,t9
314.87,315.82000000000005,321.675,332.435,348.1,368.67,394.145,424.525,459.81
7845.932520057383,5976.58333100995,4238.530826037233,2696.250302979063,1414.944314317673,458.4200465909689,-117.14364158373553,-277.1784041575387,-35.732593920009435
14463.000081910455,10989.009325365425,7736.691630316474,4824.059442766026,2377.670892674401,528.3578875047081,-603.3020457464405,-939.0464660149892,-501.67932855755225
19441.542616525316,14835.142753152199,10479.35587495276,6526.0879063809125,3155.2107759885366,568.6400428482463,-1035.51376377244,-1519.9771358687099,-907.0585942777489
22369.140553375746,17208.7182381859,12258.36390200404,7679.492817245568,3692.904089322244,572.9540428212302,-1391.9451104830691,-1988.9092283961972,-1228.9946074974196
23192.893388239143,18050.109745685437,13017.56855471995,8241.750485891309,3968.170731606658,539.0538412558187,-1659.949705743175,-2327.8626276616483,-1455.0063621378408
22179.835842802077,17523.756385368193,12842.477897389093,8247.336836995946,3990.047409906866,468.68393902951766,-1836.6000656052117,-2532.71486274495,-1583.4313509371743
19812.907442094267,15951.681525833876,11923.175426145603,7790.5973990106395,3793.429084927311,366.9648490789416,-1927.6445341453032,-2611.827385981956,-1622.109739594707
16660.291972099098,13726.98008925284,10503.630537644549,7000.755711474583,3429.9613154870485,241.39610226519437,-1945.321699098182,-2583.0719753094854,-1585.828857476742
13256.138825446775,11232.05339257554,8831.605938376797,6015.860436852667,2957.9529831516147,100.6781236228791,-1905.6361417334201,-2470.045858659781,-1493.2110979483273
10018.764128894665,8779.472138093233,7120.066192510128,4961.272594243785,2433.4177614078744,-46.4429034540787,-1825.6894921153423,-2298.2739834547074,-1363.7108651569306
7215.401409365086,6582.791498891359,5525.365380247296,3935.86601946119,1903.6257026569756,-192.13777129705042,-1721.5103885296835,-2092.0227380277797,-1215.2140756162346
4967.570864140891,4754.867460860899,4141.91868860347,3006.489710274078,1403.6657871564257,-330.1552834966113,-1606.6105217263716,-1872.079198965207,-1062.4891190183384
3282.513468612704,3325.131099143289,3009.238127142929,2209.2369555027335,955.764089362538,-456.14168596559296,-1491.286234565485,-1654.5761915733228,-916.5036103292746
2094.5828038842446,2265.5778601846896,2125.725046156051,1555.0584136457735,570.6321691933831,-567.6413376256429,-1382.5369004775173,-1450.733401091647,-784.4530288641952
1303.9925188343366,1516.9020731278397,1464.0921053824516,1037.1900226227217,249.965664776199,-663.8459669889415,-1284.4005979575581,-1267.2678340321074,-670.2658729180351
805.8968873068876,1009.4943420620029,984.8750502443846,638.4234742677651,-10.69492557072249,-745.1812561157541,-1198.5051234575294,-1107.1983952669402,-575.3453524975696
507.9439576959868,677.3321672744656,646.3196252222532,337.0456913895241,-219.30209938876723,-812.8197278048092,-1124.6739747978881,-970.8037690571456,-499.3532385848515
337.86801473970263,465.1929122985235,410.4041535860471,111.015355037385,-385.1417353661435,-868.194724492751,-1061.486189467139,-856.5587781323045,-440.90781068086915
244.184763492893,330.85072417093676,245.65038858011616,-59.52965663690733,-517.2649565194855,-912.5701773187925,-1006.74546675204,-761.9453759773318,-398.13197231193647
193.10198337649916,244.19336142475134,127.7211037544004,-191.06201435797516,-623.4597714052428,-946.7023457348939,-957.8563998281102,-684.0935903001208,-369.0366993844298
164.04353454285035,184.89737411492098,38.773073786273926,-296.3034073115799,-709.6458453091415,-970.6173315592915,-912.130297870321,-620.2480977339659,-351.7553449211857
