t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
368.825,364.87,365.82000000000005,371.675,382.435,398.1,418.67,444.145,474.525,509.81
17693.438129483355,13848.682489951307,10220.440088555022,6917.195934162305,4049.6613003191096,1728.8410857122658,59.716371716763035,-873.1735549909965,-1033.6020327654433,-482.05865217428334
32110.775045225953,25191.990959421233,18613.852914775212,12563.743608461693,7248.362329514485,2891.078690236162,-282.91667435105114,-2081.673110770423,-2411.667934458169,-1383.251245371801
41513.25283844524,32821.13218544575,24454.388389977823,16629.235563063972,9620.212153756709,3760.179320892296,-584.9162077055229,-3080.7641195814176,-3542.6404462281607,-2112.3062673706536
45071.5513153268,36069.04190243601,27239.265261121844,18771.59019245015,10970.298332510542,4263.49978497114,-830.6506865050118,-3805.0883576173474,-4350.383725571369,-2618.377840460831
43279.20506026067,35221.950839815574,27097.32174786193,19021.78600478907,11287.35744846235,4388.054832165147,-1015.0799171337687,-4231.789310738565,-4808.051523034412,-2886.831057939396
37594.014141529326,31284.358274792336,24652.62357672081,17716.559138791345,10717.7932421653,4174.568773159524,-1142.6759080670781,-4378.130810046061,-4935.5126649221,-2936.3701135636798
29871.397435302573,25589.888298625687,20783.03962923635,15367.597168747752,9508.04715429724,3701.3813245217452,-1224.2168227498942,-4291.5124395994235,-4788.046863156165,-2809.720364961069
21824.05830027803,19416.595504599398,16370.213084224188,12518.160627101439,7937.033411607827,3063.9205387202355,-1272.8762624526464,-4035.6945875804645,-4440.55278471844,-2561.3935342978684
14674.431112117063,13724.749376190406,12117.04524119191,9630.191421612684,6258.468336729816,2355.4792296042056,-1300.9270452139367,-3677.2472209297443,-3971.8040173860554,-2246.1219770011107
9049.318581473937,9058.965991339059,8465.048534180769,7023.642567413022,4664.835156793237,1653.308027259055,-1317.8090156989654,-3275.157012162438,-3452.1528175191825,-1910.4578084610766
5065.963343941259,5587.8259112031255,5601.537098559628,4867.160092136222,3275.105269305806,1011.5850604648962,-1329.6307665633453,-2874.8742900213497,-2936.268548225704,-1588.4778530918138
2512.6954347775163,3218.9349555908793,3522.1353645308513,3204.3970156987957,2141.1051650818877,460.6457388031762,-1339.6872466696068,-2506.573390284752,-2460.7934385121466,-1301.181799878836
1034.4895837052807,1727.6966608001378,2110.5677509097923,1995.9086195313275,1264.2791358031504,10.557697322378658,-1349.4023411832575,-2186.472456344317,-2045.6989135800272,-1058.3971272588933
270.08135625475757,859.6804595821559,1208.268008369776,1160.294840767814,615.0967448301994,-343.1967520671084,-1359.1977603838786,-1919.7892315430731,-1697.7457281971954,-861.8472502878653
-73.86994466059335,392.14955323224365,661.2450814337867,605.4222870867195,149.88329996401774,-613.7794831030715,-1369.0107662088178,-1704.1226334435044,-1414.6230739252405,-708.3070338678409
-200.4739287705383,158.82548493259222,343.68518483472985,247.2627516646561,-177.24388087320665,-817.9380607060172,-1378.404277878084,-1532.4843825017201,-1188.789869822934,-592.2056051839917
-231.6249951499517,50.18958065599717,164.20445568373643,18.16953657513102,-407.42190702211315,-972.2779619677642,-1386.362966081981,-1395.642803806468,-1010.5233540372489,-507.44012889787905
-229.70340299591342,1.9000142868685828,62.15268304618,-131.88804815284848,-573.9458758890643,-1090.8222778873414,-1390.9382476900314,-1283.762220026318,-870.0530970347268,-448.4373805109796
-219.933151529729,-19.69670556343793,-0.005866131167479693,-237.70010310774924,-701.5572506046394,-1183.5750277502177,-1388.9190582207314,-1187.4960008030769,-758.8783700522192,-410.6311734267999
-207.92533394260295,-30.18910855568319,-44.47599516803348,-322.27799452584844,-806.832573507392,-1255.7754178291805,-1375.694842896006,-1098.7425765923756,-670.4531131095738,-390.54938146174607
-191.35198160443184,-36.23637665524498,-84.29693143487172,-399.90973765692524,-898.8056692200372,-1307.6402526171598,-1345.4593699138288,-1011.2424884391405,-600.4212305559075,-385.6725593788893
-166.81278048586523,-41.31959946908803,-127.37765408376929,-478.13862905809344,-979.4135960853364,-1334.564955648216,-1291.8758920510495,-921.1182506638977,-546.5412461431292,-394.1758437689606
-133.46613289655494,-48.829515880857045,-178.5197509573118,-558.5553337272045,-1043.768884934825,-1327.921792831427,-1209.268142988739,-827.3652538521126,-508.3873484357018,-414.62011727505615
-94.68404102316885,-63.20731881057422,-239.78280467868868,-636.6718592524201,-1080.5977383749475,-1276.6917300268212,-1094.2971758715098,-732.212306337902,-486.87378797438305,-445.62715463346206
-58.42663191340559,-89.6373231033146,-309.64334279899504,-701.4373803459848,-1073.4144642003005,-1170.1309174101498,-947.9238986831467,-641.2043457082979,-483.63061365933993,-485.5581147453201
-36.54189552516173,-132.62164414120417,-381.51897736578763,-735.1966528475435,-1003.0619703766715,-1001.4566710052598,-777.2628757855647,-562.8374611432114,-500.26218636198695,-532.2127796979432
-42.93929372164504,-193.77646386364404,-442.42467265561226,-715.0255337950002,-852.0456637870575,-772.1399870874275,-596.7629350172921,-507.61481165637633,-537.5415973214895,-582.5742917874994
-90.62590833246753,-269.3908023273768,-472.72678328402554,-616.2696664923667,-610.5570096363303,-495.89427465710105,-428.09148956372877,-486.4974660087496,-594.6256997616299,-632.6359278756461
-187.91533202527265,-348.58579394644755,-447.99104657482144,-418.61418675261575,-283.2633101353548,-201.03524646983308,-298.23841265097417,-508.88290451686345,-668.4055039158313,-677.3569385989995
-334.60820662405143,-413.111527776473,-343.57894810751577,-114.0793705816129,104.94917882246204,70.19775783297877,-235.73031016932384,-580.4181763491179,-753.1222927469125,-710.797135228045
-519.3745065554602,-439.6838394721698,-141.81753045427388,284.85182842482175,506.65376767956377,266.3106312044274,-265.4035039759777,-701.0884043355636,-840.3692830050525,-726.468355563203
-719.6539870916007,-405.1330519279514,159.63597461719036,739.765293688284,855.1440910194045,335.1254572904111,-402.7644589957554,-864.056787597674,-919.5550558021265,-717.9110717247821
-904.9086898219336,-293.56445050859713,540.7780192745105,1186.499389701153,1074.1871839371895,234.78440897180127,-649.3439952447603,-1055.6335491232883,-978.8298129431923,-679.4571523439575
-1043.011726505527,-103.56669224741532,956.6408468534092,1542.9154194051075,1093.071505172604,-55.50325752895806,-990.4249393482271,-1256.524440564788,-1006.3809038900445,-607.0833365456501
-1108.2639844827058,147.18239356751005,1341.433075345406,1723.8951615388696,863.4896673056433,-528.1403815835897,-1396.0196862945854,-1444.2085603302182,-991.9118282429399,-499.20966868950677
-1088.5677688171645,422.2509705275909,1619.828359274771,1660.379564508237,373.3854758633817,-1145.784249963498,-1825.1137830402613,-1596.0085819872263,-928.0555545024466,-357.27195863422264
-989.2103839791146,672.6204894129007,1723.1285986804014,1317.1087620817877,-346.8278954326779,-1846.8291304497823,-2232.259360841158,-1692.2355618618415,-811.4613441864021,-185.91312431119206
-831.7259966388933,847.4442648310142,1605.79245177562,703.3893894199355,-1228.1498022401972,-2556.4910843316834,-2574.9356269098726,-1718.7749130121351,-643.3444859944198,7.299894673499239
-648.0708249886721,906.2512741288809,1257.1403290234746,-126.87067710604337,-2176.200956794954,-3200.5152990911247,-2819.933603435676,-1668.6338003923765,-429.39214079477904,212.62971869979287
-472.0943867296569,828.6987764324617,704.4209105877235,-1086.0973526942987,-3089.9380228781542,-3717.8468220814634,-2947.406451075346,-1542.2401477046565,-179.04992462280745,419.2812268994106
-331.21196561601903,618.8025314921607,6.3648967387846085,-2071.5275547971833,-3880.4670297551356,-4069.2061945082164,-2951.9810237477404,-1346.5816811304142,95.66272802488123,616.6763112075424
-240.8825483783895,302.6210294773108,-760.4107035010737,-2985.54787347757,-4484.99803706836,-4240.0553676675945,-2841.15560468129,-1093.511466272463,381.57798053489813,795.6565996157441
-203.19201567187085,-79.30544341908244,-1517.6397996117485,-3752.213871487716,-4873.098792457831,-4238.23955502465,-2631.8324111358925,-797.6664683851744,665.7928889691398,949.402980717385
-209.21555479511372,-481.87621564800327,-2199.5161781178426,-4326.275009231297,-5045.143059194422,-4087.9639483300775,-2346.0945859412177,-474.4361241742329,936.8543906555092,1073.934970666823
-243.62675265932342,-864.545167527855,-2761.3749924007675,-4693.9489238243295,-5025.076036765428,-3822.32674635664,-2007.2387948427738,-138.30867102143077,1185.5776244036438,1168.1537761606542
-289.64938597810374,-1197.3678004642222,-3181.964249692561,-4867.233719006019,-4850.642673093309,-3476.3945441021247,-1636.73969847669,198.23340179105298,1405.4513144403684,1233.4896400105974
-332.86172688772996,-1463.2000650966877,-3460.4197825862975,-4874.870440179828,-4563.999411902089,-3082.075701823693,-1252.4176204386895,525.2484511305863,1592.665041581746,1273.2813576507906
-363.182032163967,-1656.614028504804,-3610.218118284082,-4753.035174657465,-4204.604452421678,-2665.2094242721046,-867.7421978582088,835.3910262142399,1745.8471844043368,1292.0414089952292
-375.147420506572,-1780.8483541281757,-3652.4717913328996,-4537.886996678715,-3805.06073408686,-2244.637184563354,-492.00180496015105,1123.6333524244892,1865.6246209695032,1294.7462343409466
-367.06647328022666,-1844.197118628798,-3610.27700385105,-4260.863871090688,-3389.632275810929,-1832.68185181172,-131.0035199051427,1386.8074727398491,1954.1107900158772,1286.2506881062918
-339.72759304486726,-1856.870149684315,-3504.916478734139,-3946.6112737953144,-2974.6588698179025,-1436.4009837665985,211.99809909443468,1623.1001106176939,2014.4070063971337,1270.8754773874443
-295.19267619939126,-1828.8340071344812,-3353.954440207581,-3612.870987545195,-2570.0112641441306,-1059.0981412346491,535.3646728911006,1831.5963799518681,2050.1728756795565,1252.1710765160155
-235.959079613859,-1768.697100256979,-3170.813450451243,-3271.5212045623684,-2180.8962426325156,-701.7562919820491,838.2658887386799,2011.9318320316484,2065.29272425486,1232.83005962687
-164.55293848917577,-1683.4354050560835,-2965.281732581823,-2930.08628801987,-1809.5710616179354,-364.2213126371736,1120.06849188583,2164.0810248121625,2063.640564911274,1214.70449371696
-83.47595932879746,-1578.658110477427,-2744.455915673039,-2593.258525748038,-1456.7486978232766,-46.07617980997361,1379.9487792529724,2288.2853419889584,2048.9282804516038,1198.883667618401
4.635037756172373,-1459.125532020967,-2513.7608947930185,-2264.183131526055,-1122.6244783536824,252.79379531547278,1616.7312357130602,2385.101061305297,2024.611118179424,1185.7952979381857
96.78549015310955,-1329.2932382891206,-2277.826732671605,-1945.4047904308386,-807.532589001938,531.9214371305118,1828.9404398283236,2455.528963503377,1993.8213204141814,1175.3055234892854
189.4663900460955,-1193.726681435104,-2041.1080872322332,-1639.4579632586233,-512.2706708928024,790.2344918677551,2015.036479085558,2501.16988786061,1959.304394918294,1166.805627201693
278.6571712383113,-1057.2933748307064,-1808.2016703740908,-1349.1236149640151,-238.13816040853234,1026.2534964829379,2173.780912860448,2524.340388739105,1923.34207869993,1159.2841363045036
360.03776734535387,-925.0937499373882,-1583.8632908513273,-1077.3949076275762,13.261098622913892,1238.4606021180382,2304.6525448932384,2528.0845204798784,1887.6593805810971,1151.3906037591355
429.4084505901062,-802.141934459163,-1372.7618019946738,-827.210833469929,240.38871724450584,1425.7642163382948,2408.208352484277,2516.0361540087733,1853.327082294662,1141.501559632091
483.2609652560007,-692.857154434653,-1179.0416538655045,-601.0377918020995,442.2293146279553,1587.956209079095,2486.2775774417205,2492.121168280813,1820.68206747237,1127.7997796334894
519.3923827931734,-600.4730574233668,-1005.7996700404424,-400.40324168022346,618.7280000050346,1726.040396328604,2541.898216909648,2460.134022804584,1789.2925578938232,1108.375321067459
537.4163298960691,-526.5070207447452,-854.6078737759373,-225.50341615333303,771.0885602144749,1842.3181945340532,2578.9597286187204,2423.266339551238,1757.991966897367,1081.3512546898621
539.019684450255,-470.4410005000802,-725.2201306890606,-75.00545108087799,901.8268940888943,1940.1601461006053,2601.5956879789137,2383.6915591973016,1724.9940671702514,1045.0297342022598
527.8481324075187,-429.7374975898319,-615.5741918764074,53.86760344809082,1014.5210797962238,2023.4690540176296,2613.4535085997386,2342.308074051626,1688.086232343028,998.0465725325782
508.9821316027118,-400.2453923139504,-522.13865057232,164.94404244737655,1113.2752570310272,2095.9344575361624,2617.0250587810965,2298.7106235364263,1644.8808771165186,939.5166473158497
488.07096803983166,-376.9520900530123,-440.5662803557386,262.4614870222763,1202.0008030811869,2160.2585964379277,2613.2255809656003,2251.4042469681854,1593.0923110710237,869.1498086535846
470.2967994561661,-354.9370228189788,-366.5249431346387,350.3127620872897,1283.6864609530721,2217.567495812292,2601.349134762022,2198.213594795068,1530.8003103815163,787.3183962174803
459.4065497707914,-330.3111597929209,-296.51536612084385,431.36247530983803,1359.8508857008835,2267.1862323298283,2579.4218041481504,2136.7924720153596,1456.6640513500595,695.0629556026631
457.0487703913643,-300.91642417874095,-228.47696024712815,507.0088240063639,1430.3316731398697,2306.8584812611894,2544.8553796990345,2065.1189211508727,1370.0597054274178,594.0313447396508
462.57817775896655,-266.617558906591,-162.03652519564656,577.1005087232666,1493.4720743999776,2333.3580772944865,2495.217364884179,1981.8744735765385,1271.1293174960801,486.35652467602927
473.3630873989011,-229.13118140524733,-98.35509485506057,640.2170411576085,1546.6503216947106,2343.3221067553677,2428.909284346753,1886.6455416204158,1160.7440586558698,374.48794627862253
485.49252842054165,-191.4653468004348,-39.64149444234802,694.2171587451983,1586.9980840485493,2334.074999210079,2345.5900319952343,1779.93552611404,1040.3981109165845,260.9985917392632
494.67785093902285,-157.14375249803504,11.511921017237356,736.8909372008683,1612.1092926323051,2304.2319802119373,2246.272846531814,1663.0216284344042,912.0577357704522,148.39286714822765
497.1114298276495,-129.42869103488079,52.78400417186023,766.5391734220369,1620.562438894398,2253.9566107352894,2133.125913177914,1537.718465084866,777.9923547956394,38.939002045552
490.08849857124596,-110.72719164381584,82.6122847464592,782.3484625734781,1612.1557155202552,2184.8636095398015,2009.0814716662553,1406.1169801563428,640.611157780233,-65.45614301113672
472.29468684786787,-102.28314612324945,100.42947241117453,784.5103765642839,1587.8523462956985,2099.659512245208,1877.3865006676692,1270.355019437631,502.32158786091077,-163.3204119889221
443.7718398568663,-104.15937909068836,106.65223230998976,774.1157351060809,1549.515785519056,2001.6668461916024,1741.21042334619,1132.4532073428998,365.41745933700497,-253.6374112683586
405.6589307877449,-115.43380055238971,102.49348585097339,752.9111761544461,1499.5550325951654,1894.3733407906998,1603.378831721066,994.2253432456325,231.99680258790403,-335.8224168495148
359.8397638765117,-134.49624662907843,89.69906494733334,723.0207138206215,1440.593163615698,1781.1006255147302,1466.2495482581166,857.2531692020491,103.90446056074154,-409.6649487879771
308.6133321553038,-159.34089388131403,70.29898097373565,686.7131568512448,1375.230443665122,1664.8239176074455,1331.7065624295672,722.9042684037599,-17.30738678653077,-475.25128734057444
254.4533521632555,-187.78942479776418,46.42616145833841,646.2536021841433,1305.9201596505982,1548.1211643915374,1201.2268324089598,592.3689279894215,-130.4065841118482,-532.8789843066446
199.86606405069344,-217.63022773430652,20.21123284071075,603.8339903064184,1234.932293353857,1433.2016274300627,1075.9733951310602,466.694875663639,-234.4992493958798,-582.9726536483329
147.3121053120904,-246.69852237724618,-6.271711192096447,561.5493047999364,1164.3594142980496,1321.9609979507816,956.8787754098435,346.8051323307998,-329.0386175383443,-626.0072342528902
99.14077758730642,-272.9400552686034,-31.047321790742373,521.3783180347359,1096.121050108933,1216.0242214414457,844.697443315911,233.4915903113608,-413.8216121346934,-662.4424236996906
57.49291818674773,-294.4962758129854,-52.30270629758746,485.13764668985016,1031.9392250421597,1116.7568685346564,740.0194819154566,127.3840842905343,-488.9692208048517,-692.6704756252113
24.152927983064608,-309.8289681149848,-68.48831752780345,454.3969303107367,973.2782432369903,1025.2425629240736,643.2475496877771,28.901250189834002,-554.8874777120914,-716.9788910581053
0.3594815200828698,-317.87747254293635,-78.45048292624391,430.3624200951217,921.2580891623982,942.234366234343,554.5461501225006,-61.80476323839787,-612.2081293262501,-735.5292146271335
-13.391792428875117,-318.2207890999363,-81.57273085589522,413.7503305538438,876.559837562082,868.093204867714,473.77762182668505,-144.8930909658651,-661.7112566677042,-748.3525952622986
