t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
540.5,497.305,463.92,440.345,426.58000000000004,422.625,428.48,444.145,469.62,504.905
-20783.997070014182,-16144.771308899119,-11773.481045540724,-7811.988877443613,-4403.809703903371,-1689.0804922664138,209.90254905577498,1220.5941570046027,1381.007767017787,944.4736176505853
-39018.51872130552,-30526.83573622227,-22480.42603408194,-15130.074417905129,-8747.79489010321,-3617.836946808935,-4.49375641839589,1919.4899430567716,2204.1609080914395,1334.2414939289747
-51820.0071429157,-40906.55316569483,-30451.535215626358,-20757.836706429716,-12196.79823298399,-5198.575627073646,-198.57270892677047,2485.7878027529114,2872.8287618542577,1639.0971364205052
-58105.84978163636,-46429.623686916784,-35054.114422713676,-24268.459104688074,-14502.335905124703,-6322.552281135255,-358.20251319549664,2884.6255773972407,3344.10094049794,1837.6559943532075
-58142.73873610833,-47206.62197360604,-36289.605732477066,-25608.118416957914,-15602.261739296335,-6949.083522539435,-473.15706077404553,3104.415293263849,3602.43263813099,1924.3016820032547
-53250.81349919957,-44123.217305683946,-34686.98615055818,-25045.977130138424,-15603.123408146379,-7102.491598436914,-538.4675643295973,3155.0914308034558,3658.0073241664822,1907.6816453653566
-45286.15999410789,-38489.31561405812,-31088.56451460936,-23060.04736350951,-14730.223252352036,-6857.158435082615,-554.8767332692761,3062.692552482879,3540.6918284723097,1806.6135318964616
-36110.16245462573,-31666.761263390963,-26412.095010809408,-20202.829261521438,-13264.239180167959,-6316.266383070874,-528.2837453780758,2862.1919224800636,3291.7425081124875,1644.9048889785558
-27206.74122245796,-24787.920318077493,-21460.338329627357,-16986.383209846663,-11482.793139267085,-5590.2734441980365,-468.3572885681125,2590.5035049073826,2955.50699665906,1446.541644961082
-19512.44777908229,-18615.825811487906,-16814.419115897417,-13809.891958864804,-9619.147334658874,-4779.759631683128,-386.7134724665198,2281.04222333929,2572.7978009245853,1232.21817983764
-13434.348180275852,-13535.827649190076,-12810.608447161068,-10933.53956190292,-7842.026423355818,-3964.9301233265674,-295.1245077424504,1960.4420044969463,2176.7476781748237,1017.5481427352098
-8981.00702776467,-9632.483850820541,-9576.093372563682,-8488.496062510712,-6253.817398522308,-3201.787402203131,-204.1385949178416,1647.3447864138411,1791.1465410242677,812.7665362795175
-5927.095205415984,-6798.517048101468,-7092.131665959392,-6507.030955625651,-4900.828543855092,-2523.4622451395117,-122.3117647289609,1352.7481409866666,1430.7247362378525,623.443034059653
-3955.898006933979,-4835.849801402599,-5258.592335568602,-4958.040878585132,-3788.8507784103263,-1944.6113347052978,-56.06087676563192,1081.2650376702443,1102.6394361842392,451.67543858908584
-2755.2376322883324,-3528.676105142587,-3944.9039537542144,-3778.231610833731,-2898.8353829670364,-1466.9583608378805,-10.006479767430193,832.7293493038235,808.4691646048149,297.34034560057046
-2066.56858694989,-2685.276166955581,-3022.7702755818345,-2894.6401366359596,-2199.7524948706696,-1084.623210784205,12.391765880493978,603.7637538027458,546.2074575972724,159.14657849171243
-1699.3951618473995,-2154.8211992878596,-2382.684998125541,-2238.228557366733,-1657.6684965072714,-788.5228747003916,8.107517660385355,389.11962973351024,311.9630195901712,35.39157016768257
-1525.6586355920886,-1828.3373861311318,-1939.0584365277061,-1750.4240073628164,-1241.3577417582694,-569.6323448743442,-26.10241117575366,182.74771563630037,101.25313134904488,-75.57382441035784
-1465.8002295127158,-1631.8886002155045,-1628.8599935524935,-1385.082216839749,-925.3403163202837,-421.1883931397589,-94.1382446802789,-21.35365848478869,-90.10636042767831,-175.11415583268297
-1473.714886116843,-1517.432949056888,-1407.5123848760938,-1108.0642916464744,-691.3089994753972,-340.01813495509464,-200.68270620969002,-228.43402821592335,-265.45443149559446,-264.2408519930778
-1523.9834108148655,-1454.3097754815155,-1244.3762762139868,-895.9895840419726,-528.6996042496045,-327.13478282512864,-350.92596284264,-442.3615194493627,-427.00803206111186,-343.64414972093294
-1602.330124747044,-1422.5673626956045,-1119.0413069276112,-735.0873014812765,-434.8360896434823,-387.6323924720198,-549.8276528192707,-665.0382737437592,-575.7916276471182,-413.77984791046185
-1699.074055621573,-1408.3822119290444,-1018.9051129171266,-620.5367907493101,-414.74243523226227,-529.7947067930618,-800.9009100155708,-895.8820244429296,-711.7277882403359,-474.9809576104571
-1805.0028279484554,-1401.4213374717833,-938.087989362586,-556.2626679531097,-480.4128534857121,-763.2716050336072,-1104.5912277004177,-1131.4482426431734,-833.8585374612529,-527.5754621178569
-1909.187633573452,-1393.8894449514473,-877.4522395762564,-554.8033385855201,-649.1209068362334,-1096.2257690171348,-1456.4546748891369,-1365.306585864115,-940.673576521285,-571.9973266249472
-1998.471304271737,-1380.9661452780472,-845.2555520950955,-636.5954623811756,-940.294162782182,-1531.5501341189567,-1845.4949695184657,-1588.2955058981931,-1030.5178846298522,-608.8795950246922
-2058.503218182743,-1362.2401676698707,-857.7236840807683,-827.8682788880509,-1370.6631128490167,-2062.6001205226285,-2253.148920353691,-1789.246921937352,-1102.039658850195,-639.1175904247109
-2076.154716401077,-1343.5454860840434,-938.6276727273321,-1156.430713761951,-1947.8617006716095,-2669.301359099847,-2653.446219140448,-1956.194606137803,-1154.6248165526865,-663.888937403347
-2042.9009661819787,-1338.3536598024227,-1116.9242758044168,-1645.0753448029561,-2663.3707779228266,-3315.832279208945,-3014.74703387741,-2077.96565711981,-1188.7526754733778,-684.6175232030812
-1958.3719784137375,-1367.7214759455103,-1421.8237808074232,-2303.1455791651897,-3486.467827741991,-3951.1406979002986,-3303.1520740328006,-2145.9310928362215,-1206.2054562082808,-702.8726190340537
-1832.930216599888,-1457.9191400953155,-1875.3770096046976,-3117.863856890442,-4361.34611075552,-4513.1637735342065,-3487.2282799846894,-2155.598024414964,-1210.0767713374757,-720.2034637826149
-1688.057227246434,-1635.405582979759,-2483.7331786482846,-4047.9298160522403,-5209.421557231896,-4936.749148869341,-3543.222389049981,-2107.700812118528,-1204.5525956364097,-737.92344329276
-1553.7165484814611,-1919.7406416420563,-3229.2814879187235,-5022.16893767197,-5937.831675590443,-5164.109377037055,-3459.6171404703787,-2008.5149115131367,-1194.4788546348552,-756.8742157958915
