t1,t2,t3,t4,t5
122.625,78.48,44.145,19.62,4.905
32.461280207396236,26.519986244417765,22.657721820617045,17.20714066700025,8.098127100092874
-56.38668847350312,-24.944482014950587,1.137651951033571,14.563285102348397,11.133837342727062
-142.27578542842926,-75.06281250340896,-20.104588077131467,11.720069222078504,13.96953505184516
-223.67518233670103,-123.03434567542485,-40.7705034885677,8.712799063073334,16.5678586492357
-299.2176770405635,-168.1330158471771,-60.581958184911464,5.57946825855077,18.897424796013446
-367.74225721910176,-209.72826023334994,-79.28846042443256,2.359683361453772,20.93334121602682
-428.32592653440133,-247.30126966504704,-96.6732144796888,-0.9064608034036459,22.657479478647133
-480.3035816758968,-280.4559835881811,-112.5577251150672,-4.179511030832227,24.058511220823416
-523.2755370206856,-308.9245672986299,-126.80482618647414,-7.42174618283612,25.131722513067864
-557.1030852662341,-332.5674440453038,-139.32009267804477,-10.598186110639356,25.878630650670974
-581.8931938046472,-351.3682630271989,-150.05168081931015,-13.677481920337957,26.30643508415418
-597.9740159498198,-365.42444480712294,-158.98871792053515,-16.63265734899876,26.427339198027745
-605.8633076441756,-374.93414239706647,-166.158427606433,-19.441679327636972,26.257782118570667
-606.2320665060863,-380.18058015016925,-171.62222395017403,-22.08784490902255,25.817619787729118
-599.8657518686204,-381.5147815364218,-175.47103785218493,-24.559980983733166,25.129292452918108
-587.6253189185497,-379.33767527674513,-177.82015062959485,-26.852461978207575,24.217011884536156
-570.4100370072374,-374.08248690143154,-178.8038043205065,-28.965058483539437,23.105996511214947
-549.1236997372414,-366.1981931236013,-178.56983793237555,-30.90263608109626,21.82177674997648
-524.6454140442553,-356.1346550859674,-177.27456685450818,-32.67472823116158,20.389586580034333
-497.8057176823168,-344.32986952735985,-175.0780824436151,-34.29500984654842,18.83385128809833
-469.36835505131626,-331.19959908032985,-172.1401040171782,-35.78069910496595,17.177775645960786
-440.017668614169,-317.1294768381239,-168.61646958973176,-37.151914312758926,15.443031823460593
-410.3512569155201,-302.46953559404767,-164.65630765643598,-38.43101047353346,13.649542253415985
-380.87732108339077,-287.5309950037606,-160.3998925535999,-39.64191696558899,11.815349523142547
-352.0159719803204,-272.58505332276553,-155.977152103725,-40.80949375831449,9.956563166680283
-324.10369524025623,-257.86337438362455,-151.5067693814024,-41.958919272948826,8.08737190943642
-297.4001615163131,-243.55993280560617,-147.0958008699636,-43.11511866946022,6.220109366560706
-272.0966114114436,-229.83387709906395,-142.839720826651,-44.302237327646296,4.365361286751435
-248.32512444486352,-216.81308637066184,-138.82279572834443,-45.54316083694631,2.5321030233752575
-226.16818489296526,-204.59812642566388,-135.11869234244654,-46.85908009810554,0.7278568667490282
-205.66807168388885,-193.26635003722365,-131.79122722251353,-48.26909828204585,-1.0411399406106883
-186.8357141230427,-182.87592940604785,-128.89517319815894,-49.78987542933705,-2.7697643677018347
-169.65876202810264,-173.46965257634344,-126.4770487073667,-51.43530638627076,-4.453840441820013
-154.10871240396332,-165.07835695275338,-124.57582772684503,-53.21622848400936,-6.0899809487169225
-140.14701205169703,-157.72391017804526,-123.2235208765658,-55.140156752817134,-7.67544189274051
-127.73011550187259,-151.4216804665789,-122.44559146791127,-57.211046365173544,-9.207992459471285
-116.81352103485855,-146.18246478584186,-122.26118345570556,-59.42908423476052,-10.685802175373478
-107.35483610628519,-142.01386437838084,-122.68315120498718,-61.79051406185006,-12.10734603425668
-99.31593977638101,-138.9211137878939,-123.71789355352237,-64.28750140170753,-13.47132756014344
-92.66431665160216,-136.90738282383228,-125.36500675217304,-66.90804733610786,-14.776619098630803
-87.37363735251394,-135.97358189943978,-127.6167824128645,-69.63596085559605,-16.022218071188284
-83.42365742579197,-136.11771100527352,-130.4575874641892,-72.45090093955999,-17.207217486519497
-80.79950239771843,-137.3338021797625,-133.86317310877305,-75.3284994107846,-18.330788678399763
-79.49040336646863,-139.61051541169007,-137.79996859732432,-78.24057483875669,-19.392174029186968
-79.48794669640469,-142.92945884264614,-142.2244228784561,-81.15544601744935,-20.39068734131582
-80.78390401793763,-147.26331595407288,-147.08246235122039,-84.0383508497904,-21.325719533223374
-83.3677153050396,-152.5738747632569,-152.30913547145627,-86.85197289424552,-22.196747456706515
-87.22370819678795,-158.8100661781284,-157.82851425577397,-89.55707349370738,-23.003343851644775
-92.32815030581133,-165.9061294953722,-163.5539182435322,-92.1132224998462,-23.74518675903859
-98.64624686496059,-173.78003122559886,-169.3885177912007,-94.47961537042828,-24.422067087446536
-106.12921210727197,-182.33226748627223,-175.22636045766365,-96.61595914247057,-25.033893449649273
-114.71155730228456,-191.4451785864347,-180.95384674247194,-98.48340479191631,-25.580693830400655
-124.30874920692253,-200.98289574540507,-186.45165995193165,-100.04549911523233,-26.06261408460081
-134.8153975944439,-210.79202306861052,-191.59713026254622,-101.26912583538189,-26.4799136695241
-146.10412740302908,-220.7031323761731,-196.26698629081298,-102.12540343675022,-26.832959357554884
-158.02527816130382,-230.5331143350869,-200.34042018463177,-102.5905065070364,-27.122217933409324
-170.40754955754335,-240.08838746081182,-203.7023662299899,-102.64637826714295,-27.348249033798524
-183.05967698173617,-249.16891865273934,-206.24687018697577,-102.28130456549582,-27.511699326927584
-195.7731752167123,-257.5729575634348,-207.88040901094627,-101.49032385715836,-27.613299151569702
-208.32613388825942,-265.1023355461795,-208.52501008690191,-100.2754534263642,-27.65386254704375
-220.48798758081077,-271.5681319665449,-208.12101705967896,-98.64571908409607,-27.634291321195256
-232.02512042642033,-276.79647031277864,-206.62935669959592,-96.61698342866134,-27.555583445905693
-242.70710396042395,-280.63417767525397,-204.0331782511021,-94.21157607525761,-27.418845667017248
-252.31331298875554,-282.95402714248064,-200.33876286097382,-91.45773757654297,-27.22530979971265
-260.63962198767325,-283.6592859292338,-195.57563468739318,-88.3888965967915,-26.97635178423385
-267.50485851802716,-282.6873138233468,-189.79584515072295,-85.04280681807253,-26.673512231704606
-272.75668367312403,-280.01199655317276,-183.07244492035616,-81.46057565558321,-26.318516923121454
-276.2765846903531,-275.6448551086516,-175.49720168243482,-77.68562083338823,-25.91329555766469
-277.9837018378513,-269.6347415528129,-167.17766241719087,-73.76259302055628,-25.459996993218027
-277.8372689750866,-262.06610980183945,-158.23369389594257,-69.73630296971345,-24.960999287873683
-275.83752138566024,-253.05593067085158,-148.79366186327286,-65.6506899767857,-24.418913033201335
-272.0250105889808,-242.7493981800917,-138.99042601975322,-61.5478651499086,-23.83657675708566
-266.47835764708265,-231.3146428030182,-128.95733339643442,-57.46725819585593,-23.21704354791476
-259.3105671273784,-218.9367217898757,-118.82438684576002,-53.44489054105,-22.5635584893067
-250.66410646888258,-205.8111928561006,-108.71474889521598,-49.5127909894012,-21.87952696827366
-240.70502375823855,-192.13759286863285,-98.74171566159649,-45.69856319020224,-21.168474401047188
-229.61642579737048,-178.11313694957045,-89.00626309416182,-42.02510734706077,-20.433998381474215
-217.5916644650083,-163.9269267132527,-79.59523112116621,-38.51049220937034,-19.679714671013752
-204.8275813446663,-149.75491189797907,-70.58017311221869,-35.16796776008,-18.909198794913863
-191.51813908048348,-135.7557915490483,-62.016861162531995,-32.0061043837597,-18.12592526926522
-177.8487255375049,-122.06797418900442,-53.94540447883447,-29.02904082163341,-17.33320664735659
-163.99135781657762,-108.80764653403388,-46.390910544349325,-26.236820965968448,-16.53413463634368
-150.10094289819162,-96.06793265014008,-39.364598103586914,-23.62579850575553,-15.731525497928278
-136.31267616185477,-83.91906478829975,-32.86525802244907,-21.189088529234134,-14.927871816150255
-122.74058427003267,-72.4094373392369,-26.88095278624649,-18.91704627917845,-14.125302502534772
-109.4771504222457,-61.567379035207004,-21.39084726253047,-16.79775516432036,-13.325552627899622
-96.59390231115353,-51.4034569918064,-16.36707137805856,-14.817508648899558,-12.529944337120035
-84.14279949772728,-41.91311940468884,-11.776528216142465,-12.961273555394616,-11.73937973458069
-72.15822916488514,-33.07949049814592,-7.582577233041659,-11.213125409474829,-10.954346239714367
-60.659407644698355,-24.876149532914578,-3.7465402889151425,-9.556649532525439,-10.174934518080345
-49.65298874706285,-17.269752548151985,-0.22899655175934797,-7.975304471170702,-9.400868705733396
-39.13569665664003,-10.222387944678085,3.0091501867007633,-6.452746900865182,-8.631548272465396
-29.09682813540082,-3.693591904124144,6.005832639159594,-4.973119241895267,-7.866100519690426
-19.520502654765256,2.358015881305202,8.79719742628861,-3.521302806859779,-7.103442386032862
-10.387576464469658,7.973484035692387,11.417176556233976,-2.0831403202469314,-6.3423499414021
-1.6771742596920078,13.192649749712178,13.897223886305838,-0.645632108327475,-5.58153369120735
6.632172759357042,18.053587176645255,16.26618362627714,0.8028898223239826,-4.819717589312743
14.561763227268859,22.592328975422983,18.550256871665425,2.2726061625012584,-4.05571947524125
22.13229296431627,26.842797702380558,20.77303345949766,3.772070447118308,-3.2885305133911604
29.363692822024515,30.836881400930913,22.955559640927568,5.3080835588111555,-2.5173911267563343
36.27516660109286,34.60459050738071,25.11641665712004,6.885582644492947,-1.7418608935888766
42.885355549162526,38.174240031254016,27.271790787842253,8.50754603906,-0.9618799224631074
49.212558891765255,41.57261072563735,29.43552135439125,10.174917269700881,-0.17781934935529353
55.274947693394324,44.82505448471124,31.619119094955224,11.886552507083586,0.6094811813204704
61.090720804215046,47.95552142474911,33.83175295411256,13.6391968159025,1.3986908747343012
66.67816539534434,50.986498099400904,36.08020837305937,15.427495130858066,2.1879813914744686
72.05559935363453,53.9388573285727,38.36882443677216,17.244043960223824,2.975037599532901
77.24118746155155,56.83162963541768,40.69942059558726,19.07948934058322,3.7570857740734454
82.25263688060556,59.681713930709286,43.071226054155375,20.92267550964315,4.530938881095558
87.10678925168217,62.503550673375884,45.48082627989759,22.76084714408061,5.293057872095689
91.81913620471063,65.30878423148829,47.922141434126615,24.57990588192291,6.039627196956243
96.40329192356724,68.10594264620218,50.386450911660916,26.364719310885114,6.7666420501816145
100.87046051604463,70.90016262301168,52.862476654754936,28.09947779052944,7.470004243715946
105.22893732666545,73.69298555690658,55.3365355724018,29.768091554509205,8.14562309138438
109.48368216161158,76.48224698899287,57.792768354294225,31.354617699960833,8.789517336543197
113.63599892568293,79.2620773537567,60.21344834677812,32.84370411580703,9.397913990769101
117.68335072562991,82.02302647162959,62.57937010164984,34.221035328606156,9.96734000259419
121.61933244435893,84.75231822907985,64.87031288229738,35.47376383342684,10.494702953718615
125.43381453870421,87.43423551953687,67.06556999859615,36.590909874083536,10.977357482780134
129.11326278042426,90.05062903925754,69.14453054210456,37.5637129405886,11.413154844019866
132.64122927624126,92.58153718667646,71.08729611951671,38.385919502249216,11.800473883967406
135.9990008014194,95.00589834610696,72.87531175504452,39.053993667986084,12.13823271267506
139.16638169190261,97.3023314921054,74.49198746942784,39.56724047019108,12.425881394489949
142.12258067918458,99.44995657276881,75.92328534885542,39.92783515123976,12.663377017092817
144.84716451272945,101.42922275339434,77.15824636770597,40.14075598598838,12.851143445024086
147.32103635087762,103.22271054091469,78.18943195788101,40.2136225537489,12.9900188577936
149.5273940100389,104.81587324409966,79.01325739906608,40.15644571314281,13.081194755591177
151.45262246396487,106.19768428212242,79.63019754021552,39.98129956610862,13.126150445443768
153.08707660357308,107.36115959230968,80.04485007143066,39.70192917641619,13.126587074449915
154.42571421199867,108.30372877860765,80.26584737720864,39.333310525501986,13.08436505299084
155.46854526079633,109.02743456053751,80.30561465989015,38.89118099104677,13.001448229946028
156.22087174053436,109.53894730181015,80.17997919146063,38.39155943366119,12.879857484498718
156.69330192340271,109.84938959444753,79.90764283761229,37.850274757045185,12.721635542323128
156.90153372504918,109.97397464004446,79.50953696908121,37.28252061939952,12.528823876615697
156.865913108655,109.93147103437941,79.00808509464571,36.702451933942754,12.303451590881867
156.61078462521962,109.74351502242835,78.42640360789314,36.122836070631315,12.047535273953297
156.16366156877777,109.43379884839106,77.78747458645843,35.5547684620835,11.7630880345146
155.554252237256,109.02717002041157,77.11332635894597,35.00745884542653,11.452135316019834
154.81338590126595,108.54868075929039,76.4242574163844,34.48809086050069,11.116734700276561
153.97188688487154,108.02262932874807,75.73813717589603,34.00175438041508,10.758996747323732
153.05944739323604,107.47163520540923,75.06981322105973,33.551446950653585,10.381103989403403
152.10354928799316,106.91578813491743,74.43064918813238,33.138138196411525,9.985325478751873
151.1284819899814,106.37190717340677,73.828210788536,32.760889118126954,9.574024748462524
150.15449832126018,105.85294009784441,73.26610998370538,32.41701687890756,9.149659637570641
149.1971427656693,105.367526459096,72.74400953170317,32.10229499664877,8.714773104122141
148.2667778196925,104.91973949966335,72.25778248735715,31.81117875053837,8.271974850022717
147.3683243820646,104.50901365711513,71.7998142121255,31.537046026933577,7.8239142584511665
146.50122207627277,104.1302559215416,71.35942842834291,31.272444670892902,7.373245754637411
145.65960558321817,103.7741313766685,70.9234141395158,31.00933857083957,6.922588209186948
144.83268399543766,103.42750623289488,70.47662703360359,30.7393460738795,6.474480386046212
144.00530231729704,103.07402587364227,70.00263737653961,30.453965799826122,6.031334682045479
143.1586578477998,102.6948010999488,69.48439636423402,30.144786393485674,5.59539150974665
142.27113949519503,102.26917298077115,68.904894307609,29.803678140939418,5.16867664722681
141.3192551657902,101.77552550195247,68.24778666788315,29.42296560614819,4.752963731747043
140.27861121053763,101.19211546493442,67.49796756787268,28.99558146617366,4.349743828119548
139.12490837121334,100.49789064851083,66.64207467215756,28.515202500949048,3.960203678644453
137.83492053497866,99.67326988674073,65.6689139352605,27.976369207690706,3.585213861843186
136.38742561924028,98.70086217083868,64.56979735426589,27.37459075680296,3.2253276727351796
134.76406177579287,97.5661058754726,63.33879125321858,26.706436995320516,2.8807911065730565
132.95008652544328,96.25781346913263,61.97287654002369,25.969618957555564,2.551563896239225
130.9350211269137,94.7686113456225,60.47202563786096,25.163058893396553,2.2373511332809706
128.71316719268032,93.09526849679457,58.83920328973017,24.286950214714693,1.9376446034130217
126.28398707828265,91.23891146799076,57.08030011669864,23.342807039666262,1.6517725967212813
123.65234372958732,89.20512627960602,55.20400868695344,22.333502239985673,1.3789566169375171
120.82859936685176,87.00395069370337,53.2216519855304,21.26329212918467,1.11837311876875
117.82857555960311,84.64976233448252,51.14697366844769,20.13782523421378,0.8692181534138801
114.67337989408142,82.161069758722,48.99589847700318,18.964132034057222,0.6307726069734811
111.38910658701094,79.56021467475117,46.7862698358382,17.750592187368074,0.4024655823914931
108.00642011802674,76.87299420909447,44.537570128207676,16.50687566233162,0.18393341168429478
104.56003232050102,74.12821251716232,42.270627597024514,15.24385436947459,-0.024928199287778785
101.08808447819777,71.35717123210492,40.007312410503914,13.973481411231823,-0.22392128765260866
97.6314469131968,68.59310834399486,37.770223283941064,12.7086359111399,-0.4125142072804686
94.2329493978646,65.87059518694842,35.58236526168535,11.462932558976195,-0.5898235564498737
90.93655654048425,63.22490135219512,33.46681889797593,10.250496470408896,-0.7546109584319507
87.78650311571221,60.691337583239566,31.446401156072657,9.085705650526881,-0.9052957014814913
84.82640514423557,58.30458706031054,29.54331885754127,7.982905186370046,-1.0399836688989197
82.09836334848933,56.09803593217296,27.778816406490705,6.956099170604054,-1.1565123484715745
79.64207637328343,54.103114464542806,26.17282070362798,6.018628158390923,-1.2525110279207534
77.4939817887874,52.34866068371768,24.74358754311033,5.182841556443577,-1.3254745888999446
75.68644329916786,50.86031882294045,23.50735522484601,4.459775612589418,-1.3728486409307044
74.24700266580601,49.65998513954471,22.478012481760217,3.8588485020610426,-1.392123125252784
73.19771452331065,48.76531367420862,21.666788983417103,3.3875842997363663,-1.380931003889911
72.55458143459086,48.189294188370944,21.08197751422138,3.0513773214755644,-1.3371482658030596
72.32710513364546,47.93991377631356,20.72869733725661,2.8533073847486112,-1.2589912591525003
72.517967905653,48.01991246136338,20.608708173227306,2.794014992213422,-1.145107318031779
73.12285545224839,48.42664143556593,20.7202836112975,2.871643337793548,-0.9946548053284308
74.13042942243443,49.15203050408641,21.058151624590728,3.0818514699669253,-0.8073690410144159
75.52245413196802,50.18266879579388,21.613508223810864,3.4179000538280304,-0.5836111155243131
77.27407795796758,51.49999997556336,22.37410821747063,3.870808111506127,-0.324397277455589
79.35426562335422,53.08063014249524,23.324434654530343,4.429576065249895,-0.03140739946033522
81.7263732429425,54.89674344126238,24.445945924055593,5.081467537883544,0.29302807691452015
84.34885376817867,56.91661728253871,25.71739680886362,5.812339850618022,0.6459623862200292
87.17607652174291,59.10522609770419,27.11522717197305,6.607011145289388,1.023886629943528
90.15924102903726,61.424919872699974,28.614009527031744,7.449650660876711,1.422801824461137
93.24736248448133,63.83616143332103,30.186944624851083,8.324177985373245,1.8383059865810374
96.38830406193628,66.29830468739482,31.80639247621527,9.214657110695306,2.265692858708807
99.529829980581,68.77039484169369,33.44442500020725,10.105671820513747,2.700058477911461
102.62065282026583,71.21197104860683,35.07338578380749,10.982670274931342,3.136411592669978
