t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17
1417.5449999999998,1255.6799999999998,1103.6249999999998,961.3799999999999,828.9449999999999,706.3199999999999,593.505,490.5,397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-1628383.3563519495,-1426678.518484612,-1228416.7533081134,-1035472.6816153413,-849889.7872382484,-673918.8455660306,-510035.2817175947,-360923.26816015725,-229410.3014043742,-118331.86391059447,-30302.23580105376,32634.495211192156,69498.42853996347,81033.00950415913,70538.44015899781,44869.58219924855,15560.521855847775
-1997898.0390343633,-1787531.4435150775,-1575987.5755847944,-1363319.7848210952,-1150347.3938219217,-938898.0705293589,-732008.8149310112,-534039.2551560603,-350631.735872871,-188437.44135338912,-54523.96129587192,44602.81126749942,104379.72327134242,123896.36187325885,107725.47159147647,67499.67594900221,22697.434019213364
-1268577.8594438285,-1187988.4195152386,-1100114.815467298,-1001929.3924662615,-891257.0688691288,-767227.1951706606,-630795.4857387263,-485253.8138200677,-336577.5119216726,-193394.6197882992,-66328.57748079488,33492.25503366828,96802.45784328372,119180.50909485859,103954.01888269284,63921.63069790709,20596.34783327783
-438193.7342184011,-457456.95951295516,-469977.017154256,-472263.61755960004,-460902.4680565364,-432939.3492243586,-386519.162362634,-321734.3371479955,-241516.19371004947,-152252.65407908967,-63690.7739350167,12319.42967969284,64446.460313478274,85529.2625048668,76167.40614896723,46511.80578168023,14513.584996687807
-55653.215197587546,-88407.51879966831,-118914.81976913674,-145500.684044824,-165964.5863180114,-177671.6483978735,-177910.84521469154,-164571.33650069867,-137089.9970739225,-97450.41045222552,-50806.84744926788,-5178.025130123775,30227.525825684326,47994.758241208845,45908.24856916962,29113.725835201665,9266.026689115703
-10657.676220170135,-20323.94550648656,-30270.85023297641,-40374.201065927555,-50179.36585284184,-58806.769055193196,-64925.262415034966,-66868.95159213548,-62981.3820573886,-52228.95873965057,-34999.203634942016,-13785.502061138719,6761.689340361469,20966.58365770555,24570.562371959255,17657.848861009872,6174.477641501477
-47213.658735613906,-42393.37422643915,-37503.38138464971,-32691.13144017889,-28296.051892441443,-24832.887158215086,-22839.952432148246,-22548.16580570738,-23439.858237075918,-23966.633095634857,-21857.25635395691,-15306.865636208413,-4688.209902298766,6493.645577885448,12951.122216743011,11430.671571086226,4461.575864428075
-57352.81023870163,-52134.559017891,-45784.65978713396,-38058.44201326491,-29183.587473991003,-20052.87333407322,-12221.758316636127,-7481.354567461731,-6920.849582004939,-9823.85053096666,-13274.281078118263,-13391.725076691691,-8073.984076603048,667.1024170799885,7449.009941497954,7904.975735140697,3253.1833510632146
-43669.298029899386,-42481.41154976906,-39737.347932489756,-34856.83435794167,-27699.28660056807,-18914.988643351633,-10155.025797838081,-3771.651283588002,-1753.8981148894804,-4214.502262803187,-8552.025222398172,-10580.731322729183,-7574.438067382929,-908.8545790422277,4680.920724068629,5390.360430381839,2206.323978179304
-27283.762130452782,-28708.996041458806,-28770.08135254892,-26818.199371487703,-22491.054368323366,-16105.79790364965,-8983.688570526143,-3292.35910168259,-1072.5680739285754,-2736.3110139147716,-6207.656081932942,-7984.901921169218,-5884.986966886144,-1110.3125150038677,2763.189840642546,3249.4000337503426,1294.6060135713572
-16566.809902553494,-18551.26098646184,-19578.00488763422,-19111.22037862833,-16770.704179776745,-12673.911137461504,-7747.768422749909,-3636.0164042440338,-1910.429736101688,-2878.838910138327,-5017.336922708883,-5942.021939712082,-4405.654900904834,-1398.24866403952,921.3239239742718,1353.124325347005,553.6813433171698
-10935.695083665787,-12461.907272025983,-13434.780384590069,-13501.271261099864,-12375.477775479356,-10073.474448808318,-7131.051361854322,-4542.8102832230015,-3251.161704606479,-3440.089900038264,-4295.967673871969,-4635.7565409515,-3890.0287123447315,-2448.8361599224013,-1097.7600858071658,-293.17306224833624,-3.3733934656110414
-7812.327146985676,-8755.637633483007,-9541.491498413552,-10008.110039920779,-9955.136032282218,-9235.90724744211,-7887.927889307942,-6215.387874706982,-4726.182943109991,-3905.9486388058094,-3932.2079588711513,-4502.8386190009805,-4939.587252818218,-4595.810956444709,-3333.485831245572,-1664.1464149125907,-383.5354408512362
-5260.178006784629,-6107.604055831137,-7256.144305782081,-8689.063638819649,-10126.295788505251,-10979.846077660872,-10568.516328693235,-8666.827787370841,-6042.704694603376,-4271.209037167754,-4551.487393800694,-6474.768866142685,-8177.842256604876,-7953.975986130408,-5686.137711963079,-2722.096284699888,-602.7843294991627
-2490.075013109357,-4375.463621787361,-7091.959914285042,-10590.992750535292,-14113.226402977542,-16162.869681368615,-15267.996108500802,-11448.166298204527,-7061.706624811129,-5424.857134000819,-7800.102931410189,-11922.79883698717,-14043.717514087823,-12310.922298186884,-7911.504930685592,-3425.0897907026106,-689.782217196892
-458.4166512011573,-5268.935205793784,-11289.606885379955,-17998.076072715412,-23509.457730640755,-25076.20730968308,-21154.6811437456,-13856.206811221029,-8631.89295747319,-9835.961265956434,-16234.160077798526,-21984.043447435175,-22239.058101041355,-16965.79172534984,-9656.443971933808,-3769.9121986707896,-702.2526877400422
-2971.7412412233857,-12895.01857022472,-23647.130579728597,-33479.86195462889,-38817.969858805365,-36248.00458417804,-26434.464459438,-16140.382877298473,-13838.149025280823,-21473.19311660406,-31955.99601451403,-36170.475323513114,-31147.143508235815,-20751.57340763895,-10596.42565256768,-3861.829136553085,-746.0196452697144
-16771.125292228928,-32638.5518820985,-47314.622645226904,-57105.5443122218,-57161.60586606117,-45915.00941106027,-29844.592587011586,-21370.222056614097,-27909.440862104657,-43368.141056634246,-53821.99800375273,-51030.8838036643,-37855.62835181965,-22420.13985809997,-10652.697058267891,-3973.4173490122907,-978.7020297941839
-47895.18698067825,-66670.8291665026,-80177.33323730862,-82989.68038833706,-71425.75938782032,-50023.87565992801,-33338.60985430292,-35365.00125517872,-54374.44443624451,-72887.21024292607,-75140.31425817091,-60487.23431073784,-39276.78702307053,-21312.07261694141,-10170.303968818233,-4531.7513722814465,-1573.3448865135688
