t1,t2,t3,t4,t5,t6,t7,t8
313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-3183.6195625492132,-2298.642403994109,-1490.0944955518714,-801.4891547332464,-275.28591028534436,52.3503051768416,165.6142494056785,99.79963959231085
-6431.037189414955,-4670.888410150072,-3059.0558440829886,-1678.9400785470527,-615.1509875187998,57.439419726856556,303.3289148854373,189.3847702361005
-9206.420099090368,-6725.892595571615,-4439.554646292439,-2463.9158097694813,-924.9160356424245,59.44457593330654,426.9991389625852,269.4937341031336
-11347.086370342433,-8350.85989771037,-5561.6821168542565,-3119.964088949762,-1191.1353879389164,58.68196454498594,532.0383793645298,336.820295137809
-12765.48728848527,-9481.265004800629,-6382.5566987183165,-3623.0044019391285,-1404.156572163769,55.705398949117395,615.330483061363,389.14837610336417
-13452.28062723694,-10103.515839831463,-6888.3375948395305,-3962.568635480279,-1558.6661595044243,51.224535775631225,675.3441310414356,425.4417026381332
-13467.402343376532,-10250.094431891153,-7092.16870531197,-4141.258616293256,-1653.7120562006103,46.002528343012315,712.0729824147213,445.7959887059947
-12922.322713141984,-9988.988837267307,-7028.901180356633,-4172.717456190214,-1692.2569996222196,40.751328358049136,726.8303091871321,451.2774004417119
-11957.961582306232,-9410.061183707094,-6747.90736043929,-4078.6220252792878,-1680.3830013169757,36.04184347812022,721.944056061111,443.685003120093
-10722.792687317742,-8611.111242629333,-6305.415672395905,-3885.283704710914,-1626.3014233865886,32.241463881925036,700.4050091571834,425.2800012399752
-9354.703709318328,-7685.895516252128,-5757.600048785933,-3620.3988203472054,-1539.3260313527874,29.48467587778336,665.5176488037476,398.52138894639637
-7968.65123364507,-6715.49658093839,-5155.257185583293,-3310.3531612422976,-1428.9419743888454,27.675506631928215,620.592827786322,365.83842410820284
-6650.562256450884,-5763.494811371415,-4540.436509604751,-2978.305372671167,-1304.062270342091,26.51504687496662,568.7071742313916,329.4582124267467
-5456.678640373539,-4874.610814897233,-3944.9706645462843,-2643.0988462329533,-1172.5165113110072,25.54425707497589,512.5395277707609,291.2946030870799
-4416.814775930239,-4075.9932388782427,-3390.563764377799,-2318.9149391271494,-1040.774057360907,24.19185669372761,454.2824154277272,252.89473673294202
-3539.804346881216,-3380.1436846024444,-2889.9540416296245,-2015.4978772607383,-913.8723887093252,21.818843866601483,395.6180161415399,215.4330685903929
-2819.6186225034635,-2788.537163651174,-2448.658318867476,-1738.7528805142954,-795.5030027793997,17.754241026208042,337.7435572934154,179.7396365711127
-2241.0622110489976,-2295.2134052298793,-2066.8858511218673,-1491.532011836454,-688.2013667151022,11.320098325660851,281.43008303705597,146.34917060960552
-1784.4236363028813,-1889.8827722533772,-1741.3313996618997,-1274.4603824166481,-593.5909258902859,1.8468731914022811,227.10001845258975,115.55941342669095
-1428.8615589004803,-1560.3373974187848,-1466.6829646513395,-1086.7027296240472,-512.6401834483405,-11.317412801188794,174.91180912834028,87.48978177782526
-1154.5887011677034,-1294.143768907315,-1236.7837187206612,-926.6150741645707,-445.9028401134188,-28.799533883569325,124.84317929739905,62.13445491857646
-944.0699936795002,-1079.7071383929654,-1045.4598560371144,-792.2612304441095,-393.72127329768176,-51.18987886569523,76.7675418019353,39.40661285432365
-782.5040850479495,-906.8498655150204,-887.0664491019744,-681.7969404392671,-356.3817401278805,-79.02314705103686,30.520434273180864,19.172602021293095
-657.8435425641918,-767.0529167792738,-756.8181189095986,-593.7360295205093,-334.21517203172976,-112.74750636047408,-14.04556618707651,1.2762255817322599
-560.5616259600857,-653.4906546803871,-650.9684828462115,-527.1156742694217,-327.6406638150618,-152.68054623327578,-57.0181099805458,-14.445786700076578
-483.31637171917345,-560.9584864749921,-566.8894466018949,-481.5746773946128,-337.1506367186766,-198.95260106205805,-98.39480396013651,-28.155644535315474
-420.6098576114268,-485.7604566097464,-503.0841857215596,-457.35256769761287,-363.23828931378694,-251.44065717363372,-138.06558372028994,-40.01207072444031
-368.4977957436958,-425.59445298781225,-459.15000162098613,-455.21105940480135,-406.2704292046302,-309.6989103589235,-175.8078708215564,-50.171973379481265
-324.3726486463481,-379.4482095716258,-435.69165522239433,-476.2751966456874,-466.31292295118897,-372.8948057346621,-211.29449391159983,-58.79470235119367
-286.82033802860127,-347.49999766972974,-434.17407464568134,-521.7912349074081,-542.922141144763,-439.7616114984017,-244.11394808867124,-66.04749215773538
-255.53383097015748,-331.00373925426663,-456.6970606218719,-592.803281908394,-634.9235518971485,-508.5796792140318,-273.80187822381754,-72.11081100803283
-231.25465433212136,-332.12960220197596,-505.6752517042537,-689.7614125495362,-740.206862633471,-577.197930131627,-299.8817399707594,-77.18245619510907
-215.70519957371664,-353.72895018883344,-583.4153165139263,-812.0896368903383,-855.5738860659488,-643.1043162486498,-321.91153566068897,-81.47937952590146
-211.47134458159132,-398.9981807372959,-691.5993644485749,-957.7604069433138,-976.6781616505876,-703.5488877739265,-339.5325215936141,-85.23642008038117
-221.7981111683,-471.03050445521933,-830.7075155229908,-1122.9393012599926,-1098.0918720538739,-755.7159832564224,-352.5150510145006,-88.70139224107167
-250.27249596557152,-572.2677984355653,-999.4398026192619,-1301.7738759806618,-1213.5240981662168,-796.9338278857253,-360.7964580838063,-92.12634119545574
-300.3878955328625,-703.8937959124933,-1194.2221194060526,-1486.3989599484746,-1316.194862571128,-824.9018583349314,-364.506254232002,-95.75523326292263
-375.0122137884883,-865.2398795494981,-1408.895218527743,-1667.2128325667788,-1399.3437686550824,-837.9100424480833,-363.97495686107413,-99.80886540405125
-475.81256664603956,-1053.2981914240534,-1634.6823790431674,-1833.4438637517173,-1456.824615946262,-835.0218977435237,-359.72453706514386,-104.46829938912548
-602.7167203217705,-1262.4454206842368,-1860.5054048073423,-1973.9789574583199,-1483.714017279699,-816.19490009805,-352.44056736487465,-109.85856939745078
-753.5069876972784,-1484.4678097059614,-2073.6701575414154,-2078.371954471615,-1476.8488897088769,-782.3187180813727,-342.9283791855165,-116.03468379113576
-923.6391968099756,-1708.9412036464391,-2260.878411926709,-2137.9039179585147,-1435.2094208773499,-735.162376913429,-332.0575566852377,-122.97195715653054
-1106.3540440219394,-1923.9631879845788,-2409.455137459379,-2146.5404637365073,-1360.082346901764,-677.2342674317622,-320.70056595678614,-130.5624135519843
-1293.1027930616108,-2117.1679608056384,-2508.6256435565506,-2101.6334237000124,-1254.9717571560113,-611.5714975381549,-309.6719967592831,-138.61839451712004
-1474.252207848925,-2276.893736929329,-2550.650848207684,-2004.2480817537983,-1125.2650298833871,-541.4850193201765,-299.6746652802953,-146.88364770005768
-1639.9777943877966,-2393.333120117802,-2531.6409736701894,-1859.0577108986363,-977.7013877494687,-470.292375573907,-291.25774136741217,-155.0511863223559
-1781.2140751635366,-2459.4908390554037,-2451.9184713713594,-1673.821429639538,-819.7212850702232,-401.0699040602331,-284.79032477144335,-162.7862593501833
-1890.5168123376664,-2471.804120763273,-2315.8797085727742,-1458.532573418365,-658.7899552448179,-336.45109964469714,-280.4518122411372,-169.75202834925778
-1962.7091019172776,-2430.342410925821,-2131.3936850167943,-1224.3765592106797,-501.78544787104664,-278.4888949900368,-278.23832111395063,-175.635150343207
-1995.2269140494273,-2338.580348296764,-1908.853792558305,-982.6586522094893,-354.522307804713,-228.58887378091345,-277.9826837334763,-180.1684934931176
-1988.138536285284,-2202.812017243414,-1660.047846844987,-743.850448041572,-221.4522665395821,-187.51001449445837,-279.3843278042437,-183.14865822960473
-1943.871431534806,-2031.32837018205,-1397.0232361992855,-516.8651088401326,-105.55034403771052,-155.42126335834195,-282.04481374890713,-184.4467532354141
-1866.725272822225,-1833.5028221777632,-1131.0995008090472,-308.61739548513907,-8.365726563312439,-131.99714429450637,-285.5048884331552,-184.01183556050447
-1762.2725391790018,-1618.9210393688873,-872.1305077330222,-123.86936617009302,69.8032211224569,-116.53400945323415,-289.2795119484019,-181.8673935133865
-1636.746411544791,-1396.657049000867,-628.0580970630893,34.68173465008155,129.65930490678124,-108.06997598233389,-292.8882386520903,-178.1020688156999
-1496.4948070291352,-1174.7513945285548,-404.74393770645906,166.14330247335127,172.63017776684092,-105.49516804576187,-295.8793903890109,-172.85636450753032
-1347.5483110853354,-959.9013286951514,-206.0272337047032,271.07205081985734,200.60423601057664,-107.64349725111381,-297.8474780536292,-166.307313840067
-1195.3182140002066,-757.3380391731395,-33.937251453694735,351.09225774393343,215.70473763814593,-113.36186940149845,-298.4441836821767,-158.6530041894048
-1044.416206452663,-570.8464195738865,111.0103902370083,408.5384634737804,220.1149358483255,-121.5566671907213,-297.38383920876913,-150.0985223728251
-898.5730249490094,-402.8784137050985,229.49196484103368,446.15282774615594,215.95600894765036,-131.22022790466673,-294.4447081984411,-140.84440806230984
-760.629109757173,-254.71726513978416,323.06831833032004,466.8489612913306,205.21200830247886,-141.4417223848334,-289.46750722599154,-131.0781721777947
-632.5732082862178,-126.66151706896737,393.91393799019886,473.5407569123854,189.69205576883118,-151.40748141856065,-282.3525297760642,-120.9689467378883
-515.6110166726986,-18.20943666904281,444.59056281062317,469.02716175552064,171.01894846227623,-160.3956631967597,-273.05650367290883,-110.66494589119175
-410.2521855323222,71.76632194717266,477.86497620778533,455.9209937589552,150.63417972948375,-167.76949029339545,-261.5899724588112,-100.29316856746041
-316.4084924161767,144.85846755968467,496.5666413511948,436.61015075237816,129.81118826521072,-172.97234492874293,-248.01559115872573,-89.96066623955481
-233.498320459423,202.9813228794072,503.47973840662775,413.24125713775635,109.67066964975736,-175.5269613552045,-232.4473158025775,-79.75671642837148
