t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
1011.3799999999999,928.9449999999999,856.3199999999999,793.505,740.5,697.3050000000001,663.9200000000001,640.345,626.58,622.625,628.48,644.145,669.62,704.905
318159.63935126667,267504.0052495334,218397.90765020877,171647.3774609138,128096.79067992042,88630.76999822658,54161.90927860817,25594.91006195581,3754.2357985272793,-10741.171427679765,-17675.643311228163,-17528.319329859572,-11879.172727827818,-3945.902480669482
503171.21019653487,427615.2894529514,353435.1156636683,281534.62160769396,213065.92497009138,149475.77334856376,92505.67289664679,44117.42207335437,6309.3405903684,-19212.90864414128,-31538.490657383423,-31229.98262390378,-21136.710400672793,-7232.90066546669
509761.95103085716,441852.3244565926,373432.10579087783,304703.35453331785,236418.0630046926,170029.6328510402,107771.35972991018,52593.95100157659,7878.212369020142,-23154.768804808493,-38366.69606726629,-37884.750297631734,-25305.54503671194,-8485.073896989852
389384.605132711,348504.8297527406,305018.25446562306,258146.57942720805,207808.90728775677,154908.88097533732,101572.22931090248,51208.8094525388,8229.18384915789,-22746.23643624621,-38237.67539302276,-37621.57316858025,-24658.535697192918,-7948.370871759288
233477.79944172798,220012.78575852845,203024.5035233108,181083.75668664637,153321.90953626027,119817.07906244899,82015.06166864658,43009.75515309628,7413.11146424714,-19467.004618271218,-33249.85576767234,-32595.153026180753,-20919.199477611844,-6425.637968928091
109501.90653112967,112638.4916905416,112716.55144415113,108225.45628292406,97898.01311723828,81105.08366812381,58389.02820367263,31951.806985433825,5761.202902484107,-15117.282656372448,-26152.653804474754,-25579.102885180397,-16120.620523492003,-4729.401996546397
38159.78161072205,46514.5440833859,52948.66348932144,56285.07295917876,55296.25335610502,49017.827200826796,37267.882731888145,21227.224055784467,3747.079454679584,-11056.640736656533,-19184.65778554357,-18785.78115034767,-11734.794695875567,-3341.9238326212494
8196.803684191102,15260.50372033588,21451.28189510682,26047.968118878987,28132.841484611024,26782.288049379957,21464.73273659677,12568.356439097653,1798.720496752207,-7955.671615979772,-13589.890569806566,-13392.299186092343,-8412.117617645434,-2389.0962889084467
95.66488759475544,4088.726021048231,7833.836474421013,10983.052884470302,12989.747549710552,13186.023340360856,11015.291967243982,6410.298349693618,173.100754111857,-5937.544727205206,-9721.232545701758,-9671.874704993676,-6179.110118985636,-1790.8356955695797
-331.7775119396735,1196.5871361977722,2727.675893321922,4144.467636065228,5201.79457510531,5524.661950711053,4688.264846425326,2424.572330714952,-1062.645909515325,-4843.1714238098675,-7394.250272259746,-7375.8638146445555,-4771.812436790104,-1416.1814530802203
289.5982709279407,440.57112426995604,651.5254807914438,925.1485617635578,1211.8634766499183,1359.077652397487,1077.3077486922148,13.697125649349147,-1975.859197437475,-4438.699501215693,-6218.233110717176,-6080.850272236215,-3886.1956846282546,-1164.7203704452395
120.05557608772438,-332.59028849388375,-717.0611998916582,-969.221379459731,-1030.5292712416872,-934.7243205614477,-915.7506811688319,-1397.0953580704158,-2694.6512362020408,-4517.212500366873,-5796.76138397193,-5391.54940851045,-3292.1894653995328,-982.4713851810071
-797.0514640995573,-1468.7352602107214,-2045.7056206112622,-2422.5488986173345,-2489.8571002111667,-2258.2801814354925,-2006.6488745734262,-2252.6628880928383,-3351.2383393658465,-4921.44107274681,-5807.393029184979,-5015.083029927227,-2852.1533042530036,-848.5078597635605
-2069.630615257065,-2805.9380353637166,-3388.450658530024,-3674.575714780425,-3541.77045320488,-3055.3083219480854,-2622.847845199104,-2864.2878362548963,-4048.2967097615715,-5527.637764779348,-6010.224646904171,-4763.245304664141,-2499.613316507132,-758.4301713241532
-3429.201642061139,-4158.335498226567,-4651.399530679812,-4733.196231587446,-4300.925495016699,-3535.803826771343,-3021.1450812559583,-3438.352056399587,-4837.781061368188,-6218.4305555598985,-6230.311703558016,-4530.54828053344,-2213.12112811542,-713.8674041120072
-4735.2540410239,-5391.284319677323,-5723.7171857620415,-5539.1918657367105,-4790.7184803513155,-3817.4167161662776,-3371.2316593624,-4094.8500493313004,-5700.966208863022,-6861.032649926602,-6342.042635096686,-4273.530206750874,-1997.4979729593342,-717.5434155064722
-5865.638226797444,-6372.546229236162,-6486.853473699175,-6023.888445050116,-5027.217169016079,-4000.4637154609354,-3789.291960782351,-4858.003063765108,-6529.3824145402405,-7303.833952286354,-6268.709973553691,-3998.5793767747136,-1872.124163112327,-770.9233873323377
