t1,t2,t3,t4,t5
172.625,178.48000000000002,194.145,219.62,254.905
82.45877019831681,126.49990667579394,172.58995611150124,217.04652024557268,257.78443896219176
-6.396728257815035,74.97520777433562,150.86665034378808,213.92106140583593,259.87987199310555
-92.29837399813454,24.756519758427388,129.28588786080962,210.27603295003385,261.1510630471451
-173.71533744205792,-23.355457523681082,108.1464693073988,206.14802878978708,261.56457668353397
-249.28041466814372,-68.6346019870257,87.7269586122685,201.5768426859894,261.0945123551336
-317.83259108818356,-110.45027836937227,68.27839692176143,196.60439068082493,259.72300347275683
-378.44886759359036,-148.28358897823654,50.01825044578513,191.27358274040296,257.4404725569603
-430.4641376000249,-181.73836872482423,33.12580537446118,185.62718834157008,254.24564600144302
-473.47871170803865,-210.54666240116723,17.739138563773793,179.70674069773216,250.14534320656895
-507.3538783361584,-234.56875683158447,3.9537046759932366,173.55152171385635,245.1540644276317
-532.1966000955864,-253.788148924522,-8.177504867820886,167.19766481131978,239.29340912450294
-548.335025017831,-268.30209114743735,-18.642352760108935,160.67740586688294,232.59136160349328
-556.286903261976,-278.30855267967655,-27.466682183162135,154.01850420169782,225.08148322282838
-556.723226162681,-284.09055837826594,-34.71041219042007,147.2438464559715,216.80205049821902
-550.4294462695603,-285.99891663372983,-40.462865436084286,140.37123694063925,207.79517636613878
-538.2665114868713,-284.43432559054395,-44.83760321768361,133.41336928824748,198.10594803262526
-521.1336833851327,-279.8297647981743,-47.96703733445656,126.37796647141364,187.7816097215172
-499.93474728851004,-272.63394968331716,-49.99706798943001,119.26806994101392,176.87081273076672
-475.54880135758754,-263.2964649015942,-51.081964953709246,112.08245403723221,165.4229489842711
-448.80637407545714,-252.255015615112,-51.37966900033578,104.81613907192283,153.48757815269266
-420.4712000761583,-239.92505790716052,-51.047645840798324,97.46097554993722,141.11395275617988
-391.22761156283053,-226.691903472295,-50.23937889754329,90.00627273922822,128.35064071037414
-361.6731963274486,-212.90524898477065,-49.101543215023185,82.43944695961517,115.2452406963312
-332.316144253548,-198.87596339581978,-47.771863037017255,74.74666821061058,101.84418259835287
-303.57655446849634,-184.87487981198123,-46.377621755792575,66.91348773336097,88.19260305814754
-275.79090038156124,-171.13328261895714,-45.03476606735737,58.92543342735622,74.33428487579809
-249.21883993289714,-157.84475284364248,-43.84752660054674,50.768564367012736,60.311648441655905
-224.05160052549192,-145.16803141656692,-42.90846483547364,42.429979677649655,46.16578347723074
-200.421247992918,-133.23057604080103,-42.29885018107426,33.89828048470525,31.936509956435437
-178.41025244161926,-122.13251746347767,-42.0892707539724,25.16398636206273,17.662458033134737
-158.06087814690508,-111.95075991979728,-42.34038565580313,16.219909563765675,3.3811579910527003
-139.3840392799421,-102.74301377282032,-43.103734316009266,7.061491285941344,-10.870867449988186
-122.36737004427289,-94.55159211488446,-44.422528745669965,-2.312895706330899,-25.05801477852954
-106.98235135233473,-87.40684447527684,-46.332366455352684,-11.901674462457542,-39.145520259204254
-93.1904134360344,-81.3301378938493,-48.86181461043435,-21.69981900043365,-53.09939313241654
-80.94799378173052,-76.3363274555238,-52.032829190556555,-31.698636893383114,-66.88636399089219
-70.21057315224795,-72.43568467789622,-55.86098611068125,-41.88558118317306,-80.47384983083646
