t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13
878.9449999999999,806.3199999999999,743.505,690.5,647.3050000000001,613.9200000000001,590.345,576.58,572.625,578.48,594.145,619.62,654.905
-182813.83317335887,-152166.5587047475,-122571.90233019035,-94582.857629033,-68774.92245525449,-45745.12092572595,-26098.97620930678,-10416.628652653952,814.1865549867041,7314.196245254182,9196.775957010055,7241.373730410232,3277.0410478523177
-304739.4136941237,-256141.0977391441,-208689.61146789297,-163104.33310912366,-120260.28879347276,-81210.49727518507,-47170.07929198504,-19438.422638260516,769.7338059065727,12614.481415290667,16064.744982552871,12477.250901709163,5281.67396829886
-335894.9535439117,-287193.920651335,-238593.83390411775,-190477.31445273862,-143607.15868952055,-99213.38233471401,-59011.034382621794,-25094.740664415956,352.8335083569097,15590.151777103554,20088.903669780284,15460.891113682554,6312.040827336155
-289603.82855434075,-254303.38251915138,-217596.99100092557,-179230.7258286765,-139509.45194588788,-99485.84278331134,-61073.5323713313,-26980.03949513435,-333.2865195552056,16094.656216870095,21044.06313386119,16056.453643583254,6358.846717475812
-204884.85232059663,-187307.87261396466,-167247.56781618227,-143855.34125071863,-116849.23218761689,-86809.78042167629,-55439.69188712596,-25623.780825561727,-1072.792276860735,14622.497540392973,19485.70063395261,14753.77419867778,5685.868414763749
-120599.99903467819,-117277.51074524298,-111270.04881098047,-101422.82150081915,-86977.51450934897,-67934.87564983015,-45459.685451440695,-22121.0102951847,-1659.3783644394612,11990.089202906542,16383.660273864863,12347.268954729567,4657.699253289394
-58885.342243488405,-63205.61024854484,-65366.01136955109,-64236.96931750959,-58837.06382083327,-48694.0249097057,-34332.375314772195,-17673.67115363564,-1982.4157273499577,8998.567190370874,12720.276595731026,9601.426175177558,3583.2439397536
-23684.178155158592,-29949.11678932834,-34856.42698933023,-37519.60193006076,-36993.00605016207,-32568.80125793935,-24254.058180606382,-13246.543697654186,-2041.736352803733,6222.626083500658,9225.291014968303,7047.825855668241,2642.2141864922223
-8386.032050758135,-13473.56385833357,-17892.66783105301,-21062.122294143053,-22240.432243662053,-20728.192760450278,-16254.654023493733,-9423.395175842126,-1909.2665422953548,3956.7906437448128,6294.401944162057,4942.508574879966,1892.4336407278902
-4092.8013431524064,-7147.120359116711,-9942.072880447666,-12152.29382882477,-13294.660573941512,-12841.862912623938,-10478.569290201849,-6432.896334172112,-1677.5361824439265,2268.6242281636737,4040.910734754265,3329.021485870302,1316.9138057002606
-4151.198307113162,-5538.711881818056,-6816.487454329508,-7821.963170610145,-8300.327297240055,-7958.377680996476,-6591.769966551286,-4260.211102210162,-1424.3816197876115,1088.510013163779,2400.4475256374058,2133.762644802629,871.2693062038022
-5046.840637918584,-5471.31631765446,-5775.7133635393175,-5872.945541031625,-5668.203686356472,-5088.557261455075,-4109.031020389264,-2768.170906249644,-1201.7025473056626,287.593905122906,1229.0901425329841,1244.763119081142,512.9999234595265
-5525.202165901992,-5575.993935780863,-5430.459423547369,-5015.549430805973,-4325.825185411535,-3459.4382923355743,-2579.3314180992206,-1787.8861697330676,-1041.7937464336203,-273.74026608657226,369.5211991205384,557.8535003885632,212.4695013467556
-5463.9209826991755,-5500.0633792368135,-5253.3725416003,-4628.935607307118,-3656.01722148596,-2552.9947306601466,-1655.5799980179854,-1171.651478971071,-971.4012998632979,-723.9904175811735,-314.9979381182562,-4.933043166725369,-47.023597444665555
-5122.692156105505,-5313.342352111984,-5143.041616016186,-4476.169533619408,-3343.4448674258356,-2052.0866990715763,-1100.3102743148575,-818.4329700207509,-1026.3329727994656,-1174.7171774534324,-928.3830961972308,-493.3014685314113,-273.1219916420904
-4803.201950794038,-5199.770452468323,-5160.47983667627,-4499.239348134417,-3237.2762565419184,-1770.6499513161775,-769.9707811720359,-685.6335403988578,-1262.523787132034,-1720.3581483390478,-1540.1247810187647,-933.403966461193,-468.40624354643427
-4756.786489153178,-5342.439081502119,-5403.924632309454,-4700.871039610392,-3259.250839089824,-1602.2639512420394,-602.7269132936598,-796.2211528676199,-1760.262642693498,-2436.118169079143,-2186.862678091686,-1333.9730111482918,-633.3092587440728
-5190.893237022515,-5895.862755615859,-5956.084211630274,-5082.691842081239,-3353.5879416756625,-1497.4074064905822,-619.3938980254032,-1242.267788463435,-2617.1818281974197,-3369.7758820397617,-2873.9218951327416,-1691.9781408411573,-768.0414069293308
-6286.754488480436,-6976.07273448976,-6855.187633736733,-5613.189500708578,-3470.743047351866,-1469.613469582684,-934.4973907016262,-2177.176260076595,-3924.9096719138142,-4527.053945077571,-3576.9628611439634,-1997.7623390486283,-873.9503527367523
-8186.789902504315,-8634.984165063393,-8067.465449238476,-6215.346527133374,-3581.8019995375867,-1623.4007802434858,-1761.8186247792003,-3782.562075746747,-5727.152669364046,-5854.727706519921,-4245.896608349679,-2240.159826887293,-954.6189936853056
-10937.850882965295,-10812.363381193421,-9462.096310389252,-6778.482844645072,-3720.510112320495,-2184.3455396017225,-3387.3944188808455,-6197.456105162083,-7965.679024776545,-7230.145272304228,-4813.600071036165,-2411.831751314464,-1016.7461574179281
-14400.27919682254,-13282.258192222716,-10807.333701026275,-7203.017216281966,-4037.70301926783,-3494.8599082024207,-6081.711554073432,-9413.21773967111,-10433.810044885533,-8467.936158697326,-5210.598264629745,-2514.4001653766213,-1070.5884265642005
-18161.686281753216,-15631.316770834925,-11812.367418227308,-7473.841253205597,-4830.124616351154,-5931.807573944798,-9944.904036093689,-13166.898231350053,-12767.321717389023,-9351.422272037029,-5384.075875868428,-2562.259304509169,-1129.5383657688594
-21519.888280796888,-17312.493945973154,-12224.06225454605,-7729.150637665869,-6489.657999218,-9725.879280903755,-14728.024613701175,-16894.27305754645,-14499.009138444175,-9686.53743155705,-5316.422919063502,-2583.533404809453,-1208.374737278665
-23596.92028560623,-17793.026552308525,-11949.95434799773,-8265.658866974522,-9338.447082277045,-14727.680365420543,-19727.754676641725,-19804.630142574984,-15178.805868910884,-9363.164520027807,-5036.698513776458,-2616.8555396241036,-1319.977572702796
-23593.737543201285,-16758.961980327116,-11139.410635455331,-9430.748852188342,-13385.333520584121,-20243.573713072296,-23863.338842435915,-21092.703043687758,-14523.720711083546,-8400.031260822752,-4619.406730338013,-2703.6485884641284,-1470.9251214166793
