t1,t2,t3,t4,t5,t6
182.435,198.10000000000002,218.67000000000002,244.145,274.525,309.81
503.39504135125753,395.25417409342066,309.7741611598315,255.89569200371076,242.0583209967985,274.05865077495537
811.5431788357068,584.53932075464,396.7026484728874,265.7586626640127,208.75419857514476,237.53077301202245
1095.9359588206876,759.6397435757625,476.6619806806009,273.1934140529073,175.17742285702982,200.96240210664513
1347.090866029327,915.0414197315949,547.202617319165,277.7502259583947,141.88020625606015,165.05555725968063
1557.5310061460088,1046.3285223850817,606.3392911760602,279.08991347343834,109.37991772603479,130.4503864670204
1722.1526965907647,1150.3888830811368,652.6363678972136,276.9965503642285,78.13938777329582,97.70133719446272
1838.3918842371916,1225.5154275689256,685.2531997395037,271.3826059070352,48.55101064572159,67.25875924773362
1906.1877791605032,1271.4016500815544,703.9483489888894,262.28657207023724,20.925512285379654,39.45687708723136
1927.7631928845344,1289.0396963798244,709.0453330224,249.86374095890505,-4.514166695047095,14.508537356309262
1907.2581030851482,1280.5383170739253,701.3657553646439,234.37127384704934,-27.633856222562656,-7.493398593847843
1850.2640749516568,1248.8839076061943,682.1380123238357,216.14904341467323,-48.384392545898066,-26.56863334528302
1763.3115475455793,1197.6706207319435,652.8910253323297,195.59790988837452,-66.79381438304492,-42.83699071207525
1653.3599010215537,1130.8251620161031,615.3426228265483,173.15710935115177,-82.95645870270161,-56.50222610089304
1527.3328047744217,1052.3488219360045,571.2914002215325,149.28230572843495,-97.02001516253495,-67.83349405552349
1391.7303374257554,966.094317436566,522.5193450525751,124.42561723542086,-109.17161061099739,-77.1458735000995
1252.3367217751288,875.5890066873853,470.71050837360974,99.01861147914444,-119.62391431942041,-84.78123215103207
1114.030074418921,783.9098828143453,417.38882590511105,73.45891115026262,-128.6021032921333,-91.09050482865575
980.6898043864161,693.6101848958028,363.87610593370835,48.100701643723255,-136.3323317536856,-96.41819871100239
855.1891648262038,606.6930081559525,311.26940870857345,23.24911370878985,-143.03213643904348,-101.08965496877858
739.4553732531634,524.6242231070357,260.4356724960316,-0.8418098369423319,-148.90300305740158,-105.40132011770437
