q1,q2,q3,q4,q5,qd1,qd2,qd3,qd4,qd5,qdd1,qdd2,qdd3,qdd4,qdd5
0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.010019872410321994,0.020038738821815002,0.030055593336652683,0.040069430259003856,0.05007924419600471,0.9999497998184114,1.9995984086275236,2.998644685817684,3.9967875915714486,4.993726237241978,-0.010019872410321994,-0.08015495528726001,-0.27050034002987416,-0.6411108841440617,-1.2519811049001177
0.020038738821815002,0.040069430259003856,0.06008403015870064,0.08007450083026207,0.1000328142731347,0.9997992043137618,1.9983937957857243,2.99457996785509,3.9871555260697504,4.97492069300757,-0.020038738821815002,-0.16027772103601542,-0.5407562714283057,-1.2811920132841932,-2.5008203568283673
0.030055593336652683,0.06008403015870064,0.09005817848861206,0.1199509554008307,0.14973535149235792,0.9995482286058947,1.996386645236727,2.9878095187588216,3.971119274559107,4.943630559905999,-0.030055593336652683,-0.24033612063480256,-0.8105236063975085,-1.9192152864132912,-3.743383787308948
0.040069430259003856,0.08007450083026207,0.1199509554008307,0.15963474424132812,0.1990621270828803,0.9991968978928621,1.9935777630348752,2.97833945591933,3.948704594534275,4.8999343606859656,-0.040069430259003856,-0.3202980033210483,-1.0795585986074763,-2.55415590786125,-4.976553177072008
0.05007924419600471,0.1000328142731347,0.14973535149235792,0.1990621270828803,0.2478893552496326,0.9987452474483955,1.9899682772030278,2.9661783359435994,3.919947488548772,4.8439417511824026,-0.05007924419600471,-0.4001312570925388,-1.3476181634312212,-3.1849940333260847,-6.197233881240815
0.06008403015870064,0.1199509554008307,0.17938445528690403,0.2381697754970093,0.29609450381435476,0.9981933226183635,1.9855596372795534,2.95133714692388,3.8848941463874236,4.7757932451346,-0.06008403015870064,-0.4798038216033228,-1.6144600975821362,-3.8107164079521487,-7.402362595358869
0.07008278366294748,0.13982092525971743,0.20887147755055852,0.2768948746140219,0.34355660171072283,0.9975411788162194,1.98035361373621,2.9338292985094787,3.843600870876132,4.695659861566263,-0.07008278366294748,-0.5592837010388697,-1.8798432979550266,-4.43031799382435,-8.58891504276807
0.08007450083026207,0.15963474424132812,0.2381697754970093,0.31517522401651815,0.3901565425618566,0.9967888815174376,1.9743522972671375,2.9136706097905676,3.796133987448046,4.603742695612392,-0.08007450083026207,-0.6385389769653125,-2.1435279794730837,-5.04280358426429,-9.753913564046416
0.09005817848861206,0.17938445528690403,0.26725287686043997,0.35294933764596376,0.43577738357838114,0.9959365062529405,1.967558097949253,2.8908792950049587,3.742569737611366,4.500272413870022,-0.09005817848861206,-0.7175378211476161,-2.4052758917439596,-5.64718940233542,-10.894434589459529
