t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16
1255.6799999999998,1103.6249999999998,961.3799999999999,828.9449999999999,706.3199999999999,593.505,490.5,397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-1000025.6844478626,-867041.6657061169,-736790.5091094039,-610740.7142152032,-490470.0356296322,-377686.93593419774,-274233.8528041029,-182061.28569365916,-103157.90073599732,-39417.97392001085,7575.845219024642,36878.38616910206,48639.691604599284,44713.18499911772,29422.417901675355,10476.77516512514
-1355430.5904228995,-1195724.6548950362,-1036315.956216878,-877836.8124536414,-721484.5876411899,-569181.6183182417,-423686.4054964152,-288615.72670962714,-168323.6171597302,-67574.24835264437,9051.87372211419,58056.9519299519,78218.42375299038,71978.4813262426,46816.10468844397,16250.219847365686
-1038320.8029705608,-948624.1035217264,-854357.1012968333,-753886.1442233574,-646422.6835977699,-532386.5186440395,-413769.48873890674,-294412.26117062586,-180056.6474609531,-77998.93333347936,3826.3359048868624,58422.87779904588,81874.62365494882,75664.50169590637,48435.116679312436,16194.143321019874
-505418.3804424276,-495219.6270050633,-478842.6917643906,-453423.6770111955,-416556.22039490944,-366729.96016486496,-303925.3418277834,-230264.38888315816,-150504.6252810554,-72055.08321144107,-4155.2327129324785,44018.449013444544,66190.73593430527,62056.604158715774,39251.00728305828,12645.44627743527
-142872.3283126,-166011.4549871209,-185309.74930068155,-198514.9250032943,-203182.04022663337,-196964.4592061572,-178180.1211928038,-146615.86224758992,-104383.82990537724,-56458.12280484505,-10389.795702698813,25221.650985603173,43488.12649749688,42437.18130986522,27083.57304033136,8617.531199231551
-15934.549049202098,-34167.32482536929,-51453.43224200192,-66869.61941405866,-79045.51977804568,-86218.98914807261,-86517.2124511929,-78513.8923531716,-62008.348229961935,-38790.973214860824,-12963.734209708873,9678.078169272268,23442.8768686714,25318.451304558515,17128.134573592863,5683.983435089814
-11685.607458064302,-16143.499767947378,-20807.32365795275,-25612.63394954563,-30277.22812844067,-34231.69124077951,-36598.14381220171,-36283.202560237856,-32262.306694361556,-24089.708391573764,-12527.963564942966,43.509803682438815,9974.16460223546,13835.355088026517,10722.42512519722,3921.3419844096493
-29255.382197434334,-26542.24460422876,-23731.146606840884,-20911.25051002832,-18315.864211208464,-16297.98142730879,-15182.66806659268,-14975.520352827341,-15042.663857931318,-14068.068232712903,-10640.454714963922,-4451.213469887854,2694.586720167754,7364.7375476123325,7005.467161304123,2837.8472675519665
-33938.961481927305,-30750.714167932823,-26847.526226168102,-22121.66899025865,-16821.709065794676,-11661.117028203462,-7720.503232923224,-5985.668079635177,-6583.75906644056,-8208.524669220755,-8503.162170298252,-5695.0531601464,-454.5828386913545,4037.034006429068,4736.719195454389,2037.3746101521451
