t1,t2,t3
44.144999999999996,19.62,4.905
41.475299270390536,19.025253267056698,4.819314748518215
38.786249711379476,18.387633877254103,4.715933125464726
36.09196934348989,17.708833885547097,4.594985220849611
33.40642211959272,16.990799693084128,4.456706429229574
30.74327680025189,16.23571791131169,4.301435150983145
28.11577130820253,15.445998336351568,4.129609441174331
25.53658460239388,14.62425426975691,3.941762658579321
23.01771794218296,13.773280470359165,3.738518182071636
20.570387204703238,12.896029064045479,3.5205832747991437
18.20492767900967,11.995583772953811,3.288742188191246
15.930712495948658,11.075132851976845,3.043848607598945
13.756085569997154,10.137941138113787,2.78681754913368
11.688309636045425,9.187321626856683,2.5186168229221813
9.733529667810572,8.226606989464242,2.240258181475485
7.896751672636455,7.25912143593896,1.9527882731737334
6.181836576836474,6.288153311296146,1.6572795200379415
4.591508652843707,5.316928788024676,1.3548210360868236
3.1273776998572345,4.348586986393425,1.0465096977953243
1.7899739781167483,3.386156817502938,0.7334414716548152
0.5787947170982335,2.432535802868058,0.4167030957877451
-0.5076391275600329,1.4904710800510728,0.09736420322231587
-1.471717303161114,0.5625427576729649,-0.22353003596591248
-2.31666738300261,-0.348850263783552,-0.5449656876289535
-3.0464761285616717,-1.2415019354552967,-0.8659661873404436
-3.6658066387941233,-2.1134081429476907,-1.1855977926984707
-4.179912805121916,-2.9627732462177914,-1.5029743238319766
-4.594552532006929,-3.7880141335069037,-1.8172611735928836
-4.915901098555437,-4.587761881794217,-2.127678580270865
-5.150465930258719,-5.3608611473006915,-2.433504166399275
-5.3050039258968695,-6.106367435883848,-2.734074757165239
-5.386442347076901,-6.8235424245348675,-3.0287875009610516
-5.401804131076375,-7.511847521568222,-3.3171003226136686
-5.358138335722689,-8.170935864563258,-3.5985317467321285
-5.2624562718040515,-8.800642961873901,-3.872660134376158
-5.121673727507975,-9.400976185864124,-4.139122380859184
-4.942559543743123,-9.972103324330323,-4.397612125968008
-4.731690661606571,-10.514340391275567,-4.647877530245777
-4.495413635929367,-11.028138889785698,-4.889718672302049
-4.23981249350539,-11.514072708729985,-5.122984622458315
