t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15
1153.6249999999998,1061.3799999999999,978.9449999999999,906.3199999999999,843.505,790.5,747.3050000000001,713.9200000000001,690.345,676.58,672.625,678.48,694.145,719.62,754.905
563154.0320810586,480314.52839984273,399602.7473448856,322137.4586012338,249102.88035102087,181757.4017404176,121426.05142654946,69466.58043265843,27195.446802705108,-4243.6475515173925,-24089.123335327993,-32270.981697710344,-29841.77720748704,-19545.879138564713,-6533.681355979756
833821.2009858062,720682.7466528715,608769.8767123423,499025.08211493836,392775.6492166158,291824.1331816825,198487.4359151377,115550.38069623629,46090.66409713324,-6871.644118785464,-40939.651712196435,-55134.867408779406,-50887.46766142217,-33109.95885006302,-11141.492715945762
752212.9636871852,666805.823139808,579406.3354016145,489607.23045753804,397734.3390296579,305095.4488094734,214174.31363287655,128687.94519093992,53395.445802393515,-6462.427404441379,-46178.5996388531,-63031.4090268922,-57968.09436574954,-37066.30059560551,-12080.843451784462
481006.85415183957,445640.0288421089,405857.4807431129,359939.3126920453,306880.21016145713,246783.76177990536,181284.51779199997,113865.22315160806,49857.90026641534,-4123.038337466411,-41506.950390680875,-57818.299389490945,-53012.72997858655,-33170.08976874136,-10311.017084937113
220506.91183967862,221580.47886252945,218317.1774460762,208630.01859031286,190747.53046904053,163632.18526373262,127559.0816741204,84714.6523029035,39533.68936563543,-1611.9677143034294,-31711.00539358401,-45407.656038286346,-41680.72436094458,-25597.242870844355,-7583.405801965623
66422.62136892392,79895.16263389785,90753.397736937,97416.35006659501,98185.78959776855,91548.72235562929,76724.15246249523,54367.590247591485,27170.108457119135,-82.95859422048983,-21440.436362521763,-31818.57972016275,-29548.36204880887,-18066.508694777018,-5201.02209938688
8607.245333567289,19365.96745311955,29215.39968124743,37348.048115090205,42655.90204230552,43859.444185673216,39858.00473359754,30296.09867376836,16190.879634253779,275.0385961741198,-13387.51253664561,-20764.88828918363,-19877.174477614855,-12416.218752545758,-3603.945887631186
-431.2257879613624,3977.51629632407,8348.522576407295,12450.728333917456,15825.129669022006,17778.146579340326,17488.959333506104,14285.558988501274,8084.17066310773,-152.06829873506297,-8258.520682770384,-13413.273368806475,-13512.97174691592,-8828.88531242144,-2658.6663924219947
3687.6068298469318,3717.8036619231452,3876.2339951976587,4208.06577794161,4708.919321250549,5255.047194873,5516.137738138394,4927.266048404939,2859.2642045902976,-914.4747843806879,-5621.672735959214,-9334.835289492963,-9890.922969861876,-6721.084591519449,-2084.780214832369
6670.031378210335,4867.963345004591,3077.198907648634,1426.1453212857261,151.28185264237413,-487.52854720610867,-419.8891836140447,-25.677981542122097,-177.3880210015431,-1754.7583336237922,-4716.01059202283,-7537.782807113499,-8041.531907417215,-5445.484373070901,-1683.462160015842
6501.91697437525,4267.764119323412,1927.0437866656712,-373.27087490827773,-2284.0728806856464,-3347.114697578929,-3293.2772900464547,-2445.481240312282,-1838.1831246993647,-2615.8827384550036,-4876.799601779401,-7080.965645026789,-7138.953008679437,-4570.340129247416,-1368.373636897066
4667.557712390305,2436.059565404219,66.31175620736587,-2269.0825386210936,-4155.309894308978,-5059.623803496325,-4708.020322904882,-3548.3342923779064,-2785.9434165038642,-3550.201155853925,-5642.803888625067,-7280.7660331970665,-6647.562764084972,-3882.5328169331165,-1119.4568420642227
2430.475828028464,224.404726045958,-2075.0785786193396,-4242.586269282164,-5805.9407169370115,-6235.613929218005,-5405.151979367712,-4034.0723598763207,-3484.450656026392,-4630.630042033291,-6710.458926042455,-7697.020580097532,-6275.340703272876,-3305.1645124659076,-940.1474120143732
260.37356288950605,-1959.7250148795313,-4179.772078968013,-6101.447856330325,-7203.599798121936,-7026.504103699144,-5706.860920586297,-4303.8943938802395,-4233.01947673644,-5885.062057456743,-7849.032146637511,-8053.876438395529,-5888.567526563469,-2828.569330267013,-837.3457087206618
-1798.155913671214,-3998.8455225729213,-6079.556642713236,-7668.618477670653,-8227.940532991359,-7443.2895031395665,-5787.567143139578,-4616.074702166853,-5190.217964282015,-7240.140108437789,-8832.136358676174,-8178.016306798655,-5452.637330631178,-2474.26828062631,-815.9743054411954
-3736.9089107819564,-5787.62587810842,-7597.713464109352,-8750.172562599317,-8751.64726969125,-7504.570903651799,-5809.431621200165,-5138.108815463511,-6342.633687400215,-8473.569341250915,-9417.015745360253,-7983.355166228115,-5006.060687095285,-2279.1405621358135,-877.6723435027565
-5332.724592778409,-7045.962549858143,-8444.604978056523,-9125.407750527438,-8708.684091687039,-7322.055640291599,-5945.271685704815,-5884.018234411381,-7431.293384550678,-9213.94733904673,-9396.931679112779,-7498.281589431835,-4650.058544614993,-2283.7853737478335,-1018.0031138435542
-6026.206167792099,-7276.132527894616,-8258.344835450818,-8653.132051907807,-8204.0335876493,-7121.864798546785,-6270.786549957121,-6569.0571992226,-7924.336426947375,-9058.970142778377,-8730.824918899702,-6905.292847253405,-4530.478048329029,-2515.14303516042,-1220.4527690883872
-5010.30592138255,-5942.955133957255,-6843.340879091756,-7490.526925110334,-7598.2442930862235,-7126.462321461944,-6541.58186083834,-6520.334294497381,-7188.138152564798,-7852.948674859636,-7698.764369768513,-6542.982015274308,-4794.46020332257,-2960.788682256025,-1448.0102578026622
-1673.458041780896,-2935.2978229198297,-4562.765600163105,-6287.950670037543,-7414.060921555933,-7267.628664978983,-6026.822026456801,-4890.99917174865,-4955.391663506402,-6033.817973061721,-6963.823222802413,-6823.038893086462,-5519.748071799902,-3539.838382720403,-1635.725001491041
3615.7422735573527,839.825300180497,-2633.0030764301614,-6102.984915622784,-7971.672222952231,-6918.279849637092,-3740.0933510369614,-1339.5111567176577,-1929.282749171052,-4787.619155137392,-7411.785338135767,-8056.5640736584855,-6636.578696945679,-4083.0750766123465,-1690.6833175445377
8813.93546643805,3203.307838289442,-2914.2269036778885,-7864.8592241081715,-8945.756726448262,-5061.991062684753,717.4919091762131,3096.774834296544,-27.699812637963788,-5723.743180631912,-9753.658409956266,-10253.83131538392,-7880.77638560622,-4340.084402848537,-1507.2649793690864
10376.536778959526,1338.256964528838,-7002.380024262042,-11625.97669601834,-9344.004886276382,-1162.7161732255415,6094.532542870341,5721.483995249977,-1761.499989691269,-10066.027103833703,-14072.837369892963,-13011.96535225909,-8817.567981910892,-4028.17597730017,-1001.4392725674908
4763.495640305733,-6683.155262486886,-15059.331764951272,-16253.265469677295,-8250.122350657437,3724.5591028725976,9239.489700388176,3195.9052061367192,-8833.94505521952,-17804.86477821326,-19614.748741704312,-15582.931750539145,-8950.111425583636,-2921.6791422565148,-156.11963961652202
-9353.728526308138,-20393.679764869525,-25320.674990666303,-20045.814472094935,-5911.318648957112,6718.140404059486,6434.808855339775,-6456.596308563594,-20855.399283420087,-27438.975059034743,-25005.02886949616,-17116.46864624602,-7882.806471947435,-954.002375924655,944.7793672732874
-29768.6429411767,-36697.92190820425,-34875.18226076919,-21928.19752391415,-4122.31333588268,4441.777896066425,-4280.68259337074,-22283.15340080642,-35212.345987338434,-36569.024080458854,-28796.348608222193,-16964.132904324306,-5472.509960706825,1715.8592381739352,2120.236426907317
-51494.091354051925,-51295.07475851245,-41238.25243491185,-22206.377337077585,-5301.7846888166,-4830.9999387235175,-21571.190983357916,-40594.91282091878,-48280.49445734915,-42967.03029269763,-30022.312937332048,-14894.13002481409,-1897.903449432635,4716.044568025661,3144.434838071164
-69164.54056627699,-60775.37320351617,-43535.275556970526,-22236.04153642999,-10908.280024970705,-19925.25250704587,-41335.46241871804,-56820.39852207956,-57110.05690575358,-45430.74046899309,-28464.542682685493,-11127.327751898632,2385.2079987616717,7561.787179273692,3827.4058991848838
