t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19
1075.1449999999998,1027.0449999999996,983.8499999999998,945.5599999999998,912.1749999999998,883.6949999999998,860.1199999999999,841.4499999999999,827.685,818.825,814.87,815.82,821.675,832.435,848.1,868.67,894.145,924.525,959.81
2639294.800186209,2359164.4570846106,2081671.556546289,1808339.9647983448,1540936.131277535,1281537.199744746,1032584.4691182392,796913.993397408,577753.3763246906,378670.9945165196,203461.3789779491,55948.87411510638,-60308.2636992115,-142428.5312127942,-188741.51815363145,-199443.7992911506,-177357.5624299573,-128750.32158198308,-64145.40452190518
2215104.1356078805,2050594.9729762299,1880696.3621235145,1703226.0587682826,1516659.2773573818,1320402.494598519,1115090.6875956585,902883.3247904639,687713.6674792322,475423.28703007137,273693.5111787276,91674.8719258242,-60775.749363319606,-174301.624870807,-241668.8917210625,-259656.39889608562,-230908.99690779625,-165292.12869806256,-80175.14934197206
550418.99628284,578069.7534463144,599215.4245102964,610473.4072669768,608431.3370302399,589840.2485959496,551969.1190773671,493129.4974350848,413337.02634019416,315013.81070251786,203557.84040308677,87532.14956173587,-21808.04473947682,-111880.45331816457,-171081.60777740285,-191756.2533223001,-173134.42961734632,-123171.87809925097,-58134.32770600533
-82535.54783606126,-47292.512695563164,-12407.754133868131,21522.297635287265,53427.994512190104,81671.93748017053,104048.33859790114,117936.68629391732,120670.43132713377,110152.74319369649,85679.86213027658,48815.09998617568,4014.9311833255083,-41398.27734291097,-78300.77841566999,-98006.00486884217,-95308.80993854573,-71321.01448055438,-34611.36876713441
14091.365547800497,4271.833506850191,-4930.604792940388,-13041.906612933082,-19430.322045007357,-23344.26038444957,-24051.679431572855,-21108.530170156042,-14739.59310099733,-6226.511072731835,1918.6161794112568,6294.668733954097,3694.864247595041,-7177.051773313715,-24042.890736565685,-40647.159036383964,-48743.27736678514,-42436.943489580204,-22839.804115498806
76072.47294734331,65149.51425627375,52563.595606387375,37832.3212874271,20987.25207544744,2829.322195049783,-14888.701302437394,-29536.759710565762,-38149.37239992744,-38525.656965162576,-30646.286471680953,-17695.00970065789,-5678.013020339533,-1000.5768794046011,-6643.610493362414,-19241.97274966066,-29926.700648054735,-29827.91990834147,-17116.78566134976
31966.612971982388,34003.47328841831,33956.97981078484,30811.126055880704,23785.204634151316,12699.091277173313,-1563.374519976396,-16717.430697647793,-29238.506526828794,-35369.29879362039,-32936.66809616744,-23198.307787290643,-11278.452773738401,-4002.5523234761613,-5620.988182778155,-14212.910023010005,-22247.990310880807,-22078.441148126505,-12426.11883079187
-3004.1001569357873,2512.6788335555184,6797.425106303331,9051.440939588347,8439.963766260598,4376.583058708874,-3017.4007343920025,-12450.6484988886,-21362.49297447298,-26601.919990341314,-25961.16926853862,-19878.658408514402,-11936.77949228768,-7073.961940414372,-8128.915650758392,-13322.081765584919,-17306.880951064042,-15533.733415121413,-8212.381652197353
-9983.187450895632,-6264.202254294601,-3234.621487443088,-1404.9201197423392,-1346.0877181009441,-3479.425297804748,-7728.504797508244,-13182.83035965756,-18079.632772438898,-20405.467378674417,-19058.11002167312,-14875.316101023018,-10499.33910730362,-8684.275957901247,-10114.06740496659,-12693.206949229323,-13245.14360073225,-10232.882174340302,-4965.066805339222
-7795.676138706091,-5605.06913250561,-4045.0865201749916,-3528.7344246910297,-4443.522918842404,-6931.003636104778,-10597.589125153216,-14361.09532799078,-16720.365619228236,-16551.748938470122,-14029.606054857915,-10827.406160475932,-9059.39721676734,-9581.656639305735,-11200.55061542315,-11712.52178179727,-9859.810632936786,-6294.898438486215,-2743.5390737885073
