t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16
1305.6799999999998,1203.6249999999998,1111.3799999999999,1028.945,956.3199999999999,893.505,840.5,797.3050000000001,763.9200000000001,740.345,726.58,722.625,728.48,744.145,769.62,804.905
-998857.9267524097,-865958.4920464653,-735791.3214288511,-609824.2234332634,-489633.8133956555,-376926.8600995964,-273543.49550039147,-181431.3186855523,-102575.62494609956,-38867.11645618888,8114.887775707418,37427.65433945742,49221.91517657241,45349.020961526316,30126.629107469136,11253.5186503733
-1355480.4585432983,-1195624.3389440808,-1036079.6894350594,-877484.7542046389,-721041.3114368295,-568674.008681408,-423140.99106834485,-288055.6042122379,-167765.30703290427,-67025.04279164613,9595.316334168643,58607.94868647819,78796.93484427712,72605.12216864772,47504.6676833999,17001.477459449587
-1040574.9917076608,-950424.9665928198,-855722.5487391682,-754843.6655812257,-647009.5404034479,-532649.1591754421,-413761.671296429,-294191.56047800876,-179679.449599257,-77514.67748760663,4380.197237127052,59023.302841696415,82511.24800478065,76333.78106137097,49133.169098978055,16914.203644396926
-508283.6129119039,-497676.2573370481,-480886.6463187389,-455052.5442194252,-417773.12758439017,-367547.6887398306,-304369.6642296212,-230375.46378059275,-150335.50659996815,-71667.13999170382,-3611.454113253216,44660.17312031416,66882.07816192374,62760.22560672245,39941.13092062424,13312.204673839922
-144575.740365013,-167594.16119837973,-186748.28754680368,-199777.0217015412,-204230.57008396022,-197763.11430517634,-178700.45803356983,-146844.7075597171,-104329.3489560204,-56152.56679625838,-9887.386413467004,25852.053561209625,44174.46013418092,43117.56043299819,27719.08911017432,9201.653080577507
-16281.789026639786,-34587.448384458396,-51928.00599345983,-67369.76263182786,-79531.66635284854,-86642.50274879679,-86825.05449992405,-78656.95429830052,-61952.68446264938,-38529.16745460431,-12521.782981662827,10243.285383146973,24057.79181244322,25915.537802670027,17667.584680698776,6163.077501521882
-11451.738616094572,-15980.850256080008,-20714.804309353378,-25584.874003945028,-30300.76184707983,-34281.511523063185,-36636.68250661075,-36264.19927095247,-32141.045388242088,-23838.032239375356,-12148.061153419976,515.2892427090235,10479.21997387177,14316.6309817094,11146.269005664934,4283.567968053251
-29054.697025507354,-26330.84155970552,-23518.452372633317,-20708.722741035173,-18133.198603379555,-16138.014139087547,-15036.573181242404,-14821.394810369426,-14850.769136275007,-13813.161772586272,-10316.064699938506,-4076.5068281412446,3081.747627671484,7724.578411157678,7310.674220216015,3077.519707447463
-33917.8009062181,-30662.668312974165,-26701.83915761313,-21931.99125719604,-16604.567517530315,-11432.484556652547,-7490.962037551487,-5756.509213526359,-6347.4266561227,-7954.991320513702,-8229.116727425768,-5409.423913288994,-176.8282807180427,4282.569193276619,4925.67710389001,2150.9925601768196
