t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19
1770.7049999999997,1589.2199999999998,1417.5449999999998,1255.6799999999998,1103.6249999999998,961.3799999999999,828.9449999999999,706.3199999999999,593.505,490.5,397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-3904971.2868037433,-3483549.8412727807,-3066802.672264165,-2657383.219092362,-2258306.716535543,-1873047.3864213426,-1505608.4910512902,-1160549.9625823887,-842953.3124751233,-558298.4041126398,-312222.2038305927,-110126.89316180436,43394.83972859009,145344.14395554908,195324.499018128,196767.60886060816,158338.02323557847,95434.36804783615,31650.77731271641
-3689037.5269743474,-3393781.093839165,-3091411.0428661318,-2779288.9387162006,-2455921.2934315847,-2121401.764483807,-1777863.072459794,-1429887.8080970163,-1084793.4857683894,-752672.7931172211,-446043.5124330078,-178957.0021879173,34553.89336550682,182719.54317434927,258848.05289055203,264365.5714490029,211476.80487489395,124599.14294650432,39601.558662710544
-1354623.4593851194,-1357119.1153807286,-1347849.2406948865,-1321024.3486167293,-1271176.5560167786,-1193608.0710997253,-1085084.2652480812,-944748.4539592735,-775150.8689136864,-583172.4750966192,-380505.3908767484,-183269.0420442951,-10361.062321870017,119660.87840286424,192946.72127250888,205131.36674763082,165026.59539977697,95353.32895424025,28931.515366339372
-107749.42724643371,-173398.21313631398,-235649.08409476274,-292077.45302074193,-339515.93617506826,-374060.6824238576,-391340.3771054183,-387130.1628240875,-358341.5985147992,-304305.4914191924,-228086.20464834894,-137361.56252791567,-44263.102935692375,36366.19706526719,90445.67350212298,109262.87899298206,93706.8549449245,56019.42227864863,17234.847996318404
-41573.63468310561,-47683.933259169884,-54638.96110267899,-62730.68800256973,-72045.9720457135,-82333.89448895944,-92840.41001969484,-102146.85765922016,-108096.66815312984,-107948.97358026853,-98923.02912829227,-79229.13783268562,-49451.3788959185,-13751.191049791882,20039.46741333654,42396.18245669876,46331.69494581766,32391.43128612762,11176.426980380587
-143838.04285242353,-128875.39556451936,-112545.7595871805,-94617.72018020647,-75454.51495510287,-56222.33367147069,-38942.291520768515,-26190.55156333836,-20282.393922786978,-21992.06310211014,-29282.660066071167,-36970.39833397448,-38287.2360993466,-28448.079511915847,-8597.566520245502,12999.64810142779,25066.7821397183,21569.26883321363,8181.162046817839
-113801.20658034654,-111398.20658257094,-106009.79605915475,-96378.37415937649,-81787.4197409023,-62573.146689568166,-40650.93176598594,-19690.306834630952,-4450.083971969539,1015.8882925954151,-4133.8161496540015,-15738.747548359719,-25496.984255858028,-25308.08681089221,-13097.021220885268,4480.585658634267,16149.39858230358,15158.022832332095,5768.017322118062
-53797.559682814135,-60413.19738948513,-64645.41284551962,-65145.48941036085,-60691.19907806678,-50710.2700266913,-36002.71493476219,-19297.47600658643,-5024.3952096280445,2225.710058510876,318.9648762391828,-8215.788654294975,-16583.797294919605,-17688.80210231091,-9496.733412365757,2795.792610111891,10700.274163883467,9781.870033168461,3579.9872389105394
-24151.801817134772,-30639.085318651356,-35789.076913056975,-38659.67539887771,-38228.897108071156,-33785.027495213224,-25541.17046275765,-15183.598264758406,-5807.945541854242,-765.6907825096202,-1640.6248160457778,-6657.489541576546,-11230.523663936552,-11025.954892490878,-5417.806730069322,1884.4646984672106,6026.597138255849,5195.798823198222,1834.9545757698131
