t1,t2,t3,t4,t5
172.625,178.48,194.14499999999998,219.62,254.905
57.13699610658166,158.5730552303074,177.61711094092647,213.14791507171554,255.1541197296623
-56.28698396485277,137.9877451358324,160.63049249898742,206.13187918095943,254.6598992416879
-165.28990019014668,116.95880769189658,143.38193610026053,198.6470349571101,253.41952267495012
-267.70060298815474,95.73687652085259,126.0715448478115,190.7724582860911,251.43497844329937
-361.61523634375544,74.58127342961924,108.89744430394578,182.58916516303245,248.71291196263564
-445.4625453818645,53.75203507242091,92.0505265198391,174.17805724984632,245.2643585523439
-518.0497981785385,33.50163378446845,75.70946841064712,165.6178932029775,241.10437549127224
-578.5875693777956,14.066887431587617,60.03625018302199,156.98337068403055,236.25159658666354
-626.6932295144406,-4.338458518089155,45.17236839537412,148.3433965082633,230.72773521203658
-662.3744855119972,-21.530049054220513,31.235894208975452,139.7596103260859,224.5570625089939
-685.9955924796378,-37.35780188319424,18.319474471251368,131.28521163596707,217.76588640972636
-698.2298074477142,-51.70913424484206,6.489316132614761,122.96412210038878,210.3820545436512
-700.0022277343776,-64.51044201893241,-4.2148620687996186,114.8304964892738,202.43450027428057
-692.4273404498014,-75.72686385198726,-13.778978313403513,106.90857748054964,193.95284647134716
-676.7454358059822,-85.36047396193766,-22.21294749790269,99.2128732180105,184.96707658473406
-654.261567669184,-93.44713542636029,-29.548394846423605,91.7486229202797,175.5072775619231
-626.2900627287572,-100.05230604089888,-35.835885824148534,84.51250559592357,165.6034545001462
-594.1067755054967,-105.26611981036515,-41.14184232390795,77.49354035966356,155.2854129324004
-558.9104479921616,-109.19807055963324,-45.54531129967454,70.67412395644139,144.58270150557985
-521.7937360336433,-111.97160418244816,-49.13473874205434,64.03115160372403,133.52460561598582
-483.72376801493715,-113.71888831139718,-52.00488141637544,57.53717066840785,122.14018132899332
-445.5315431240248,-114.57597887265446,-54.25396359540166,51.16152237757872,110.45831855555018
-407.9090743461203,-114.6785480411193,-55.98115853134112,44.871434034290075,98.5078228600766
-371.41293562338694,-114.15828269771724,-57.284446771975766,38.633032385911605,86.31750626661157
-336.47276954448927,-113.14001064071824,-58.258877377501506,32.41225724520248,73.91627883052558
-303.4033283060614,-111.73956628854029,-58.99523491581303,26.17566265828762,61.333234371636664
-272.4187282652939,-110.06236999233624,-59.5790956120734,19.89110042896172,48.59772545772635
-243.64776777223088,-108.20266586700507,-60.0902405834499,13.528287346076269,35.73942434909075
-217.149361599941,-106.24334195287518,-60.60238272717962,7.059262836680716,22.78836806172065
-192.92735958914824,-104.25624268990343,-61.18315630828039,0.4587479002716748,9.774986910547023
-170.9442235685241,-102.30287597433663,-61.894314194423345,-6.295580930273189,-3.2698831805762287
-151.13322207469434,-100.43541424631047,-62.79207649785836,-13.222887145377562,-16.315003675608835
-133.4089588595682,-98.69788999243815,-63.92757557067635,-20.33902324386839,-29.328750432470937
-117.67617504271843,-97.12748982570743,-65.34734534932001,-27.65641737386997,-42.27914328666833
-103.83685597444548,-95.75585730183937,-67.09380750697974,-35.18398298830973,-55.133886838456
-91.79573492663498,-94.61032253136364,-69.20571237685918,-42.92703868668532,-67.86042127151542
-81.46432081441193,-93.71498641215645,-71.71849886668936,-50.887227783272024,-80.4259823275115
-72.76359139057213,-93.09159910059131,-74.66454438307602,-59.06242995052472,-92.79766990473365
-65.62549220002245,-92.76018640872194,-78.073282973081,-67.44666042824147,-104.94252509778708
-59.993370392080315,-92.73939435145786,-81.97117736270272,-76.02995566232048,-116.82761581209905
-55.82145624459536,-93.0465410534349,-86.3815382423642,-84.79824773920473,-128.4201313409919
-53.07348838139247,-93.6973862890298,-91.3241919338382,-93.73323350373595,-139.68748645950055
-51.72056493068137,-94.70565123634132,-96.81500536901954,-102.81224766597167,-150.59743564919782
-51.73829531393522,-96.08234322828929,-102.86528498331299,-112.0081523749719,-161.1181980092999
-53.10332821068908,-97.8349605491151,-109.48107349660442,-121.28925850231778,-171.21859322478772
-55.78934186924004,-99.96666846543596,-116.66237539695757,-130.6192960536578,-180.86818865262742
-59.76260368990393,-102.47554738514576,-124.40234798600497,-139.95745251847427,-190.03745716043778
-64.97723615045092,-105.35401518388842,-132.68649978603486,-149.25849838086776,-198.69794482456
-71.37036371295423,-108.5885167691226,-141.49194162623616,-158.47301826748358,-206.8224469916847
-78.85735712204331,-112.15955424332503,-150.78673750716987,-167.5477641596866,-214.38519056387702
-87.32743303056164,-116.04210120346877,-160.52940211458022,-176.4261436632715,-221.36201972242958
-96.63990269099823,-120.20640681750398,-170.66858941425198,-185.04885151190138,-227.7305817082247
-106.62138737994516,-124.61915279516711,-181.14301201125687,-193.3546463851954,-233.47050877390734
-117.06432400480824,-129.24488381199492,-191.88162393445307,-201.28126796974914,-238.56359206262255
-127.72706629102163,-134.04759460092222,-202.80409039617683,-208.76648131912756,-242.9939429887275
-138.3358407813272,-138.99233001960215,-213.82155721931622,-215.74922741990403,-246.74813772545522
-148.58874054181703,-144.04664234857967,-224.83772050553458,-222.17085096731506,-249.8153406551173
-158.16183384803895,-149.18175571888304,-235.7501843413143,-227.97636925917976,-252.18740310330298
-166.71733450982123,-154.37331157854436,-246.45208157636773,-233.11574038685666,-253.85893433562234
-173.91363268209602,-159.6016096753217,-256.83392065203486,-237.54508503535072,-254.82734260343022
-179.4168309545912,-164.8513119337323,-266.7856107533049,-241.22781459170898,-255.09284493093088
-182.9132835088308,-170.1106356719836,-276.19860875772054,-244.13561914347545,-254.65844528078537
-184.12251057179168,-175.37012054884124,-284.9681249692216,-246.24927239373667,-253.52988165954525
-182.80977024658637,-180.6211030822354,-292.995320704044,-247.55921640785192,-251.7155435752069
-178.79752695001125,-185.8540671833248,-300.18942952461293,-248.06589714526535,-249.22636199626106
-171.97506840342942,-191.0570545062374,-306.46973523698824,-247.77983147386425,-246.0756745597776
-162.30559483250988,-196.21431272883976,-311.7673435094223,-246.72139725916935,-242.27906922711028
-149.83023259172808,-201.30533417391808,-316.0266898979896,-244.92034954661506,-237.8542098970474
-134.66860203052008,-206.3043950565886,-319.20673491567874,-242.4150771763863,-232.8206476769887
-117.01578313258513,-211.18065266410835,-321.28180628905,-239.25162477939955,-227.19962160934557
-97.13575540442243,-215.89880056790253,-322.2420594567609,-235.4825144589687,-221.0138526805936
-75.35162146046031,-220.42022724535576,-322.0935394239907,-231.16540911877055,-214.28733492815206
-52.033137151843796,-224.70457713213474,-320.8578400214901,-226.36166501998972,-207.04512742151778
-27.582246909137957,-228.71157949221913,-318.5713701004946,-221.13482452708402,-199.31315083460402
-2.4174466261763286,-232.40299202480242,-315.28424981681167,-215.54910104461422,-191.11799224129368
23.042141823646265,-235.7445032832215,-311.0588734140215,-209.6679068895496,-182.48672164219343
48.39210442759845,-238.7074494518193,-305.96818720986636,-203.55247142933172,-173.4467235480521
73.25666503907756,-241.27022415479001,-300.09374216172864,-197.26059149174588,-164.02554668305828
97.30052312615379,-243.41929127401832,-293.5235887658999,-190.84554915060806,-154.25077451030995
120.23807804903208,-245.1497464514838,-286.3500875181404,-184.35522391193618,-144.14991880910284
141.8397135000875,-246.4654094272441,-278.6677102493127,-177.83141751574897,-133.75033794475297
161.9350208579669,-247.37846349658037,-270.5709060711254,-171.30940049783015,-123.0791807716878
180.41303844904786,-247.90868774111192,-262.1521003990863,-164.81768078731474,-112.16335631439514
197.21975981325213,-248.0823506568663,-253.499886819744,-158.37798638036486,-101.029528501954
212.35330600267952,-247.9308494759345,-244.69745997161522,-152.00544689861462,-89.70413432005408
225.85725678876076,-247.48918762159926,-235.82132389089878,-145.7089529025713,-78.21342282350716
237.81269000626938,-246.79438363978232,-226.94029539218621,-139.49166737515833,-66.58351155779232
248.3294880798046,-245.88389929249843,-218.1148070686478,-133.35166090185203,-54.84045610564184
257.53744081369325,-244.79416323106568,-209.3965004717714,-127.28264072629905,-43.010327738524296
265.5776114242931,-243.55925091414053,-200.82808794990473,-121.27474392940894,-31.11929354632058
272.5943480017097,-242.20976244345167,-192.44345230192317,-115.31536625827448,-19.193692974164872
278.72822522808934,-240.7719191000914,-184.2679474140283,-109.39000035128154,-7.260104446302254
284.1101010105093,-239.26687802015988,-176.3188606827332,-103.48305996663666,4.654604262988917
288.8563782519293,-237.71024421812206,-168.60599925748727,-97.57867001794972,16.523248006441175
293.0654800070618,-236.11174175940363,-161.13236661092964,-91.66140547044583,28.318324138906704
