t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18
1639.2199999999998,1517.5449999999998,1405.6799999999998,1303.6249999999998,1211.3799999999999,1128.945,1056.32,993.505,940.5,897.3050000000001,863.9200000000001,840.345,826.58,822.625,828.48,844.145,869.62,904.905
-2560629.6928318045,-2264619.9156268155,-1972741.931225375,-1687284.323324399,-1410786.4840772517,-1146101.446994371,-896434.605602416,-665344.7115212508,-456689.0934322504,-274490.5121988113,-122699.17090602331,-4821.130009308129,76614.94114543294,120775.4862440779,129435.38709253985,108078.05912332684,67143.6937967464,23346.664095428343
-2792282.82722219,-2532837.491617811,-2269801.3115576827,-2002175.6159822727,-1729932.2765323988,-1454352.8332813345,-1178344.5461086528,-906683.0280637804,-646105.1117373724,-405151.8385484926,-193648.09556156804,-21713.96757318082,101752.91878717959,171091.99778162525,186211.43789269126,154862.16100571307,94269.03016754307,31369.506341397857
-1400648.7792659134,-1350169.375467589,-1289747.7460119033,-1214846.1323783172,-1121615.3430293908,-1007385.7257209147,-871314.9353932813,-715131.5490941091,-543832.2072722414,-366097.29195244954,-194113.23531206566,-42474.52157105064,74055.50299391532,143867.02639659226,162392.8389662056,135494.35814979783,80837.7752205343,25750.85465184556
-289654.0952848543,-338695.83677931293,-381906.66468629905,-415882.00815531326,-436830.9421104722,-440802.0948185701,-424211.98984487023,-384700.37059870124,-322237.28247309785,-240250.35580190446,-146357.60405427884,-52159.92748250939,28406.88785992568,82311.05955360526,101713.45139275577,87900.38235505614,52851.96855979945,16683.757450336823
-4840.987870239651,-32063.601520693726,-59029.92807441752,-85115.12691883833,-109126.9546037613,-129211.17014985542,-142902.6292136137,-147411.9654664412,-140221.14849306727,-119983.582925654,-87570.14461330227,-46893.782302643755,-4968.976550151458,29327.110185418238,47960.77375658871,47317.46416684546,31113.193148640486,10587.329041809033
-60870.15790773916,-55756.44490594682,-50913.85045671613,-46607.618768284534,-43215.155443059324,-41174.76821582724,-40824.823223908366,-42111.09546841372,-44218.74652295001,-45324.74912937003,-42803.79858126947,-34198.73228455973,-18896.051929883295,285.517586399567,17056.402271269257,24387.08014284922,19436.455798694875,7458.62556910014
-93792.65725673578,-84964.92421506897,-74671.48850209257,-62571.78475751886,-48886.40616759333,-34635.42148721828,-21708.008046831525,-12522.1212828148,-9099.1427011899,-11707.610602032508,-17787.131984185697,-22272.263555450987,-20038.65206299951,-9631.72715574413,4474.503296264864,14030.711785326897,13423.307235008495,5455.644469893304
-68934.01501861084,-67797.05581884051,-64448.95436462908,-57978.20132724196,-47950.316549595555,-34858.35385671763,-20522.507283624236,-8045.191911963435,-893.108616951434,-1071.0084414001399,-7226.246316231112,-14327.139116763088,-16186.552417104354,-9940.90540313034,1018.5904119724864,9163.649653587117,9309.53586288197,3693.897653727737
-37700.80363858664,-41131.438025804426,-42746.41040913999,-41580.05108904456,-36885.88654595397,-28613.131113814703,-17951.731115208553,-7524.526475590116,-688.3238515247879,211.39449019155506,-4196.612654381653,-9862.879555066733,-11638.932501451747,-7262.119866637182,453.8850657084226,5895.867965689517,5782.85277520415,2115.646330684108
-20603.69311609375,-24234.047945793023,-26695.56502619775,-27255.0615116722,-25247.41758174903,-20465.884807550094,-13645.173679082693,-6666.522479700689,-2009.0084619869535,-1351.671493396226,-4119.578514144081,-7400.382110175798,-7918.72864133269,-4726.869614101175,-30.807826433222147,2897.7421320852704,2701.533024938246,818.1233521372019
-14495.556981863201,-16579.219033023935,-17964.055551154666,-18201.260364103717,-16896.57373262848,-13976.760736648554,-9982.827205550895,-6112.630402320983,-3741.4935051278762,-3527.715823986462,-4781.2041454062555,-5851.938701406278,-5427.980482211613,-3569.728508767648,-1447.9007817319455,-154.12234128967359,109.25678095741844,-174.28841621265067
-13055.924376315052,-13408.968583416334,-13402.778627078895,-12870.983955946853,-11741.937710851977,-10143.173321772529,-8430.44830696143,-7035.586843803123,-6177.018153651337,-5700.6277076760425,-5290.389386285691,-4855.962047931259,-4575.936489387825,-4484.301141594232,-4205.74701412093,-3329.56022657414,-1992.2536553559416,-883.1714041964327
