t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13
878.9449999999999,806.3199999999999,743.505,690.5,647.3050000000001,613.9200000000001,590.345,576.58,572.625,578.48,594.145,619.62,654.905
-182571.8435025307,-151963.61513305554,-122406.96720506092,-94454.28059244837,-68680.33900881249,-45681.33998913407,-26061.884078755527,-10401.152531437274,813.9924387370654,7304.856870849136,9184.789050100011,7232.1752849430895,3273.4388227841227
-304505.9028826813,-255934.74022547968,-208511.99723438322,-162957.33625373966,-120145.48236087596,-81128.44097443398,-47119.57752921783,-19415.913288793363,770.4315365037799,12601.785552713205,16048.043146077374,12464.648748534633,5277.022441614863
-335951.7638428203,-287214.8605359917,-238585.3562755393,-190448.30301752614,-143567.8989377849,-99174.14360569541,-58980.37187434874,-25077.809026183928,355.4513197956558,15582.460201246855,20077.82891830728,15452.980246946707,6309.723554129371
-290040.15496689413,-254636.79584571428,-217836.01596880102,-179387.91707883394,-139600.75461101744,-99529.28213674034,-61087.14376135436,-26979.298391417065,-328.7735840573749,16098.254376889725,21046.67739573091,16059.257945284902,6361.0647232157135
-205559.28541000158,-187855.11089591534,-167672.58630541692,-144166.689470786,-117059.71304710003,-86936.42373655045,-55502.55035893102,-25643.495596118937,-1067.6013806159976,14638.949522717361,19504.452526616584,14768.706297996025,5692.692551452512
-121276.3405074181,-117853.93396009377,-111744.55508563704,-101794.60642924334,-87249.04271902148,-68113.64130793665,-45558.86540771802,-22158.466330999592,-1655.194789317487,12016.466388520876,16415.433647335743,12371.460783862141,4667.538896027459
-59390.26290495523,-63663.79111308245,-65769.65941462407,-64576.618518755924,-59104.14797403567,-48883.83157186622,-34446.602023562016,-17721.65900455743,-1980.4739860998393,9029.630199002937,12758.872078430051,9629.95413756483,3594.033308129563
-23970.555597943392,-30236.054915089648,-35134.38889233273,-37775.473813201876,-37212.012957849205,-32737.45031705283,-24363.746688025854,-13296.893291109829,-2042.3449832464785,6253.25809344747,9264.3792557882,7076.089257417762,2652.397708620909
-8500.758029996186,-13613.894296292448,-18051.039477815622,-21227.004616259503,-22396.93696830987,-20859.99427313169,-16347.50056193366,-9469.670568742331,-1911.9192120678474,3983.504093808893,6329.48250367251,4967.5927919673295,1901.3129647896772
-4112.531833810919,-7196.408108395027,-10016.900738353306,-12245.45979639428,-13395.154205770737,-12935.395362849473,-10550.138432722713,-6471.487559079618,-1681.3348349323492,2289.92460788047,4069.897216112097,3349.881547160645,1324.4728933272993
-4137.529220031006,-5546.922435264698,-6845.704061476575,-7869.3916833703315,-8359.912525372674,-8020.158482930631,-6643.183815414569,-4290.093483689228,-1428.4227095484591,1104.5259334949917,2423.2797834869693,2150.6942350287372,877.8153883394041
-5032.912871852793,-5468.8598970587655,-5785.728628333311,-5895.702365641225,-5701.745325235578,-5127.346598745558,-4144.100642694792,-2790.018974409389,-1205.237115802307,299.4898924842753,1246.9744174850416,1258.7078812113962,518.8735984873867
-5521.584438228692,-5575.498905265657,-5434.78679333854,-5026.539571449581,-4344.164067974307,-3482.996856107257,-2602.4360096852934,-1803.1139258767441,-1044.1500763121098,-264.2423335345794,384.222101035652,569.8617072542086,217.90343239475501
-5469.1944791765845,-5503.370790055641,-5256.459226345339,-4634.243606131586,-3665.6783408567517,-2567.030941464488,-1670.5425075877065,-1181.6356409569719,-971.7456610131146,-714.8862786002311,-301.6507679099976,5.997123544578557,-41.93048656521091
-5131.185999897086,-5317.468289823822,-5144.474349791976,-4477.6312213513775,-3347.8310921147813,-2060.4264511175597,-1109.9532918510124,-823.9165114474806,-1023.3572185692517,-1163.8484236428944,-914.7914239173808,-482.8999686097959,-268.37520150015825
-4808.572532533565,-5200.177519970773,-5157.801755324576,-4496.636158078129,-3238.0810632920084,-1775.7761255889566,-775.9014506317023,-686.1984040995887,-1254.1542865340773,-1705.518818689556,-1525.109215001164,-923.3069110716083,-464.0731234445604
-4752.817019978175,-5334.280639030017,-5394.156449779179,-4693.443025541152,-3257.567456679421,-1605.675505914538,-604.9814907663392,-789.7640020033008,-1743.52907503214,-2415.2778862960736,-2169.8199249253594,-1324.251456394539,-629.4794481572507
-5171.2294778821815,-5874.40365094096,-5936.647030861248,-5070.183102330266,-3350.5361781125844,-1499.458542807317,-615.7606246831124,-1224.5917160725974,-2588.4603607529148,-3341.525036228243,-2854.9801130982505,-1682.941944401651,-764.7907247900398
-6244.895809191457,-6937.294025477771,-6824.844194720449,-5596.600344287308,-3467.445368622297,-1468.649132312042,-919.651555076941,-2142.0808042768526,-3880.793571328814,-4491.283745721288,-3557.0997831399163,-1989.8718762956703,-871.3036370884877
-8117.247186876173,-8576.983125379056,-8027.508209811472,-6197.252606744679,-3578.470430401636,-1614.3068740172034,-1726.8813490549203,-3723.0401607597164,-5666.085807660354,-5813.3971026976415,-4226.933381292302,-2233.8944158870845,-952.5097508418773
-10838.926530870507,-10737.600389468576,-9417.455012799293,-6762.460150916143,-3714.5816146909483,-2157.25156429383,-3321.0235945132163,-6108.521468506342,-7890.115487463185,-7187.798176264728,-4797.971001913441,-2407.51460409,-1014.9775674581134
-14278.09799669004,-13199.895239410742,-10766.71997368584,-7191.729006940927,-4021.6478421368893,-3435.534157247813,-5973.886914300683,-9296.195184294518,-10352.090224374295,-8431.526251840396,-5200.845575065314,-2512.004264540597,-1068.809333220306
-18033.82180874618,-15558.039802243276,-11786.424510133698,-7466.044222352621,-4790.633044323332,-5825.597035775539,-9793.55580906331,-13033.719240128088,-12693.998801439986,-9329.11866995034,-5382.1294241926535,-2561.2479493240658,-1127.256378688445
-21415.76898205779,-17269.983110693745,-12221.25225117575,-7717.20420656425,-6410.554644625716,-9565.862255189764,-14546.430053884887,-16769.09662755961,-14452.514274902976,-9685.582308064344,-5322.859456980539,-2582.8095264060807,-1205.0306646797521
-23552.386761593138,-17801.419505550053,-11971.626318904211,-8236.165465177504,-9208.581899524635,-14524.658666346533,-19548.286562115034,-19720.16667853527,-15176.403100375881,-9387.401080178317,-5050.2617884223155,-2614.8884242620056,-1315.093314559956
-23639.624679048888,-16828.23137363873,-11177.125554400742,-9370.22119070974,-13209.321386008934,-20032.12738860357,-23732.926076488366,-21080.80231648276,-14575.327032911924,-8448.100080294043,-4637.03877418273,-2698.803139581417,-1464.3065336597924
-21253.298777165193,-14403.939860878136,-10189.805157691593,-11320.365953825954,-17934.337987145573,-24922.497240452958,-25939.96811688018,-20301.705405475434,-12637.294457971277,-7016.894282144949,-4186.518583396563,-2868.265341712111,-1649.1669331896492
-16575.214388622342,-10987.411520438065,-9420.340841671827,-13938.230261619517,-22398.74961291144,-27851.753760986263,-25332.46984037359,-17318.910383810744,-9655.574824784033,-5343.250521234304,-3807.473204842324,-3138.41010616905,-1853.4690498668083
-10394.386677861012,-7290.540704212712,-9128.549979445572,-16663.889103481222,-25381.51318665219,-27788.237730020424,-21746.379633833494,-12608.807959277525,-6146.297005506039,-3709.844943755966,-3586.8113253044103,-3498.4335638253833,-2049.6148044921556
-3856.4542652448904,-4013.2354714446433,-9283.454322583506,-18683.650187295712,-25876.58269016135,-24435.489968746482,-15782.292893754164,-7034.409550018119,-2692.3667958431142,-2360.121557151668,-3569.2987469771183,-3911.0197085912073,-2204.0967124288563
1921.6722307293062,-1604.2294585049594,-9582.297926593053,-19247.385834245648,-23495.995650138277,-18358.487349904062,-8587.956979945284,-1559.3718389089358,217.10823898016213,-1446.7397223605492,-3750.423159002899,-4319.493183570579,-2285.8135654749954
