t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19
1820.7049999999997,1689.2199999999998,1567.5449999999998,1455.6799999999998,1353.6249999999998,1261.3799999999999,1178.945,1106.32,1043.505,990.5,947.3050000000001,913.9200000000001,890.345,876.58,872.625,878.48,894.145,919.62,954.905
3787450.3419088866,3370427.891330609,2958267.8555194796,2553704.2318033106,2159827.639761708,1780179.6161179047,1418818.8376856796,1080343.8433518887,769851.9003135354,492808.666346506,254799.0134390095,61126.888904893465,-83767.16746461623,-177096.5002394207,-218739.75970864162,-212464.56368002863,-167322.44894269312,-99130.55825862523,-31901.34012614227
3628882.165336082,3325807.9003308713,3016137.6691562943,2697503.0199602013,2368700.3751106574,2030131.0067885718,1684242.9041397048,1335921.798455059,992745.4484941759,664982.2441265701,365190.9933773265,107276.43054936882,-95109.01732039491,-230835.44553646503,-294098.0610129562,-287391.11869268597,-224035.43057273456,-129412.22298915466,-39952.8493594308
1382172.591256664,1371602.4147580639,1349286.1445301091,1309521.4425394186,1247029.0684838404,1157427.0267013935,1037936.7696128353,888289.6780511208,711715.9967754397,515787.9898802747,312776.2618140536,119107.6721019249,-46449.009094889916,-166026.26412449768,-227048.17541981008,-226868.02774055966,-176128.0391958258,-99000.5400243001,-28848.238954533645
120991.11195237136,183358.790215236,241827.72922877796,293759.5395935189,335842.3096605758,364139.30708972283,374408.761953216,362767.2487190092,326709.6834988915,266377.2838085802,185784.92933563975,93525.1470236316,2353.91145318171,-72830.51502951725,-118662.70393126433,-127911.55902812003,-103403.34869899445,-59161.31679666269,-17101.76953515619
12469.676545523562,20828.99094102561,29995.140605760622,40189.547904349194,51380.805782072886,63145.22326625261,74511.10579230708,83834.94350991283,88803.69471427397,86700.5842126132,75072.95103157542,52838.60001771266,21609.719289676774,-13371.343400133144,-43607.34615787716,-59829.12052825342,-56445.17844956194,-36138.95467721842,-11314.379603054631
113553.13175659996,96903.29896791761,79376.30823502678,61002.388491603306,42397.68432488655,24905.368162148796,10540.854989668684,1572.4263391377788,-362.04692608145893,4544.752298827928,13305.097475109917,20304.524185949795,19350.984791735293,7329.068271102338,-12492.208570761237,-30537.046777454434,-36186.32853166326,-26009.377163034897,-8549.64149602028
103591.92769874212,95470.11276222952,84618.52374556065,70090.78358720003,51664.60167972559,30306.42785102182,8528.509287101135,-9738.15462596365,-20162.282106240054,-20001.665981690378,-10365.062907051044,2832.5887158107375,10885.154662993424,7341.446991658713,-6774.679704773738,-22247.942764956882,-27888.586385882634,-19951.847591226277,-6287.271382926857
54486.73649383522,55844.34430117096,54438.82532839221,48991.23784662353,38681.159576437945,23727.91869045535,6011.8416940365005,-10730.139369071445,-21739.069775739485,-23362.900841609237,-15735.442130516052,-4068.705649405269,3450.180384171173,1001.451525159684,-9904.297559908315,-20753.023420515023,-22789.253785436515,-14807.987537312945,-4268.955804944513
22650.506819935596,26870.433682188454,28893.495174714135,27538.353514296155,21885.164794807104,11857.717368064565,-1093.8400315894428,-13715.945777526518,-21755.172108943047,-22093.542588091765,-15278.300384986991,-6311.79218249966,-1969.2119053790277,-5705.884610697686,-14360.899905813018,-20432.63710843047,-18631.932998681183,-10556.312702616751,-2745.3424153278
8068.728177543353,12319.629808915597,14721.250736176535,14213.00408516042,9954.817558730265,1927.3023495036125,-8389.51054944394,-17848.281800811706,-22678.320003794423,-20779.9248026016,-13887.909265331498,-7307.523652764083,-6288.445269817718,-11514.959535711952,-18146.745591154497,-20029.2003993072,-15234.20679072628,-7385.618741551293,-1741.6926441315272
1138.7190087258564,5025.837744675318,7132.627972822648,6430.761094913605,2169.415719628225,-5448.3115815310475,-14591.181342357046,-21874.687395001743,-23885.04945753929,-19758.93815985643,-12755.337440255696,-8522.88576745882,-10517.603311109648,-16653.751749911844,-21013.170421311585,-19299.455414697713,-12481.572992673584,-5186.491604306356,-1174.3123484991534
-2544.569152421582,819.8646514393488,2335.7574822676897,980.185308450295,-3860.026146910508,-11613.237497734532,-19915.240217121715,-25105.09286027735,-24380.322735133588,-18488.82673142058,-12182.215662726547,-10763.2212644001,-15229.586889878547,-21100.269898831477,-22617.14137789728,-17970.090196545174,-10230.736580207851,-3856.188239195382,-993.5143947370279
-4608.634084098051,-2284.028612028843,-1824.9252266782107,-4150.573039234003,-9586.113628984565,-17073.95551823281,-23821.408904127893,-26379.772461441895,-23239.681766743128,-16935.960707336926,-12793.031037952465,-14340.438422411427,-19794.365328114593,-23720.801562622953,-22206.578978082383,-15943.517553813766,-8641.553419572618,-3468.249243334416,-1196.1095766846877
-7268.181392319953,-6277.8510690170715,-6817.321826014182,-9513.330306992895,-14338.775065020533,-20026.26590500993,-24106.386691405372,-24279.198944694283,-20585.42420463044,-16160.382155166368,-14873.023943459693,-17642.254231450584,-21496.46150165808,-22553.27877640185,-19472.86229025807,-13892.413447562258,-8313.111874959564,-4199.695621287812,-1768.1854130165866
-13699.87735143821,-12476.461808224023,-11869.033011930847,-12254.927785052552,-13827.104161318495,-16252.955665507321,-18527.53427731863,-19435.153678609244,-18526.975084773,-16693.54905570083,-15478.285753056234,-15659.930511520188,-16615.86255180035,-17041.401330291155,-16045.976009153203,-13553.82729599362,-10014.530581762552,-6068.5805860468,-2582.3912976356064
-23280.799163013944,-16903.178531914895,-10307.569983665639,-4563.453686510058,-1680.8184756291473,-3535.302051304298,-9757.465745336538,-16473.356110233388,-18452.300307199785,-13909.424984958636,-6795.512991456383,-3177.3024422776616,-5554.304064272949,-11347.702839559273,-16101.416451094288,-17021.235015091628,-13953.78121341512,-8533.935689221737,-3264.8289896828505
