t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11
427.68499999999995,418.825,414.87,415.82000000000005,421.675,432.435,448.1,468.67,494.145,524.525,559.81
37293.335030728216,29911.16309568925,22869.541750437216,16341.497247332283,10505.045134301325,5541.7305263041635,1630.385407080206,-1067.7256745591214,-2437.839202934137,-2461.8976295496113,-1298.7774341670738
65846.6114934256,53090.98091896622,40817.891778804646,29302.55149677035,18858.406008466674,9838.325362176573,2620.9920450772934,-2426.6496636672637,-5022.071160326416,-5086.32481527004,-2917.538361527165
80762.43454064573,65829.30648884608,51238.796662839144,37257.450651347695,24259.05328417366,12737.51983414059,3288.7498957392004,-3457.3773489703644,-6974.240831765617,-7056.146190731623,-4105.433929431352
81209.85830137541,67306.10003417073,53379.210043789644,39581.96782130729,26260.049011816922,13989.901598010687,3567.7582056519623,-4086.714543421265,-8146.353604168743,-8220.022510846633,-4771.280969926318
70382.4281306016,59731.41931805572,48620.86343673689,37028.66926362422,25194.451822340296,13695.71594829778,3463.7144944680476,-4324.957832986922,-8540.646301505378,-8581.936107857957,-4930.7381747589925
53574.48125597698,46997.3402689918,39616.96323996123,31234.25335964844,21936.177660667538,12217.28837307995,3042.573350554732,-4246.989991858976,-8282.141162034433,-8272.548429144445,-4682.395422401944
35961.79378382328,33062.74839112035,29204.83757694569,24058.455925868475,17552.62937850681,10037.925363153594,2407.165537295371,-3959.83567296473,-7566.075390699168,-7494.6293889643985,-4166.758382714196
21093.843193019955,20796.424719745413,19575.843505907334,17041.50882046129,12996.036976887732,7624.774249514763,1670.102783616556,-3570.546291878579,-6601.59913503318,-6464.662208961012,-3525.150022807042
10471.456655105127,11580.530899820305,11930.371880600344,11135.2884833905,8924.229998594665,5336.363344830636,930.7408843793248,-3164.3171307239495,-5568.67503629008,-5368.1728725238345,-2870.984681268032
3971.258210768883,5544.112887554279,6566.731703911915,6703.270858021972,5663.990732166534,3387.604194171815,260.9835895306538,-2795.9249974594027,-4595.620648347295,-4336.558237733279,-2277.7249155852173
610.199418993964,2085.644406554445,3199.2135723826755,3684.0690264637246,3274.2952287416642,1861.561576666497,-299.08318852741934,-2491.8793699130088,-3755.752146759514,-3443.8794444141636,-1780.7937457343337
-777.8706232807617,374.1004587147914,1298.9986066922995,1796.980748406512,1649.4481029331614,746.4664540906086,-737.754770452809,-2258.1467367805176,-3076.500401035063,-2716.759490119629,-1387.3288252413352
-1146.842621621135,-329.8280280586253,337.4187224763575,707.5886883900648,614.9437397070545,-22.374715333420255,-1063.898021662435,-2088.715238990898,-2553.5716751421955,-2149.6243620292094,-1087.8380336752307
-1113.262060931514,-545.5246713075156,-95.23004886914165,124.22233976974796,-6.876670674208839,-528.5121957323871,-1298.037303575541,-1972.1705664283506,-2164.661449249779,-1719.4856637721298,-865.9398798672468
-996.3246920094422,-574.2992378866945,-265.47106973699056,-166.54433842362087,-363.72760003604577,-852.5822774007959,-1464.5168598867158,-1895.4291989840403,-1879.9634569113955,-1397.2833129682356,-704.7472821679646
-916.9660004627822,-557.9459203207261,-322.0187851637844,-302.3515853798727,-564.2989000949558,-1061.6080847244807,-1585.6475235413511,-1845.0703057769003,-1668.9400237174052,-1155.122024823931,-590.0989633648753
