t1,t2,t3,t4,t5,t6,t7,t8,t9
397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-8634.250344156731,-6513.3324633235725,-4542.305974656814,-2802.2678103287412,-1374.1304473109499,-333.41522477515144,263.9957828137169,413.0491495018964,218.98260511634513
-16732.32763132602,-12684.67139906052,-8906.766824117172,-5549.092558139499,-2769.9013314869885,-724.5991294061442,465.2907951076578,778.7921919193611,417.0410195641791
-23124.42099777601,-17649.152031124846,-12494.338472713289,-7858.613911977807,-3970.0924043019268,-1070.5122774580439,636.5803517373214,1095.3972924810964,586.1794856740282
-27333.15816883449,-21054.58772459625,-15066.218696256097,-9587.819302883263,-4905.431699834661,-1351.7651773146106,769.9899963121326,1347.0596149025018,717.141867217383
-29229.44713474798,-22786.0165218691,-16528.859745916343,-10670.577807245596,-5538.739931365226,-1556.0003346036806,861.8094162045908,1524.9135115923832,805.1296226517757
-29007.12770084455,-22952.63046559964,-16929.301549232743,-11117.34206195443,-5865.945002571676,-1678.6260610996899,912.3838102020012,1627.2118677309982,849.8417305104279
-27096.315932381232,-21833.36824690456,-16425.582097171613,-11001.94546757558,-5911.853982632055,-1722.4108477151535,925.4200097473606,1658.5020863743189,854.8360158677724
-24046.669995750697,-19800.686769970544,-15242.811598139691,-10440.250010590888,-5722.264262315365,-1696.1484874150858,906.9265944273762,1628.089744127667,826.4361758672271
-20413.68042192076,-17243.851290532024,-13626.999472798338,-9566.403437246083,-5354.5001856226645,-1612.7508436727016,864.0421549461691,1548.1664039066436,772.4620556082082
-16672.643267166557,-14508.329214153242,-11806.558361138192,-8511.75894557978,-4868.364082641287,-1487.171732739806,803.9730998974023,1431.9639727296276,701.0377122525094
-13171.463121482384,-11859.617876312643,-9967.093219034447,-7389.685620225997,-4318.946038315864,-1334.5179687967925,733.1859872877777,1292.209709006956,619.6556136625198
-10120.57505825185,-9471.599268045307,-8240.47653252608,-6287.357379198612,-3751.997346226436,-1168.5925454341711,656.9104295527369,1140.0331647624357,534.578939555104
-7609.89890528597,-7433.793565375121,-6705.74194740678,-5263.833404305921,-3201.8815288391293,-1000.9807199734976,578.9334839074281,984.3572091143254,450.5771563514872
-5639.914935142278,-5769.546801642381,-5397.616764483282,-4352.697017809953,-2691.6330472190853,-840.6689256555279,501.61967197333195,831.7157902505271,370.931055693844
-4155.528302820856,-4457.709559971883,-4318.420208920076,-3567.230239739121,-2234.4287772750754,-694.1020293262261,426.0744508436338,686.391425268975,297.61712491793776
-3075.229825798994,-3452.513637335635,-3450.001473716257,-2906.367936538797,-1835.7751018079534,-565.5434882485846,352.3763200315517,550.752471530205,231.5820627060252
-2312.1685332932807,-2698.892544174768,-2763.7208789103975,-2360.2189177693085,-1495.8525531879861,-457.5994351134171,279.8233871544587,425.68329877307485,173.03611651200342
-1786.8952411090274,-2142.584609823167,-2227.6933762351127,-1914.5189860707087,-1211.653764830689,-371.7885474906737,207.1643981977697,311.02688425296435,121.7181948154687
-1433.3190182734809,-1735.6667961986484,-1811.3671930621897,-1553.8434741758317,-978.7333677912088,-309.07051917809093,132.8052275427493,205.98846463691496,77.10864412673665
-1200.020081488959,-1438.731216165333,-1487.9634913085922,-1263.699872773198,-792.524402790901,-270.2758557259861,54.996260065160456,109.47385924705137,38.58305042934002
-1048.9075942555514,-1220.9579429860698,-1235.4399927735656,-1031.7566468623743,-649.254796290156,-256.40225361029457,-27.986795966139383,20.353882498429492,5.511380688838516
