t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
491.44999999999993,477.68499999999995,468.825,464.87,465.82000000000005,471.675,482.435,498.1,518.67,544.145,574.525,609.81
74128.09365085745,60716.478671545985,47818.185961931515,35696.979711854445,24626.463212784336,14889.597757124591,6772.860894832651,551.0387671462805,-3543.0031317546172,-5370.95368841297,-4973.025401777614,-2693.183690780076
125923.59220300218,103931.0536480365,82561.86342773472,62188.76807057953,43253.89152166973,26277.495304941327,11848.724126068593,587.5059354092448,-6935.619894916752,-10335.269316504606,-9612.270370685059,-5419.3633626597275
144126.40951561203,120681.05758903387,97456.04360795696,74715.20108271606,52900.84348360248,32670.047686273378,14895.184192880239,603.5093689415144,-9172.38149192098,-13654.47767095236,-12687.058093775624,-7163.705733009816
130917.31289859387,112121.51610476687,92853.96854060836,73108.71432883134,53163.98956132182,33666.39683361092,15668.634855097578,569.8971822161454,-10098.80932616758,-15081.944909284115,-13972.603736361152,-7811.587917627961
98630.57816488123,87387.03750612502,75061.14232893733,61345.87629760672,46258.46506689056,30282.93312582308,14475.476717346268,447.1944722278065,-9879.898109001499,-14812.387439205155,-13665.750040629775,-7521.005098251503
61997.85349712943,57882.24496133634,52417.789987778975,45086.33816976801,35644.345509035586,24314.577920116815,11972.900903516102,211.58670063191,-8880.173806557681,-13333.322603552055,-12238.102229811153,-6612.129174831093
31650.17748282213,32282.08636746802,31674.097055388345,29242.013883591768,24563.678492884457,17591.70700496074,8906.546946568113,-127.40400170468592,-7509.991280377743,-11223.345331533443,-10240.009920427046,-5431.640274044152
11785.67445469383,14493.120207506152,16297.71843876771,16676.64891149307,15146.560848322211,11462.379401520076,5897.516489296284,-528.4367897342618,-6106.481707687357,-8984.979557623847,-8141.008237423757,-4252.394991210283
1525.0198128980737,4402.8094292363085,6752.614446546597,8181.624114579939,8248.282378991336,6620.353393079617,3337.0145849016244,-935.6030135949841,-4880.332495487095,-6957.651925424753,-6249.967292481405,-3233.645346553535
-2299.772545416772,-138.39537016271098,1779.8039286209878,3200.1399735209698,3781.893315481514,3205.754657017304,1384.571421198238,-1299.4539982375761,-3920.851384131439,-5308.538660949596,-4711.046573423834,-2432.065286974993
