t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11
643.505,590.5,547.305,513.92,490.34499999999997,476.58,472.625,478.48,494.145,519.62,554.905
-64343.335137496986,-726.1976273662251,-5798.707061328724,-8040.349240324423,-8118.559140243846,-6720.384668599858,-4533.342916715843,-2214.6726923507886,-336.77556904940155,706.6241512481222,852.0120225441801
-112804.27136742958,-2307.156664963606,-11074.577805673443,-15108.783755873732,-15341.516459765662,-12869.37862812087,-8883.876137051766,-4590.130843585549,-1081.7328542873752,864.4761859169178,1106.1633289861606
-135183.33844271203,-3974.637786463676,-14430.81913836871,-19618.345139329056,-20174.12640906162,-17190.70689036481,-12073.133830212551,-6390.126445027897,-1661.7838815591679,979.1686880020951,1290.666031048501
-131784.22424931725,-5232.867640008677,-15528.29887154149,-21234.677849082735,-22278.69489455968,-19384.56668273024,-13880.54479407556,-7491.014896413031,-2037.9313716883944,1041.1066688769647,1390.7315162312684
-110507.62552491322,-5598.577136400641,-14576.961373178614,-20328.131764011458,-21954.26914829456,-19620.468137589265,-14372.939372726025,-7908.240809306607,-2213.314799212258,1046.024780451838,1404.7178549499486
-81830.98101319508,-4919.071109146989,-12188.916075191599,-17706.80828947703,-19901.777057553332,-18380.61247405231,-13820.389890244227,-7760.58295947941,-2222.5011451143578,995.7242642122778,1342.3982808630597
-54355.97524201439,-3437.15471279582,-9128.536482199774,-14282.54337777392,-16931.25199714807,-16255.384128207268,-12578.84857373799,-7216.621778215998,-2114.9775859763017,897.9899056377294,1221.210107420433
-32796.48992081452,-1616.6363507189756,-6075.882043555417,-10814.599877858893,-13736.41925327015,-13777.983358559828,-10989.37892338828,-6446.230768178182,-1940.1422916429915,765.306275312441,1061.7965118489594
-18271.55459262518,95.22320329439623,-3486.80738232944,-7791.517214730573,-10787.318410223412,-11337.055038598317,-9318.965076811377,-5589.697049054532,-1737.9070417275395,612.6033306328404,884.0371760067881
-9715.28703396809,1416.7665037373881,-1567.3975353496069,-5433.472444829549,-8325.189067234787,-9160.939013457379,-7742.650484201055,-4745.777411329969,-1535.3294744999605,454.73069740461165,704.3262235853255
-5294.368005398634,2255.0417908663503,-328.0635328016566,-3761.418999702785,-6414.687332262417,-7345.459797225852,-6353.187073474374,-3973.2958186699193,-1347.4506310200309,304.4085994741663,534.3197051638182
-3305.9682697831636,2649.028700016033,333.94414447840927,-2681.682479539775,-5011.478208158067,-5897.057210698182,-5182.662221201813,-3299.433878536286,-1180.0449881053707,171.09241579540094,380.9329516889536
-2532.148972979972,2695.2630201757274,562.579907925442,-2055.0905955733006,-4020.0620289196486,-4773.052925017598,-4225.100857713457,-2729.4815631922525,-1032.6018350862387,60.75741614113413,247.12348819206522
-2248.498142822284,2494.323423771073,498.38728841429645,-1740.5271209267148,-3333.01517698532,-3911.3589686624045,-3454.5628672576663,-2255.185854394103,-900.7508016317668,-23.73236673608571,132.9533114444884
-2091.8380387001603,2128.1528863479502,260.1721491773438,-1616.0822604980715,-2852.8873975631764,-3248.798641256343,-2837.2156146319517,-1860.7258542232273,-778.0860596994645,-82.18103376286324,36.52766334450048
-1914.76696630274,1660.9280378752246,-56.93775516477504,-1586.1461511782268,-2501.8322947527645,-2730.1809132979593,-2337.9034782046065,-1526.5327788056743,-657.8535986095685,-117.06531128162038,-45.41394710645624
-1679.509237529157,1149.8216405129217,-378.31648133799655,-1582.2831642428505,-2223.7643214844416,-2310.643725655132,-1922.5195735907412,-1231.939277714846,-535.2926906726211,-134.35626918471684,-117.26967929570361
-1398.7435456287492,652.1379129345734,-649.3137990837521,-1562.075586226466,-1981.5527972221798,-1953.0408818189485,-1557.8917548310474,-958.2978372562867,-411.4983338759249,-145.13131857242902,-184.50257896004976
