t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
1011.3799999999999,928.9449999999999,856.3199999999999,793.505,740.5,697.305,663.92,640.345,626.5799999999999,622.625,628.48,644.145,669.62,704.905
-467679.31408301234,8822.896872313238,-27622.54140539802,-50315.50358713955,-61204.53421745362,-62470.54518052291,-56455.466874140075,-45596.33872834714,-32347.94099005347,-19072.698508677462,-7872.866099011154,-337.5709206212964,2822.898775586128,2279.81776433529
-675840.4181799643,4818.210329041773,-45098.961034025364,-79115.86113774563,-97401.19045949627,-101398.57769218048,-93556.89110509053,-77092.58868020045,-55756.73691172082,-33551.120892665436,-14322.669478207677,-1168.701751355703,4385.802835742072,3416.7324254678047
-587462.661649605,-4963.966153523275,-45261.659677092866,-77999.97834216071,-99279.57839729203,-107425.12278869879,-102800.7566496443,-87526.28615439263,-65149.60893436513,-40223.973328375236,-17670.07233504806,-1802.0114898874167,5011.346013586287,3880.308564212448
-361008.89657582267,-7726.785093769426,-30752.195065069835,-56038.84580756752,-77022.11182320007,-89142.73436246037,-90237.45068487705,-80515.14363035436,-62339.922812972036,-39838.33757706291,-18178.72949545226,-2336.1105942333356,4670.548285316689,3688.972463026794
-162139.92340339965,-1213.1974097351485,-11067.629279135974,-28714.28590008611,-47540.670922608806,-61860.13558427688,-67972.13183507888,-64518.854396265975,-52499.30527417661,-35055.28467609774,-16864.303021105956,-2877.843361866071,3617.0040462547086,3053.387805894476
-53828.40558868234,7509.154958329457,4644.022666659092,-7297.430059114019,-23057.28436205138,-37294.2915543197,-46011.0411126997,-47128.25766611643,-40648.178271018696,-28622.331583655447,-14771.915501740072,-3433.619062245271,2243.9389559452025,2245.2921123055517
-17424.930455247373,12474.893591351462,12699.615826652347,4646.018405996113,-7813.612716897659,-20258.835702696666,-29188.4523052311,-32558.809415272706,-29906.850716431254,-22382.630165634506,-12595.424739618255,-3918.812908888123,918.4558427474567,1482.6095328670176
-13936.879546738055,12979.971991631644,14395.519187883929,8847.88383290272,-646.3619270020399,-10564.873871756228,-18207.35374729733,-22016.081695870023,-21498.429366239747,-17189.42696307782,-10659.209839275592,-4234.797327737028,-124.76432091476966,879.9847265763162
-17673.255449458007,11179.534504008436,12756.953088751923,8604.497505046944,1401.626804139879,-6028.0530980589665,-11812.693373487766,-15051.600140461527,-15469.064972350845,-13230.535748884624,-9051.521301320596,-4328.289638168485,-801.6169869681436,460.6666727738775
-19301.784127952527,9095.521216694435,10129.26298732519,6524.276307243182,921.8659822921852,-4412.254861050744,-8364.939764316694,-10681.115700748858,-11368.590591219589,-10368.724819627763,-7748.487560045353,-4199.337146955011,-1134.397996916522,196.4835236897884
-18084.198927549456,7554.726636458904,7560.828677326848,4007.2381970003325,-464.7747573708888,-4127.543187909187,-6538.2859852194,-7972.892786529971,-8658.75919927926,-8360.17299474699,-6680.897894996612,-3873.995679280141,-1190.5566176114178,44.68062926269902
-15549.618693804756,6437.048097289006,5217.427169849604,1616.6474060608261,-1911.1073523806153,-4230.806305993711,-5465.393527891538,-6249.412062167963,-6889.010893012317,-6954.926196471391,-5754.08573956078,-3371.200276599569,-1038.8765569001318,-33.0839089591894
-12874.220371250167,5269.927607145351,3007.378723473756,-403.08612963596266,-2986.1029382622037,-4227.613601984508,-4669.5408321292,-5099.400307997498,-5730.906043127611,-5915.339692912291,-4844.021864344118,-2689.1575999160077,-740.1118901622641,-70.16147537252266
-10431.329635298169,3775.638093264514,1020.4734912946308,-1822.5572973497892,-3464.0027850971555,-3926.089894170913,-3968.6461891235563,-4311.891015308312,-4926.27751464864,-4985.312628325974,-3802.779424244265,-1837.6370712138007,-377.0495886945606,-105.8818677615055
-8044.8646796311505,2197.121587554654,-381.35464551639654,-2427.6065446364264,-3313.790968833429,-3384.882635748959,-3375.723516136223,-3740.4637701157767,-4169.3455286471435,-3864.584883029092,-2536.206036153137,-942.071413155007,-110.78091484499203,-194.8915527892825
-5417.668237757996,1188.0988411818385,-833.8002938284533,-2230.163843438901,-2777.277894577799,-2839.9892409889394,-2886.1639567724133,-3048.802445298483,-2986.6201915972774,-2318.3188357454746,-1229.47462113102,-392.1043340956023,-203.65627918126944,-393.64471270643855
-2792.664993099592,1247.9982969739615,-430.9136454373876,-1694.0278608062658,-2323.235719830176,-2380.0480126928305,-2004.7921098526501,-1405.48543749264,-856.4000590128168,-593.320956681389,-658.1460227797912,-853.6040647756229,-898.6854680150232,-707.9303049734798
-1712.9547785196485,1657.287127493945,-372.1713146592184,-1898.3365163028643,-2295.217054989917,-1233.8602457591528,827.7011776593257,2414.8161852206754,2084.947459801232,-10.185961203347787,-2153.9641791416993,-2854.3039541897583,-2118.9021061602816,-1029.2661086234093
-4758.367849250023,-1475.1409100732508,-3948.6050601391585,-4658.383886173888,-2357.7416392043024,2832.888457822415,8029.054379255211,8886.142794270632,4006.5861083427553,-2862.6939029922205,-6660.3243479771745,-6003.3765849151205,-3239.2344243664184,-1147.8941991887586
-13025.873495884078,-15585.763905355605,-16312.571479247154,-12116.36489022617,-1353.3926565155307,12694.18001826076,20961.77792945742,16051.73803423638,1540.938099438647,-10722.58010567259,-13291.05496044485,-8693.642346292872,-3361.465268438649,-896.305558849803
-23182.28567708041,-44175.911615542966,-39874.63907154588,-24956.60032542059,1830.173034324648,29148.872961983307,37478.01904096801,19643.236711383706,-7714.958822684347,-22277.432815102522,-19197.29415767811,-9097.976822666727,-2040.4462727207829,-309.3326468183326
-28524.88130481678,-76202.6288577735,-67861.83153036099,-40022.922399674826,7174.901258690577,48853.21684445636,52111.57964269255,16083.825711634627,-22518.203464261165,-33550.73305924917,-21566.10794524506,-6650.748170998608,322.7575888136213,393.9076206072857
-23838.32350868914,-92369.20783073855,-86255.03712413463,-50375.11838432426,13918.024660303452,65907.88877444611,59439.63882868785,5260.386171265948,-38544.804148941876,-40713.26152256106,-19596.310267185898,-2279.079314024334,2907.020688156289,996.6642023741111
-8457.592747379118,-86580.2510839502,-85786.35629570424,-49441.10991969338,21755.45405807311,75506.62443625776,56956.27182492452,-9937.395412917582,-51335.22355991612,-42149.24898126425,-14330.516161562959,2648.6050066458315,5114.679897539465,1413.2272354393403
