t1,t2,t3,t4,t5,t6,t7
290.345,276.58000000000004,272.625,278.48,294.145,319.62,354.905
-915.7106042119703,-553.6514860493667,-224.72965418567634,49.5756579460016,249.21032734193864,360.7478244318161,391.2684116052492
-2065.271355319723,-1348.9993100509835,-704.3439076152663,-173.36941002738828,203.5555815043611,398.4959396018402,424.2926081233036
-3104.789404706106,-2075.387853403791,-1147.6841318359652,-382.62129142154174,158.66200964627697,431.73924080688244,452.85451955394353
-3990.3138882432254,-2704.4143111680028,-1538.9866355063416,-571.4213659962993,115.91868009377228,459.5578973741458,476.01376626028446
-4690.768723647406,-3215.35063697111,-1866.2883475674764,-734.3913649634387,76.54275751773582,481.27910527358006,493.0604980118992
-5189.651369024486,-3596.2489805936384,-2122.0429912355567,-867.8007436362883,41.51493543368423,496.49754849909135,503.54302359878534
-5485.061409018676,-3844.0866083767255,-2303.2845667939373,-969.678797221149,11.534992543888194,505.07433023168966,507.27431165632424
-5588.220094295417,-3964.0258852484703,-2411.3621676254415,-1039.7737299266335,-12.999874244564523,507.11651652129467,504.318837525656
-5520.841413538106,-3967.9783212637053,-2451.322702910368,-1079.3785791990017,-31.993797222238925,502.94130114548665,494.96320124445367
-5311.830848507105,-3872.7316065340733,-2431.0531940946407,-1091.0569809442356,-45.630275708773866,493.0299393603688,479.675220198133
-4993.8099093855535,-3697.9184918577666,-2360.3083899061608,-1078.3088037285781,-54.333603694923085,477.9769451320473,459.05671823001194
-4599.903645714388,-3464.0805917972016,-2249.7433470842175,-1045.2164666873507,-58.71900190688643,458.43967291596266,433.795037698758
-4161.110126674988,-3191.021078123621,-2110.0487370613055,-996.1081565944985,-59.53722225797054,435.09248535863793,404.61754286216444
-3704.4273837292053,-2896.5642005349746,-1951.2553913574764,-935.2657868607453,-57.619120290740995,408.5884702557885,372.2522714547009
-3251.774728919614,-2595.7628145590425,-1782.240793081833,-866.6953202323668,-53.824830919226855,379.5303452070431,337.3966466076484
-2819.634105272977,-2300.5303165258424,-1610.4396301873837,-793.9668356677071,-49.00093603088541,348.4509715180996,300.6949747852645
-2419.26496143171,-2019.6280495146984,-1441.7370180621542,-720.1228854372558,-43.947600979514874,315.8029237458287,262.7244648874197
-2057.3145251926235,-1758.9154275126104,-1280.508281315226,-647.6471305538819,-39.39628324220064,281.9558930080544,223.9887841130112
-1736.6479588371026,-1521.765463902872,-1129.7630512138037,-578.4812612966132,-35.9974358480203,247.20034411558328,184.91773457813161
-1457.2491382526107,-1309.5581604558515,-991.3523359251982,-514.0766335471685,-34.31673510331325,211.75575610803227,145.8714635955816
-1217.0812541023258,-1122.1824624687451,-866.2029314652335,-455.46739666525457,-34.8377906687068,175.78188371666604,107.1476553659345
-1012.8372396742052,-958.4988145022035,-754.5517613145365,-403.35352747951976,-37.96903079219889,139.3917062125463,68.99032747529101
-840.5462664096672,-816.7346445035904,-656.1615055693903,-358.18449244514517,-44.05244862170751,102.66500857774744,31.59910940099495
-696.0304800152719,-694.8018243829879,-570.5068100676243,-320.2367130505819,-53.37208486341693,65.66181146005448,-4.861839663836726
-575.2247496818602,-590.5372215048475,-496.92665457877627,-289.68023870834566,-66.16044672083582,28.4350933237231,-40.255847318383346
-474.38231154942366,-501.87488891809915,-434.742825291882,-266.63183092644647,-82.60147396976531,-8.957588150305554,-74.4670172816297
-390.1926373182331,-426.9619389574371,-383.34697366937235,-251.1929720770239,-102.82912765769024,-46.44387048679457,-107.39493917666888
-319.8367557992073,-364.2306963744348,-342.2597703050923,-243.47218266905276,-126.92117840487177,-83.92800967676963,-138.95082124072988
-261.00150682788376,-312.43834348525064,-311.16559927649155,-243.59158699251117,-154.88830315459543,-121.28420093631904,-169.0549446349325
-211.86929014365256,-270.68282137222724,-289.92552137019896,-251.6780692201239,-186.65915724921004,-158.35205670815262,-197.63526855232558
-171.09478518771485,-238.40090971548483,-278.5702650982473,-267.83977577808275,-222.06266182344592,-194.93450534529387,-224.62697254791453
-137.77544918485984,-215.35165508458147,-277.2741278761157,-292.129286798283,-260.80930868559534,-230.798349904166,-249.97269965834792
-111.4186462104414,-201.58598795611886,-286.31016695117285,-324.49559369293974,-302.4737900064821,-265.67765955396584,-273.6232557260232
-91.90514636502891,-197.40169864849082,-305.98714115148493,-364.72810643988174,-346.4816417143473,-299.2800482992277,-295.53852346031715
-79.44651944621299,-203.28210599568982,-336.5694585536958,-412.3972130967315,-392.1027661757116,-331.2957277378259,-315.6883623748721
