t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15
1153.6249999999998,1061.3799999999999,978.9449999999999,906.3199999999999,843.505,790.5,747.3050000000001,713.9200000000001,690.345,676.58,672.625,678.48,694.145,719.62,754.905
562478.0243753518,479731.94362459745,399112.3027102713,321736.98111788044,248789.0279241753,181525.32914006637,121269.06333314821,69375.83531842982,27159.80190714489,-4237.530747543753,-24056.266989670883,-32227.011176246386,-29801.119900817073,-19519.142750743868,-6524.231456586036
833575.5062428726,720430.173399142,608517.9405287941,498784.04353934905,392557.28930541844,291640.1454923179,198347.53181073721,115460.31250212957,46050.5084311058,-6868.4633230937,-40906.04409436578,-55087.9791843437,-50844.663194509565,-33083.44012727121,-11133.212107827487
753172.747164046,667557.4666030688,579964.8402964219,489994.5888544803,397978.5806457017,305228.9112593562,214230.97271724071,128699.89463854679,53389.022621163094,-6469.902359226229,-46180.16801918382,-63028.7610699437,-57966.633339898486,-37068.78627667222,-12083.927630834245
482764.9738304407,447113.600796158,407053.8401145255,360871.2713805986,307567.54341178236,247254.10351676075,181572.93318964864,114011.94663078908,49904.31359304864,-4139.229180502934,-41555.568948515654,-57877.75139394608,-53067.80244606982,-33208.87918191799,-10326.208430735125
222104.5164594789,222997.55505802165,219544.85194736306,209658.2997690202,191568.92741932525,164245.72174786692,127973.76949912333,84951.30523444532,39624.201487638886,-1627.9591303468296,-31791.074965065094,-45511.566689773375,-41774.52942172166,-25657.501234351115,-7603.666056594104
67316.07008476989,80764.0779116513,91580.22991211481,98176.8463167185,98851.99668477722,92093.45558283597,77126.62799598815,54619.23260171879,27278.928173337616,-91.18201802215617,-21525.38297495561,-31933.10915547961,-29649.494592475996,-18127.210451297982,-5219.06024383634
8878.98533505882,19700.9441023686,29599.621847850085,37759.939339142584,43066.695420836135,44235.32967322479,40164.80420911848,30506.43283520517,16292.337297808139,276.2349450604113,-13456.82049264545,-20862.010761327292,-19961.423788095017,-12464.187730755912,-3616.8496808264945
-448.6393728428811,4029.483461677709,8464.40504529186,12620.015321468554,16030.436919941001,17994.58372934179,17686.244400485746,14433.946279384652,8163.430006445415,-144.20207758667027,-8303.874994707596,-13480.362222760448,-13571.263175146336,-8861.756312404343,-2667.290558906984
3626.161450379542,3696.594121972481,3895.7909523028948,4266.802185433179,4800.670267146525,5367.048008936144,5629.140136484024,5019.392634257454,2913.3747792909335,-903.3357407683419,-5644.045668122167,-9372.37817648351,-9925.876612203343,-6742.751616905094,-2091.07481856128
