t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11
643.505,590.5,547.3050000000001,513.9200000000001,490.345,476.58000000000004,472.625,478.48,494.145,519.62,554.905
-45833.67478848527,-36627.247182932886,-27866.334000885854,-19784.827925587317,-12621.7861176262,-6616.934520142698,-1996.179643301764,1061.0395672382842,2484.1625048262217,2418.877480529137,1397.892067484644
-83198.0324997364,-66962.31663324064,-51397.8219008255,-36890.555310063675,-23872.372565814723,-12816.394979545716,-4205.376174507184,1544.7371651555595,4227.981738383429,4080.8201481359933,2119.842112039142
-105271.63369491602,-85651.41738047954,-66581.17559779686,-48467.17224404686,-31850.418427259116,-17412.34400918406,-5926.928824957272,1872.7831276539748,5546.003269137304,5329.984564149381,2636.226668771552
-110468.40129994554,-91289.9120331163,-72235.37551091994,-53597.56433652075,-35922.87784210705,-20043.832857972844,-7026.424320958118,2023.6156270200472,6342.3602378946125,6073.355755895012,2907.2900853006745
-101527.08416187299,-85700.48676924333,-69430.45676826386,-52804.00305723424,-36272.368367339725,-20729.533784159095,-7478.079908175088,2010.6301664653156,6612.5200172479235,6307.912611349646,2940.406074522867
-83770.60627740224,-72729.39307465774,-60729.997996928265,-47624.938530205494,-33696.185032622256,-19794.543936964914,-7352.476582337939,1872.1233754715101,6427.780964372199,6105.044839506104,2779.288267616663
-62919.072436216724,-56675.00568740691,-49149.45987861482,-39991.697931761875,-29281.94286850831,-17735.4321772479,-6784.875969383697,1656.7478986159588,5905.517097871261,5580.763873906302,2486.15711118643
-43423.47615306511,-41036.37623397389,-37279.896709992514,-31669.324829021145,-24094.402336767722,-15078.110804970887,-5936.537245980194,1410.198046696857,5176.622663745397,4863.2716336063695,2124.0741756987254
-27769.58971167147,-27928.594854472143,-26826.47286088381,-23924.3297041955,-18966.041982151193,-12270.863401645482,-4960.668552469985,1166.788335271739,4359.38203423282,4067.1898344210617,1744.5839441786231
-16643.37583001752,-18123.662575267474,-18565.467849446177,-17443.92417206149,-14417.775223557375,-9630.3487934028,-3980.11398883511,946.693921385739,3544.2106823752647,3278.887754673122,1382.3794957750122
-9550.025346643277,-11450.50818924004,-12566.7492551201,-12433.112211113192,-10683.139490509828,-7335.717288317115,-3078.36407596887,757.4353329348779,2789.0668744514355,2552.6144088375427,1055.8323018899723
-5481.507746003291,-7268.6821116575,-8498.681193012033,-8786.072857151605,-7786.855734571192,-5453.489250562925,-2301.316045869584,597.3704071872824,2122.498859594052,1914.2602639744925,770.8693829873221
-3398.2720936044966,-4835.927253749458,-5887.7157583826665,-6250.374095864379,-5633.290639300267,-3974.276910750165,-1665.3890029429674,459.2824564667316,1550.553161784624,1368.840472585853,525.758720998327
-2472.435137523165,-3514.6660196798894,-4281.963417194195,-4543.687718653077,-4078.097876325731,-2847.645951933404,-1167.823468824464,332.9991445034615,1064.4743366196,908.5384108799173,315.21572498536807
