t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18
977.0449999999997,933.8499999999998,895.5599999999998,862.1749999999998,833.6949999999998,810.1199999999999,791.4499999999999,777.685,768.825,764.87,765.82,771.675,782.435,798.1,818.67,844.145,874.525,909.81
1762948.1809727943,1562182.5327388654,1363871.0665268588,1169386.6399535884,980273.957900345,798295.2157544417,625462.5339220382,464049.93085373216,316575.21785774484,185739.78128911034,74312.11798248437,-15060.266807074095,-80125.7096374323,-119402.42843554253,-132658.16909719858,-121491.5260966327,-89995.51647426112,-45462.97015054866
1750395.840820262,1595811.6737196185,1438135.3239691395,1276294.2320033226,1109807.6395421196,939007.9290562386,765261.6064067256,591163.4065205997,420660.49871150445,259047.36578384842,112760.01586064999,-11102.720765108497,-105584.72586352812,-165012.88220292778,-186400.74729939335,-170933.27688472526,-125221.89533817602,-61904.929166069815
683539.3861748339,675004.434822788,660317.2660244168,636512.25277022,600871.1850053852,551181.0919387043,486113.6466832682,405708.31166257296,311895.29017033003,208935.36251981516,103593.6534226713,4827.325176194841,-77211.49034747217,-132938.24434853473,-155707.97417478985,-144307.18709192195,-104739.10114540417,-50306.231545096554
17600.471960447827,53780.86100243383,87767.99603944286,118065.99590827724,142787.87171852644,159684.11676741586,166331.0034742407,160522.85776730164,140877.4396617342,107590.37109467776,63165.06886453822,12825.202295543446,-35753.32089395057,-73689.35671180334,-93146.8754571032,-90129.12751179005,-66808.44461539932,-32077.516565283662
-44445.5260063267,-37453.20739265881,-29705.42714633342,-20975.117355944065,-11246.564113539494,-827.609050541648,9534.701717841192,18580.929018013107,24585.830029410143,25621.237296045965,20108.418725432577,7631.1273025076935,-10214.807800116643,-29396.032432700413,-44022.559361451036,-48293.085809658056,-39443.149227778835,-20306.261136795507
33979.03079854277,23681.29081280105,13233.848393578672,2840.3722095666585,-6972.590417806735,-15315.96813481702,-21030.875554445043,-22993.485464057263,-20653.513361886664,-14674.455766218345,-7324.069775845664,-2119.6946466497443,-2405.3609293633053,-9193.819309602146,-19536.038043174438,-27121.850243827477,-25843.480894972883,-14621.821993806852
43009.36992650076,37424.47541095683,30375.705459384208,21402.407038112044,10485.767290993217,-1695.7885496953518,-13591.658550995448,-22900.080322616956,-27205.828083553508,-25150.912020581127,-17699.32722987901,-8566.799479061716,-2887.6037638580187,-4176.682527381857,-11351.235677431921,-18558.164162023153,-19105.91545218101,-11112.676626101382
17488.411343077343,18451.646600954013,17899.214657776334,15122.230740158635,9658.244471405145,1617.4561975053932,-7960.2173007248,-16976.416423996412,-22720.314787106476,-23057.369354561313,-17965.867849386745,-10333.118579582768,-4834.448607327502,-4905.539726256113,-9816.160662524495,-14706.238847755738,-14404.090057820826,-8044.3731121321325
1116.6343235045733,3644.214729388617,5125.417098086362,4969.841450796001,2685.512031819645,-1833.7730131589763,-7950.481483625014,-14098.664276973788,-18120.58459923763,-18293.189767757074,-14635.244448627745,-9446.913715448964,-6134.748630708105,-6697.235013351244,-9889.02017599827,-12077.379321528964,-10413.623584275523,-5376.566374057666
-2895.09237154391,-1188.423100024656,-238.08852230512232,-472.71753212166595,-2223.9659000278066,-5481.21359441384,-9619.849581449827,-13344.29099983806,-15123.256085428464,-14116.250312230803,-11021.245961882876,-7935.608701970454,-6903.913512742501,-8175.876526175069,-9895.652909386341,-9762.902807799761,-7110.46558132402,-3319.0186561721066
-2244.189994759589,-1479.6693437205906,-1422.678455876073,-2410.802282427718,-4602.585914764768,-7740.009180513206,-10979.222361824592,-13060.320424439426,-12979.27992266616,-10857.709662949532,-8196.027239425588,-6897.882445565319,-7635.851425890043,-9155.867860183096,-9433.312656355201,-7584.4454845969885,-4536.0803904447885,-1904.3838982563925
-1015.1391748179017,-952.9752321724684,-1626.8533612996193,-3309.210962876006,-5986.4051151009235,-9127.096248905613,-11647.357094327326,-12359.685182615764,-10869.246349833253,-8230.985054207573,-6438.785353066236,-6767.385125972026,-8484.043575247306,-9477.155512696212,-8305.289843300601,-5467.6276923774185,-2657.708052189871,-1081.3372402816879
-367.9409214112454,-1013.8367062928446,-2337.32225881103,-4490.373774161562,-7253.177445903711,-9875.698240214086,-11251.319245770412,-10611.676294782956,-8383.366106927755,-6258.526229018766,-5919.141619360748,-7393.005100075151,-8902.651036949092,-8601.879659793674,-6319.331019292333,-3463.4280827026832,-1504.0639125812486,-812.5842852752122
-1137.6098839195242,-2412.393986973674,-4058.577646289797,-6016.916851414366,-7901.0387144627,-9033.851328631128,-8825.906908015852,-7392.429469396793,-5804.5770598093495,-5368.4022636705495,-6346.69084982819,-7549.1609372662115,-7481.421395308844,-5819.925841950196,-3560.1469379646132,-1891.9987726264906,-1206.4045057429062,-1074.2776772796499
