t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16
1255.6799999999998,1103.6249999999998,961.3799999999999,828.9449999999999,706.3199999999999,593.505,490.5,397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-998907.9242499294,-866058.4720271189,-735941.2538663733,-610024.0632945183,-489883.50064815,-377226.3197214959,-273892.6374930374,-181830.03808847908,-103023.80185454951,-39364.616041121386,7568.215245113613,36831.97347081372,48577.405426802965,44655.87660691036,29385.059211204916,10463.747027668574
-1355530.4485336198,-1195724.2588747037,-1036229.4192460055,-877684.1139060993,-721290.0612292936,-568971.849115728,-423487.5632456518,-288450.4900235898,-168208.029438539,-67515.06613967865,9058.585949784097,58025.16302891771,78168.80309797626,71932.41046483094,46788.19858727867,16242.1294193754
-1040624.9691868379,-950524.7864667892,-855871.9410419876,-755042.2258707759,-647256.7303688715,-532944.3074458671,-414103.97444996133,-294580.0842497165,-180113.13028662538,-77992.32355168738,3859.903376892312,58461.802821245445,81910.10534030323,75694.67878803193,48457.90722647708,16204.69643258418
-508333.5728772174,-497775.9371877796,-481035.5665358995,-455249.9871251011,-418018.13925840595,-367839.0815686104,-304706.02008152916,-230755.1378006296,-150756.63161530657,-72127.6315181707,-4109.015951512762,44128.04271145463,66318.07972896806,62167.2512168607,39322.256345433576,12670.681058928829
-144625.67781551226,-167693.6611153665,-186896.60152605677,-199973.0310407543,-204472.79045225235,-198049.70194362474,-179029.2174650298,-147213.10078089059,-104734.506079521,-56591.29810530671,-10356.195786861688,25356.953901057175,43657.13360206024,42582.32884701077,27170.51430394288,8644.51742651097
-16331.69896362217,-34686.72852923166,-52075.58012867103,-67564.02451768104,-79770.48938488888,-86923.25275902268,-87144.6056365941,-79011.70790420733,-62338.59085640925,-38941.75050473169,-12956.167348929725,9792.34447325718,23595.876418426284,25448.532900419756,17201.641756822195,5704.5762924860155
-11501.61604361542,-16079.870878167909,-20861.505660866515,-25777.077347892442,-30535.590012408247,-34555.412497351375,-36945.45862148889,-36603.041779444866,-32504.574195880243,-24220.340515080734,-12542.764512040088,114.99932649434095,10080.518890569296,13927.000248917504,10773.432489964991,3935.4255124389306
-29104.536950873182,-26429.56301254357,-23664.14878702334,-20898.559751053686,-18363.444366613036,-16404.079343517336,-15333.06037617327,-15142.15661782497,-15188.974818692393,-14161.371556377857,-10666.311183183127,-4420.38273491815,2752.996143436212,7419.95376249515,7039.325580702947,2848.638336226011
-33967.59834049043,-30761.05106978202,-26846.399386735837,-22119.157930679918,-16829.65480836407,-11689.75548582553,-7773.706665714445,-6057.136486786217,-6657.568858111518,-8265.619936431463,-8530.668391812587,-5691.934993256059,-430.0765415410492,4068.9174817906314,4761.91633304288,2047.2249859000178
-28044.729515143652,-26724.567003558674,-24385.9859096741,-20718.35536374166,-15791.719021644922,-10282.819599188972,-5493.408314195114,-2887.980104202419,-3133.4313645889024,-5220.485673307242,-6684.098102469022,-5361.513404389605,-1472.2027817158355,2248.905334817654,3118.360108382069,1367.0324962669993
-19609.72432965248,-19923.129428954795,-19254.935777555173,-17205.724723183972,-13676.918525008265,-9153.54174598243,-4818.629797244892,-2169.330251815804,-2063.7057701782282,-3793.579074291423,-5244.657095447155,-4524.15401573907,-1757.8459678885338,964.4360624403696,1736.5406282465053,779.5931357695441
-12795.108031122281,-13907.110902448585,-14258.119543276056,-13462.575149307899,-11323.34589881043,-8110.165344553404,-4724.54600697988,-2427.4568582872084,-2038.946362656098,-3141.6626412937994,-4203.402476184414,-3844.6678909901593,-2103.762085092773,-278.366759494742,498.58817405266285,294.7124307615596
-8152.345522809417,-9556.348765863513,-10477.720957327709,-10589.322894686662,-9627.034152212193,-7629.852876071548,-5145.693919832866,-3123.079919341116,-2354.4734955315726,-2824.2747132428817,-3644.220693247543,-3795.0963426791204,-2973.3799288812174,-1682.13071338197,-610.7575196078104,-79.58357059488641
-4994.974871450774,-6664.355121348802,-8133.091136744927,-9113.513824642112,-9222.058950023897,-8193.218017390109,-6200.10021084748,-4014.435144076731,-2685.2261566226884,-2791.249698191714,-3893.6358927665374,-4823.349880559096,-4629.033497903407,-3287.8072166849392,-1570.3104251899865,-343.6602637753155
-2769.350260501782,-5100.57544676086,-7477.258895172166,-9554.094253947378,-10671.537134448457,-10140.537450232672,-7868.905619368455,-4891.714034860553,-3024.0624374162685,-3472.162302343745,-5605.9351631805575,-7381.752733963652,-7162.357890924509,-5021.137473797269,-2344.050613156136,-505.73782199989785
-1696.082354848408,-5419.977254079631,-9295.901386137088,-12715.608976007356,-14504.575550226575,-13519.243221587723,-9856.548218795046,-5638.386196368958,-3904.2415371450575,-5915.955981777861,-9686.589721192311,-11770.859753671273,-10427.516510709806,-6705.640252224752,-2896.267561275633,-584.9459705212606
-3188.1569578646613,-9139.517378953718,-14978.300304247425,-19517.388791104582,-20882.374321164756,-17829.20177523783,-11684.223466675012,-6656.796805743111,-6754.634036793829,-11706.368028874516,-16886.431832809703,-17813.778937190487,-13957.583903855166,-8093.303304146586,-3217.099904330681,-618.7320370724292
-9946.064948047551,-18488.032690287953,-25941.05852944591,-30230.571518760724,-28978.357863676683,-21948.273002683625,-13239.821181335734,-9503.158371572808,-13890.65281978175,-22243.695712958328,-27024.99627266247,-24522.980772760915,-16980.511359563563,-8943.174204611052,-3357.1814937373324,-670.4593510260627
-25043.91764470959,-35138.98441847289,-42214.115130793434,-43325.7861235245,-36601.112684248976,-24718.428098289336,-15700.528086783,-17007.75995306287,-27410.70853184906,-37281.66704669914,-38206.250483439784,-30075.738471678178,-18626.94772280217,-9140.084560877114,-3455.8687004705166,-829.3238618731948
-49463.40979827223,-57917.93784066301,-60728.94343559346,-54858.72334112025,-40883.288830426434,-26230.057615018202,-21886.608733137244,-31796.11650763791,-46863.80963909612,-53510.97615835181,-46806.03810931581,-32366.518276699426,-18304.6413750089,-8801.496011502297,-3738.151021027466,-1192.7625025413429
-79003.48394657177,-80907.21241249757,-74948.9476977604,-59672.304306557366,-40212.28411064493,-28663.644465326084,-34638.38587058018,-53155.09109676977,-67197.91771447066,-64786.812160703266,-48822.79189998677,-30023.5669291938,-16054.611412953882,-8297.581808297355,-4458.104980564116,-1826.2969369840098
-103464.64001299535,-94452.29686602116,-77436.2181602469,-54502.4230720849,-35943.25064543195,-34969.98922303062,-53305.0261316439,-74637.51993464184,-79633.06038818564,-64926.19561362137,-42121.76867616144,-23290.701108203066,-12641.202111142411,-8137.256977859753,-5789.998195505772,-2711.343437175084
-110721.09600586217,-90082.28529663732,-64567.51062878447,-40739.23608546491,-31698.155520718297,-45502.08034080904,-71418.41624187707,-85885.51461407485,-76371.14665599231,-51651.81185770224,-28003.47116797484,-14092.490064594895,-9262.69197590896,-8749.556603330711,-7708.071827406301,-3711.8116479397677
-94188.98744284919,-66402.00031665448,-39696.62181844731,-23938.004739294727,-30169.733054206434,-55821.50790825868,-79192.07559396142,-78929.10858692517,-56053.05202245525,-28521.39637546965,-10736.956478478969,-5146.644355653808,-7026.336535087863,-10268.149229593582,-9926.889151959009,-4595.557121337571
-57839.61067805391,-30830.0754064781,-11521.71824930253,-10033.654165040049,-30516.344507408645,-58890.27439322601,-70085.58679030632,-54071.45760949806,-25162.682124211267,-3019.5206996303045,4682.139060294866,1288.2344420203653,-6496.815000540598,-12442.538702402637,-11960.908777411905,-5119.292365814716
-14093.978049892752,4747.782455267713,11222.364730803902,-1689.077694602866,-29242.98306649277,-50331.85767070065,-45729.86095938765,-19934.2372205287,5984.785512330696,17636.963284612124,14870.20310128351,4228.389819096617,-7557.491152538495,-14729.854024712477,-13296.39753512676,-5136.919614169111
23637.894147533687,30739.58332786162,24229.903480053646,2144.1071053155365,-23567.15291319061,-31767.887965167665,-14685.713127745856,12213.463762858522,29089.09792310374,29706.256959046932,19006.959080657314,3985.501822758054,-9595.873519178007,-16514.01580097956,-13592.522591193236,-4664.113084487355
47556.251176005826,43732.006981013554,28199.830523437515,3975.803393131439,-13701.616702500613,-9338.886589830363,13315.823197930116,34635.491433102165,41069.12440735047,33356.3413654404,18265.561622881607,1628.0583351075566,-11839.41955420364,-17333.560412804418,-12803.813745908945,-3858.417562491274
57035.51973666436,45762.78210926445,26442.891882831806,5564.221984005155,-2253.4009284688855,10527.37002097803,32386.92729653033,45438.73375487018,43429.97561065438,31062.953292174974,14604.884218761481,-1643.9744879428226,-13644.864323219828,-17014.492666281865,-11165.873631562354,-2934.2823637237752
55992.57702536059,41184.74735316165,22278.128534058204,7343.816690210047,7919.137295473863,24251.968309070147,41650.70892677563,46995.39121958181,39714.126478380305,25713.76364154684,9802.261283069973,-4896.010239438605,-14641.730602550588,-15672.918364341433,-9069.775844078928,-2072.111303541893
49359.04438912239,33977.385414354474,17823.801613682357,9043.534277705341,15250.037952927669,31512.291989843325,43429.53437233689,43099.54719491012,33300.13018190071,19498.12970263642,5040.9784377058895,-7578.55841465454,-14737.31694736457,-13618.605245523764,-6905.104806084792,-1369.9150707941694
40923.568030859526,26653.28716164888,14031.849352441352,10388.121109398104,19640.513114156394,33890.670143469935,40866.56855369122,36973.16469367294,26437.57515348183,13656.083885031541,918.467998908938,-9472.309311147723,-14040.488455023264,-11221.184772217264,-4947.662841781612,-846.0745857734188
32817.70121374272,20361.836269578653,11164.476926595204,11352.314217589053,21814.026801669967,33366.67130165029,36475.038086328,30599.693834065205,20241.744507075364,8689.20148750825,-2372.7819231989247,-10572.700483244576,-12759.84360240749,-8795.636884050162,-3324.028534207602,-470.913315094603
25899.14721627655,15404.657032947027,9184.018673877568,12070.49722208839,22629.45191731205,31474.933614778805,31753.444852828685,24890.225185878953,15067.82315824618,4670.572240278188,-4856.7810063270845,-10978.728654614242,-11111.745353114044,-6539.899163004684,-2039.7105072010968,-200.31899299698
20312.360186768045,11682.258056385384,7941.491460906528,12672.113340456954,22715.03229954942,29116.527632789755,27382.638805513594,20095.909767322155,10883.35629170204,1485.727928400579,-6636.092415920452,-10807.152874934363,-9258.053866702528,-4530.757871943286,-1035.7714599204633,2.964592234281179
15895.51235417663,8949.513092210915,7239.729695957418,13190.716459518233,22398.755925198857,26697.39241538864,23556.177101425557,16153.655838953562,7513.368583010635,-1020.7729311131598,-7803.604949157162,-10136.838386072606,-7285.20634674463,-2763.4824038697698,-241.8039596234006,161.65061467267796
