t1,t2,t3,t4,t5,t6
176.58,122.625,78.48,44.145,19.62,4.905
-184.75369588308922,-108.67777783487487,-42.183619293070244,5.180876379788532,25.42742986600257,17.29131682642288
-535.8008119373723,-334.400560082316,-160.73388418100225,-33.704386741503356,30.56496723834981,29.186970633832203
-865.9400352419538,-548.3342630039504,-274.2640672854961,-71.65362182568906,34.93435192144099,40.33894347017358
-1165.7707093622412,-744.9188415403769,-380.1260550618858,-107.8588314984959,38.465974820023234,50.52561803192586
-1427.6026835007508,-919.5136107064476,-476.047722930362,-141.5938281391193,41.12034692570986,59.56409720508547
-1645.803086585601,-1068.5948872167332,-560.2228861220481,-172.24147262237344,42.887756142547715,67.31515539028314
-1816.9783410070447,-1189.8690090002185,-631.3686495790098,-199.31400952996873,43.786216212138584,73.68566961623783
-1939.9874114125075,-1282.297445670015,-688.7480826173912,-222.4655909522713,43.857948084093934,78.62857662491037
-2015.7991516502566,-1346.0391170448527,-732.1592469003474,-241.4967226772791,43.16473880844225,82.14057952935275
-2047.2205725912506,-1382.3221843519575,-761.8943595608483,-256.35098817306306,41.78258727626436,84.25796864489213
-2038.5324142114746,-1393.2627246600566,-778.6750006885245,-267.1049472851922,39.79606647155129,85.05101575226446
-1995.0728547225779,-1381.6504452227398,-783.5706050165886,-273.9525218146131,37.29281053470725,84.61744577027011
-1922.809615616403,-1350.7219098443834,-777.9079585890385,-277.1854412288432,34.35847885109827,83.07548695974582
-1827.935894880305,-1303.9399282867462,-763.1791103642391,-277.17142060039214,31.072468819783587,80.5569575375778
-1716.517718656462,-1244.7943324332896,-740.9541519869192,-274.3316898267766,27.50455568838576,77.20077333594729
-1594.210887782291,-1176.634982658411,-712.803917467312,-269.1193134468073,23.712543386967152,73.14716969750495
-1466.056109141264,-1102.5431768200563,-680.2360289509755,-261.99946882439554,19.740924505178647,68.53283270894822
-1336.3522997194261,-1025.2432486998234,-644.6460729923948,-253.43252613340667,15.620477626060225,63.487040152797945
-1208.6012286911387,-947.0524692278448,-607.2842041200724,-243.86043434681775,11.368680251196395,58.12882882395849
-1085.5120150179,-869.8646518678759,-569.2362574126979,-233.69659594330346,6.990786577220101,52.56513700250833
-969.051553912077,-795.1611902072959,-531.4175716129298,-223.31913395004995,2.4814098707067185,46.88982112699418
-860.5264500938966,-724.0425552907443,-494.57718977119134,-213.06723376374865,-2.173544302986283,41.18341403518187
-760.6830555797808,-657.2733871036104,-459.3098853752383,-203.24008555857299,-6.994729757449326,35.51347679824094
-669.8142381166497,-595.3350105358345,-426.0735008756154,-194.09786003702726,-12.007107463142205,29.93539437017257
-587.8640513684599,-538.4802619814088,-395.2093114768712,-185.86411421216198,-17.237674074199113,24.493473727439525
-514.5241235100734,-486.7867205339005,-366.96346763606147,-178.7290348013951,-22.71323118815676,19.22221860226192
-449.31801925083045,-440.20563089192024,-341.5079601452572,-172.85297329257284,-28.458235377187417,14.147674370151055
-391.67186927798605,-398.6048668208925,-318.9599404998758,-168.36979782162197,-34.49275551817017,9.288757722573205
-340.9711126671352,-361.8051467530189,-299.39858070178514,-165.38967328337617,-40.830557492095814,4.658506628018884
-296.6042560069489,-329.6093515941698,-282.8789505175642,-164.00097544555013,-47.47733656780149,0.26520553178882167
-257.99516793201394,-301.82521607461774,-269.44261997218763,-164.27114251153154,-54.42912358124794,-3.886641958586575
-224.62568096527485,-278.2818976450778,-259.124864728276,-166.2463659460049,-61.67090062530599,-7.795505843653667
-196.0502569141083,-258.84101156112723,-251.95847368866455,-169.95012029387885,-69.17547324598476,-11.462188634345543
-171.90427763497422,-243.40270235100328,-247.97424765553941,-175.38062872725402,-76.90265678772236,-14.889341240159766
-151.90722875573587,-231.90724424326606,-247.1983525589012,-182.5074565038826,-84.79884224858147,-18.081119133660685
-135.8617142199689,-224.3325658827065,-249.64676689204683,-191.2675167847101,-92.7970097107582,-21.042956575030022
-123.64892369887814,-220.6880110709274,-255.31715360557845,-201.5608591053416,-100.81725341075415,-23.78143304576559
-115.2209091705447,-221.0046033813596,-264.1785999105722,-213.24668506588358,-108.76787067997162,-26.304204126354872
-110.58983648604925,-225.32209652239965,-276.15980603084455,-226.14009146351302,-116.54704690857741,-28.61996873845591
-109.8142787041204,-233.67317403271346,-291.13646055021206,-240.01006973502763,-124.04514077933203,-30.73844585616353
-112.9826186632905,-246.0653119415566,-308.91870278822825,-254.57928336442114,-131.14753958496158,-32.67033637167025
-120.19372919721923,-262.46102723623807,-329.23972182377184,-269.5260939112622,-137.73801565152766,-34.42724965582801
-131.5352926771954,-282.7574839194143,-351.74665213900505,-284.489206100343,-143.70247467058147,-36.02157932209616
-147.06038980713154,-306.7666877201023,-375.99496930306253,-299.0751517016628,-148.93294858062177,-37.46631856725015
-166.76330316368137,-334.19773225040643,-401.44753841636526,-312.86863501181955,-153.33165328048477,-38.77481194524868
-190.55580612014774,-364.6427201698507,-427.47930128743366,-325.44553037268486,-156.8149085444895,-39.96044718871065
-218.24549635825394,-397.568028479608,-453.3882937642287,-336.38807161564546,-159.3167071712146,-41.036297325030226
-249.5179342352428,-432.3124784624754,-478.41326510769267,-345.30152747754397,-160.79172485765378,-42.014729399331124
-283.9244098019171,-468.09368135699077,-501.75764728034625,-351.8314423471718,-161.21758253007684,-42.90700115630663
-320.8770463537706,-504.0233531289297,-522.6190326677117,-355.6803652149015,-160.59620840174244,-43.722870607949034
-359.652627192263,-539.1317428290698,-540.2227199160168,-356.62291545485107,-158.954195856391,-44.470245144708144
-399.4060032849105,-572.4005434255058,-553.8573467607846,-354.5180593825151,-156.34211194886393,-45.154896459738616
-439.19322873669137,-602.8028220594548,-562.9102171054957,-349.31760374815804,-152.83277531684465,-45.78026492539572
-478.0037343740315,-629.3477088401854,-566.8997120200214,-341.0701466863552,-148.51858637141254,-46.3473722498224
-514.7999699432305,-651.1269197171291,-565.5021986980887,-329.92004572279956,-143.50805139627494,-46.85485451808055
-548.5621234500153,-667.3597557828009,-558.5711394614999,-316.1013374530434,-137.92169068557206,-47.29911956151763
-578.3348686352728,-677.433095566664,-546.1466439190743,-299.92693739452903,-131.88755510235038,-47.67462365438214
-603.2726951783586,-680.9331223594198,-528.4544566313509,-281.77382045774254,-125.53659284370232,-47.97425358643861
-622.6803118328971,-677.6661060038953,-505.89425506774495,-262.06519319473676,-118.99810779126204,-48.18979203107479
-636.0449121188252,-667.6664413318241,-479.01805191082866,-241.25088592149623,-112.3955333367343,-48.312437604506435
-643.0577400598571,-651.19124321587,-448.5003471058305,-219.78729450056233,-105.8427132790174,-48.33334674291045
-643.6233264214944,-628.7019879469815,-415.1023601826367,-198.11818032594937,-99.4408378021279,-48.24416294537542
-637.8558796874687,-600.8348333384901,-379.6331147367092,-176.6574996732674,-93.27613196598452,-48.037500205293846
-626.0634795172549,-568.3622108203436,-342.91029889490915,-155.77519995696505,-87.41834117838394,-47.70735145219028
-608.7217947161893,-532.148951144152,-305.7236804916023,-135.78662037008567,-81.92000718103117,-47.24939914376788
-586.4399065958047,-493.1065107281303,-268.8034440086791,-116.94580316635816,-76.81648298217033,-46.6612131518382
-559.9213670093192,-452.148787453873,-232.7952007813554,-99.44269541405473,-72.12659879420706,-45.94232999582312
-529.9238077861476,-410.15258334930587,-198.24268887951126,-83.4039314320477,-67.85386518871371,-45.09421645970422
-497.2202444394868,-367.9250618734288,-165.5784171807035,-68.8966578569371,-63.98808504096052,-44.120128889405706
-462.5647292767981,-326.1796652021258,-135.12180705976772,-55.93471128434046,-60.507242040934955,-43.024886337766326
-426.66429260546346,-285.5210212712596,-107.08381574536287,-44.486387321629635,-57.37953937795757,-41.81458071720591
-390.1582734276605,-246.43849602447278,-81.5766340904417,-34.48304491289936,-54.565475818701415,-40.49624996522139
-353.6052958466205,-209.30732762264532,-58.62685676088796,-25.82785872326737,-52.01986558490312,-39.07754087276819
-317.47739585986454,-174.39577920365718,-38.19051652262023,-18.404148140760007,-49.69373086862852,-37.5663868142616
-282.16022218721577,-141.87649171359558,-20.168526595290203,-12.082854988831658,-47.53601926275394,-35.9707224493836
-247.95786873790342,-111.84019979771482,-4.421341831191504,-6.728894801769952,-45.49512085058626,-34.29825294448357
-215.10075540002023,-84.31015432557257,9.218019414076062,-2.2062525140173683,-43.52017957455316,-32.55628984071063
-183.7550373814034,-59.25591821776234,20.933104024510477,1.6181794845844433,-41.56220959752888,-30.751659838535648
-154.03224750435692,-36.605602981190756,30.91549322176457,4.8719225143342975,-39.575038930791195,-28.890686905219816
-125.99820347874271,-16.25602893621329,39.35853505087883,7.675223211303754,-37.51610930519222,-26.979242620528588
-99.68058288662439,1.919330076462992,46.453068208510985,10.140146286134122,-35.34716317153889,-25.022854868509175
-75.07492769366436,18.064453957750604,52.38474634163644,12.370225482498501,-33.03484623743172,-23.026861103496437
-52.14914487751095,32.33656431710815,57.332524010190475,14.46045815118308,-30.551247770924107,-20.996589646087713
-30.846793014326675,44.90311290513993,61.467876163097955,16.497453633266332,-27.874391943366884,-18.93755091944727
-11.089575179794648,55.939470449575275,64.95437622725436,18.559581178887004,-24.98868282821091,-16.85562028162165
7.220500734192657,65.62686655569247,67.94733700575883,20.717004320763824,-21.885294505135548,-14.757195152825105
24.198868494022957,74.15022952616707,70.59330832211434,23.031531283301053,-18.562487257677844,-12.649311424231389
39.97572205363211,81.69569718705863,73.02931356109855,25.556251987423977,-15.025822270667977,-10.539707544575752
54.69269544743958,88.44769546452142,75.38178548879239,28.33496935735224,-11.288241575674952,-8.436829014329348
68.4988286781568,94.58559475577518,77.76522523281514,31.401464637641816,-7.369978087033938,-6.349770994884918
81.54587268602239,100.28004494754919,80.28065550471582,34.77866258852641,-3.298262946955533,-4.2881620045321895
93.98309490482194,105.68915359988117,83.01397084916641,38.477782412520504,0.8931957866034743,-2.2619968021538117
105.95182746021453,110.95470823806704,86.03430613751804,42.497573887052795,5.164978083415811,-0.2814310944126337
117.58004977889084,116.19865601268233,89.39255245489686,46.82374522716227,9.472961017498271,1.6434458136196426
128.977317118901,121.52004710001609,93.12014954163342,51.42868936361796,13.76955562911828,3.5028422740330765
140.23033971550294,126.99262746591442,97.22827793952196,56.271608180982625,18.005137433345,5.287481025468809
151.39948854891594,132.6632367573385,101.70756294154988,61.29911940371478,22.129619347728916,6.988784564202653
162.5164580806571,138.55113164485653,106.52838643258278,66.44640801215209,26.094101123821748,8.59901574062383
173.5832580776503,144.64831600172496,111.64188116178944,71.6389534891218,29.85251865099631,10.1113651103054
184.57263943724536,150.92091767703226,116.98165407068677,76.79482666690758,33.36321102114993,11.519982548877353
195.4299855612091,157.3116072749907,122.46625040533497,81.82750713919731,36.590323801592305,12.819956991767981
206.0766236708133,163.74300704182264,128.0023285680555,86.64912675694681,39.50497379012164,14.007254125264668
216.41443188715826,170.12198785396347,133.4884682141307,91.17400019619315,42.08611323128477,15.078626675079809
226.3315407705015,176.34470051246896,138.81948349398618,95.322264235987,44.32104907441346,16.031514957774085
235.7088559629365,182.30213645790582,143.89106341373667,99.0234178016347,46.205593878433305,16.863956128002453
244.4270661284796,187.8859662970162,148.604516911641,102.2195393740725,47.74384761019273,17.574518900784227
252.37375271387347,192.99436685215832,152.87136683028442,104.86796054643267,48.947631905262796,18.162276604380743
259.4501905043128,197.53752392282877,156.61751973956666,106.94319634749321,49.83561850682412,18.626825692307968
265.5774253046091,201.4424933800637,159.78674180717155,108.4379744794594,50.43220999045956,18.968350038819054
270.70124074102864,204.65712123531952,162.3431971705637,109.3632645830675,50.76624237251628,19.187724349839883
274.7956813974187,207.15276564411704,164.27285476198327,109.74728052775092,50.86958516441972,19.286643767414233
277.86488277867,208.92562964092184,165.58363984865866,109.633507097716,50.77571480293862,19.267762061164483
279.9430654496944,209.99659924521072,166.3042926253263,109.07787963781377,50.51833259583567,19.13481830081352
281.09267379934033,210.40958133169056,166.48199077027303,108.14531324357371,50.13008922944868,18.89273190359456
281.4007696192725,210.22844116374762,166.1788872183043,106.90582963463947,49.641465632960816,18.547648422929377
280.97391611258746,209.53274138664403,165.46779931298698,105.43055932198773,49.07984587013263,18.10692303663901
279.93189792582933,208.41257306222647,164.42735241059273,103.78790089509363,48.468803024081595,17.579034786442868
278.4007072828345,206.96283647701708,163.1369230444859,102.04009793057291,47.82760493114199,16.973431433072978
276.5052774867519,205.27736844973842,161.67173958918633,100.24044979706655,47.17093408080622,16.300311494070954
274.3624582965247,203.4433199594837,160.0984807250391,98.43131069175409,46.50880574927813,15.570355866051433
272.0747020017713,201.5361625720096,158.47166583431994,96.64295861548207,45.84666091592737,14.794425809728246
269.72486719561977,199.61564704661882,156.83106161969238,94.89334058924629,45.18560589448188,13.983246635835815
267.37245544511836,197.7229582084385,155.20024288398363,93.18863001629472,44.522768816783525,13.147097069832789
265.0514830845219,195.8792143868651,153.5863511153674,91.52447340769758,43.851743850047065,12.295523128201015
262.7700666236423,194.08535642160948,151.98100125571156,89.8877616111025,43.16309685863291,11.437092734220276
260.5116766539645,192.32336964465748,150.36220317014013,88.25873786104997,42.44491057227764,10.579203681171617
258.23790187366046,190.55869086716254,148.69709681043426,86.61325169907006,41.68335256096864,9.727953403614706
255.89247053515948,188.74357821733648,146.9452537273635,84.92498223813244,40.86325478857801,8.888074801522915
253.40620749911946,186.82116957053498,145.0622748807777,83.16748281760624,39.96869859477564,8.06293845176682
250.70256466587975,184.7299277701431,143.00341561664328,81.31593717164561,38.98360307740857,7.25461819196853
247.70335153869735,182.4081679300367,140.7269910066433,79.34855974888447,37.89231756179601,6.4640143987735685
244.33430914046374,179.79838173380702,138.19735448529835,77.24761490222156,36.68021983479869,5.69102731267977
