t1,t2,t3,t4,t5,t6
226.57999999999998,222.625,228.48,244.14499999999998,269.62,304.905
-251.8591922944234,156.89546172410292,155.86112391362485,198.06989760754627,255.93521204600103,307.64097403382436
-713.8597259158648,89.84975015214198,83.01682462952016,151.55042622149097,241.2881911133446,309.02325309135523
-1143.1757096362728,22.813272600206545,11.464662558753133,105.50022521741015,225.95578345962053,309.0111992067798
-1525.7818326642323,-42.836566488352204,-57.33659564470116,60.79977301444461,210.2195590383191,307.58159395420444
-1850.7109127272029,-105.73543227997949,-122.05229789203571,18.26004360889425,194.3541263703022,304.7284800628983
-2110.59282065015,-164.6020178510322,-181.52910842366992,-21.40918548649327,178.6160271709934,300.46224497970627
-2301.860718182064,-218.3059808159716,-234.83992821093466,-57.6243353099338,163.2339390724318,294.80810138419463
-2424.631917386266,-265.92688117760997,-281.31359001470776,-89.94494382377997,148.4007814468472,287.80415278639003
-2482.307351601805,-306.79819369242426,-320.5478930284864,-118.08185886569879,134.26813543367655,279.4992420507501
-2480.9605687950366,-340.5323944906023,-352.40613140710843,-141.8968283498502,120.9431786131448,269.9507686313275
-2428.601489301735,-367.0255293780282,-376.9987308192481,-161.39429821398343,108.48812265883767,259.2226308010564
-2334.40156171264,-386.44211380407955,-394.6527640132523,-176.7067695172776,96.92195177281195,247.38340827500747
-2207.9572254473496,-399.1832959595736,-405.87285912918617,-188.07541683212065,86.22410855260051,234.50485504259984
-2058.651046758208,-405.8426625890097,-411.29730510362816,-195.827817289652,76.33967293799563,220.6607281722088
-1895.148454751787,-407.1547650334936,-411.6530276980252,-200.35459739207747,67.18553235506593,205.92594079309978
-1725.0463938953892,-403.94142099311387,-407.71264070464395,-202.08660796767043,58.65704372033835,190.3759995836156
-1554.671371620245,-397.06024559871406,-400.25608307375126,-201.4739336861235,50.634732086041566,174.08667018879646
-1389.0101594567752,-387.3588832726599,-390.0385542930587,-198.96768311458237,42.9906448265065,157.13380762984875
-1231.7475193114203,-375.63725987423015,-377.76566523415676,-195.00513511555664,35.59407180953586,139.59329122965914
-1085.3815373019465,-362.6190361355797,-364.0760127423023,-189.9984750095249,28.31643913974264,121.54101237110343
-951.3875654353081,-348.93245259018266,-349.5308158346568,-184.32706508591872,21.035276983225273,103.05287579656583
-830.4051749818475,-335.09999077402915,-334.6098419869938,-178.33297240688916,13.63724355220657,84.20478862057247
-722.427645491185,-321.53576074785815,-319.7126012892934,-172.3193254666054,6.0202532578864805,65.07262374726832
-626.979236164967,-308.54924490865847,-305.163674297767,-166.55098510472553,-1.9051943610699595,45.7321546113929
-543.2709662165767,-296.3539391288891,-291.2210363205811,-161.25698384825574,-10.21535666357299,26.258965427505032
-470.3303238625191,-285.0794772434467,-278.08631359507865,-156.63419874625563,-18.973116031272767,6.728345359623361
-407.1039622489568,-274.78594466525584,-265.9160243276867,-152.8517625888358,-28.228225047925278,-12.784823431684366
-352.53497570018834,-265.47922969738005,-254.83299430274286,-150.05577519248754,-38.01778490297938,-32.20617443571834
-305.6178800190431,-257.12638920224447,-244.9372743412192,-148.37394034739208,-48.3668249686273,-51.46195461175785
-265.43512671440294,-249.67009922807063,-236.31601447482194,-147.9198177510149,-59.28886743482432,-70.47910651953778
-231.17907177982812,-243.0413216978311,-229.0518633394265,-148.79643803848757,-70.7863791965071,-89.18533281892616
-202.16299494875835,-237.16936569370154,-223.22956250078016,-151.09908044360782,-82.85103280812912,-107.50914410133612
-177.82419497703455,-231.98859281682064,-218.94049933481438,-154.91705628446468,-95.4637189198115,-125.3798938110341
-157.72150169846455,-227.44115667151289,-216.28507534675884,-160.3343786518439,-108.5942745198133,-142.72780676161673
-141.52884005941178,-223.47542205353656,-215.3728454863268,-167.42923205346668,-122.20091537817405,-159.48401058192644
-129.02581792703796,-220.04011119967015,-216.3204916441651,-176.2721890876663,-136.22938842788355,-175.58058243928704
-120.08572964053599,-217.07477508533123,-219.24780964013814,-186.92315900217878,-150.6118914401439,-190.95062655982431
-114.66090082940791,-214.49784822824208,-224.2720083870424,-199.42710007013198,-165.26584367721838,-205.52840115707326
-112.76497327563496,-212.19422810520933,-231.50073263242953,-213.8085885892281,-180.09263155060847,-219.24951589788222
-114.45156950540192,-210.00489219201802,-241.02431341757608,-230.06541525139338,-194.97649535970112,-232.05122225121093
-119.78881575569517,-207.7213659228588,-252.90780868443474,-248.16147553374714,-209.7837626619767,-243.87281811328575
-128.82946742358897,-205.08772659741834,-267.1834078235157,-268.0193318982104,-224.36266449884323,-254.65618414075246
-141.57688990418515,-201.81216109931768,-283.84373127689196,-289.51294450495607,-238.54398487548337,-264.3464616535858
-157.9478912147934,-197.58887008070494,-302.8364607738522,-312.4611810914223,-252.1427834671267,-272.89287065944546
-177.73433162984043,-192.12943369658524,-324.06059843273187,-336.622807933257,-264.96138955777616,-280.2496520110826
-200.56644755472223,-185.2008633566184,-347.3644942000954,-361.6937113081036,-276.7937877877215,-286.37710116307824
-225.8817638499581,-176.66580701584797,-372.54562763618605,-387.30708112144833,-287.43140425489344,-291.2426443111264
-252.9041275686863,-166.5191434133564,-399.3520096851171,-413.037187445807,-296.6701617428941,-294.8218931599829
-280.63755675654653,-154.91483939317365,-427.48500509647477,-438.40718696326843,-304.3185184172198,-297.0996045223858
-307.87906855639255,-142.1776598508393,-456.60337710456866,-462.9011122522828,-310.20605349601465,-298.0704673974857
-333.2533205680399,-128.79610479862004,-486.3284172989227,-485.9798399405788,-314.1920372685572,-297.7396443711639
-355.26978870330504,-115.3955570514842,-516.2501231714527,-507.10043635739436,-316.1733420781817,-296.1230063650517
-372.4004967364855,-102.69360917593372,-545.9344886141803,-525.7378860157394,-316.09103210205063,-293.2470190666967
-383.17335190330596,-91.44234213083408,-574.9320386862175,-541.4078700923427,-313.9350221937702,-289.1482639220724
-386.2733919094772,-82.36441060022835,-602.7877344958106,-553.6890289130622,-309.74631941874213,-283.8726037590612
-380.6422175634588,-76.09075575778718,-629.0522774834972,-562.2430546060274,-303.6165447914908,-277.47403000451635
-365.56501688666515,-73.1074541079547,-653.2946573804467,-566.8310408840508,-295.6846577398372,-270.013252230033
-340.7351618378385,-73.71772415674823,-675.1155412800783,-567.3247677292776,-286.1310463509497,-261.5561090710775
-306.2884170476883,-78.02278087876854,-694.1608389081181,-563.7119975127134,-275.1693744066521,-252.17189082649455
-262.8021093014727,-85.92251861094245,-710.1345576399012,-556.0953627323097,-263.0367651575098,-241.9316675626521
