t1,t2,t3,t4,t5,t6,t7,t8
363.92,340.345,326.58000000000004,322.625,328.48,344.145,369.62,404.905
-3128.4994057490317,-2194.9357619638913,-1337.7093544696736,-600.2850664019109,-25.073861603190352,351.79991894047276,514.5417853685424,498.37948134684063
-6371.907928507252,-4564.25554989818,-2904.8577732546787,-1477.0641099210172,-365.418584642748,355.2692830141208,649.5061282055923,584.0139713216608
-9145.274154104796,-6617.716709028571,-4284.483033157052,-2262.087241177769,-676.4202250744595,354.5903573835694,768.7843279247854,657.683383315373
-11286.382940672014,-8242.86200000118,-5406.896157533535,-2919.0220549029405,-944.6767653329814,350.0866275384192,867.8262308214471,716.1332691379856
-12707.665838617017,-9375.188792778097,-6229.2568807565785,-3423.8245074337465,-1160.5517566987153,342.32192207503977,943.5506639582983,757.208086447061
-13399.317978383471,-10000.8340260893,-6737.594267625059,-3765.979861012652,-1318.7188462264114,332.01933787948565,994.4598207126876,779.9405516579652
-13420.50648384161,-10151.795976349644,-6944.7906488142435,-3947.9753605614037,-1418.1872979539773,319.95966383875225,1020.5807488212113,784.5045681130107
-12881.811454680888,-9895.480227892393,-6885.364280492748,-3983.2967544474536,-1461.8621988990526,306.87732427249784,1023.26229309429,772.0551069819539
-11923.323023673162,-9321.18401391533,-6608.347676233725,-3893.449584384918,-1455.7574488084194,293.3708981214686,1004.8728581866574,744.4922838509204
-10692.88290856275,-8526.252163965532,-6169.677003762626,-3704.586232223958,-1408.014450873154,279.8406567427049,968.4511190556193,704.1919977383632
-9328.015113279082,-7604.149446796672,-5625.316946226679,-3444.2756388099856,-1327.8823596704951,266.45885924546474,917.3588246790066,653.7424195023665
-7943.58432522226,-6635.841517075872,-5025.951449387839,-3138.818008416302,-1224.7918994851848,253.17164339170674,854.9745952037122,595.716573841855
-6625.6494235542295,-5684.944357635702,-4413.607851974373,-2811.3295354035135,-1107.614025581685,239.72588964277685,784.4535641441908,532.4992928180432
-5430.732184039816,-4796.323940867114,-3820.168300029041,-2480.64872473348,-984.1483911559453,225.711391113602,708.5632817017379,466.17485752864616
-4388.994674761749,-3997.33487032212,-3267.4328473382025,-2160.9799016527154,-860.8445005550116,210.60822113312133,629.5940863322453,398.4718527068603
-3509.618338909019,-3300.7009066738074,-2768.257115883999,-1862.1070108695312,-742.7269810081511,193.8308863836447,549.3336238106434,330.75525602016523
-2786.8759711964185,-2708.102364249178,-2328.276164580492,-1589.9813978861978,-633.478083342592,174.76385013614902,469.09066693700913,264.0527052983494
-2205.80377244038,-2213.747688369145,-1947.8040598509835,-1347.4993862998047,-535.6244879431499,152.78640649459578,389.7523352775992,199.1016657568107
-1746.8470068604577,-1807.4716092362785,-1623.6190642416943,-1135.3227797214204,-450.77877710397166,127.28795049102685,311.8602390391282,136.40594075376478
-1389.2539536832392,-1477.1473158123,-1350.4687204519396,-952.6421855943083,-379.89475827209196,97.67696674569811,235.6938732850316,76.29268321239132
-1113.2740322341897,-1210.3852786622945,-1122.2327132480523,-797.8273950988472,-323.50665619725606,63.38837344327402,161.3528133984322,18.963990402007973
-901.3717135738468,-995.6059719531652,-932.7535896390552,-668.9440104072361,-281.932403245749,23.894230268996274,88.83223104532148,-35.460217510121325
-738.7221872574992,-822.6263840374198,-776.3861362933088,-564.1385732480488,-255.42933839188493,-21.277630450316146,18.088584121797215,-86.90928620656116
-613.2425338172934,-682.9082538194382,-648.331389010698,-481.90624310023827,-244.29611822876063,-72.51362432682069,-50.906084504138306,-135.33871361346797
-515.3658842084776,-569.5976691303148,-544.8188602998827,-421.25796305107076,-248.91789758259245,-130.07137208794683,-118.12190872482017,-180.71580131835776
-437.70961605148665,-477.4556483773283,-463.1880482420753,-381.8010348741569,-269.75371756429297,-194.02407989271308,-183.44130251171268,-223.01260262215442
