t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18
1589.2199999999998,1417.5449999999998,1255.6799999999998,1103.6249999999998,961.3799999999999,828.9449999999999,706.3199999999999,593.505,490.5,397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-2560679.690329324,-2264719.895607469,-1972891.8636628971,-1687484.1631856537,-1411036.1713297458,-1146400.90661627,-896783.7475950613,-665743.430924177,-457137.2703407001,-274988.0117837438,-123245.8434366174,-5416.810877952084,75970.43139566318,120082.34188946158,128693.81719627562,107288.28750062193,66305.9589774421,22461.219284158517
-2792332.8172125034,-2532937.411548427,-2269951.0413686223,-2002374.975683727,-1730181.0263248577,-1454650.6737156506,-1178691.1182859568,-907077.9138751305,-646547.8341430059,-405641.8618965246,-194184.82594595256,-22296.753230741615,101124.78704087813,170419.28607780763,185494.9687965693,154102.8129656384,93467.73692642585,30527.256310720677
-1400698.7567450935,-1350269.1953415612,-1289897.1383147254,-1215044.6926678696,-1121862.532994816,-1007680.8739913413,-871657.2385468147,-715520.0728658175,-544265.8879596099,-366574.93801652984,-194633.52917229958,-43036.021591500634,73454.36032943887,143227.92412325408,161717.57709370516,134784.85093798538,80096.04827852827,24979.041864326628
-289704.0552501681,-338795.51663004456,-382055.58490345976,-416079.4510609892,-437075.95378448797,-441093.48764734983,-424548.34569677804,-385080.044618738,-322658.40748843626,-240710.84732837134,-146855.16589253838,-52692.057891369,27842.889426969916,81718.08516374342,101094.57681756507,87258.85874014499,52191.21359918797,16007.346085502055
-4890.925320739621,-32163.10143768118,-59178.2420536712,-85311.13625805193,-109369.17497205388,-129497.75778830417,-143231.38864507386,-147780.3586876148,-140626.3056165678,-120422.3142347022,-88038.95398669678,-47388.88196279609,-5486.303082272071,28791.878599430856,47412.19895035724,46760.328512778855,30552.47906115902,10028.197533157048
-60920.06784472192,-55855.72505072041,-51061.424591927585,-46801.8806541379,-43453.97847509979,-41455.518226053195,-41144.3743605784,-42465.849074320424,-44604.6529167097,-45737.33217949722,-43238.182948536174,-34649.673194449366,-19357.96732390012,-181.4873158506325,16590.459347392705,23928.578933813347,18991.964371641312,7034.858949149605
-93842.53468425681,-85063.94483715706,-74818.18985360587,-62763.98810146641,-49121.234332921864,-34909.32246150654,-22016.784161709664,-12860.963791307135,-9462.671508827974,-12089.91887773781,-18181.835342805753,-22672.553471665648,-20437.353146301983,-10021.35788853602,4101.66678056494,13682.56932971259,13107.866157019362,5180.949412268487
-68983.85494397623,-67895.77727167812,-64594.65077901868,-58168.03833726011,-48180.56231282877,-35124.41906114728,-20818.994478555105,-8365.9537194191,-1231.314299368999,-1419.21822519187,-7576.492799475781,-14671.015023539932,-16515.30390133951,-10245.530051792783,747.2417724594261,8934.768282365627,9132.248526475789,3577.1591326663233
-37750.601072858924,-41229.82078261228,-42890.97063826274,-41767.217762528504,-37110.97383678781,-28870.402042987782,-18234.47574337158,-7825.153748849986,-998.4660535135683,-99.23412572614211,-4498.164318768422,-10145.390635033782,-11892.180762274773,-7475.771578123188,290.1242948613069,5792.100391412754,5748.835559712985,2160.640237755294
-20653.443074586907,-24332.052615399367,-26838.858845421848,-27439.2581222589,-25466.78323627319,-20713.434637626327,-13912.789472076427,-6945.090306734009,-2288.5742163130026,-1621.6121395537239,-4368.786618081498,-7617.461021786215,-8092.195536212824,-4845.363473068645,-83.29934118488222,2921.7417895048766,2811.767641643788,1023.3943655428967
