t1,t2,t3,t4,t5,t6,t7
290.34499999999997,276.58,272.625,278.48,294.145,319.62,354.905
-1340.8708084821799,103.3190085678845,31.553396300040504,80.99889702300261,188.5733024443906,296.6903089409004,365.36998288854227
-2878.7305804323464,-71.1766669061041,-205.30245432277607,-113.07525277695228,83.75875372310108,272.3179157719503,373.4405396468517
-4237.868300346431,-241.43961649236365,-429.68269003505213,-297.4111832652691,-17.091692910323843,247.27214892939955,378.875741133645
-5351.644071091449,-401.86962195220684,-634.1907087900199,-466.368723381302,-111.06157375931022,222.3039132810228,381.4984524369514
-6177.829848049542,-547.1393138779359,-812.8025521937427,-615.357663702647,-195.69913142121663,198.0968043596219,381.1988260631279
-6700.71579374287,-672.6373100448277,-961.2312999640935,-741.0846111707855,-269.14422303504756,175.2259415833579,377.93335617613195
-6929.668963170089,-774.8738598630555,-1077.1109579742354,-841.6682569736096,-330.1981016715656,154.12833330839217,371.72036114181606
-6894.797700319009,-851.7772101351025,-1159.9912496531097,-916.6224082443321,-378.3341390210345,135.0868760647246,362.6329776836667
-6640.782443993858,-902.83060958795,-1211.1612462116975,-966.7232854751669,-413.65492414440837,118.22824088951992,350.7907676828713
-6220.067435755487,-929.0325625416536,-1233.3408286659212,-993.7901185321995,-436.80684585489144,103.53323115380087,336.3508977752616
-5686.487459155997,-932.6967364982329,-1230.2912381365531,-1000.4144643995935,-448.86655984104266,90.85695143006711,319.4996144980435
-5090.106795114714,-917.1341616507914,-1206.3984652686183,-989.6738607975824,-451.2145267952053,79.95543353945496,300.4444703203703
-4473.676425748307,-886.2740263098078,-1166.277189445576,-964.860569567338,-445.409435462596,70.51523160113115,279.40751395936434
-3870.7646153309192,-844.2797866844068,-1114.4311358681466,-929.2481073002814,-433.07445413855373,62.182832635626056,256.6194770048211
-3305.349971213936,-795.2072473418011,-1054.9913527402032,-885.9090165725106,-415.8026521035304,54.59138384584375,232.31488030151178
-2792.51228528293,-742.7353037547851,-991.5399903384343,-837.58861149146,-395.085297540638,47.383045555425795,206.72794083608997
-2339.8097692222723,-689.9828612649537,-927.0157941360893,-786.632392441361,-372.2635888200449,40.22609067586768,180.08916417535704
-1948.9658927898388,-639.4106785403889,-863.6897582498626,-734.9600062928617,-348.5020065316319,32.826577366124184,152.6225360816034
-1617.5713260230664,-592.7965671011724,-803.1953304157599,-684.0760416398005,-324.7799712662192,24.934958216093918,124.54325989695535
-1340.6053487470526,-551.2670174786072,-746.59665394709,-635.1072468818664,-301.89778708354737,16.348337719069875,96.05601059819949
-1111.6736591248596,-515.3672790724605,-694.479666969996,-588.8564191990024,-280.4927798264801,6.909264765762089,67.35368702171598
-923.9328011252619,-485.1539102967953,-647.0534763272389,-545.8646872216146,-261.06190470664313,-3.498015453090389,38.6166424133058
-770.7210612006397,-460.2973522834279,-604.2524273245997,-506.4757279770122,-243.98770797165292,-14.952979499591045,10.012366231124265
-645.9432462068787,-440.1857976435016,-565.8320722674367,-470.89727262129634,-229.56522363676834,-27.505141564372295,-18.304415580277134
-544.2670017793956,-424.0244785184971,-531.4544328399955,-439.2568512297664,-218.02804890278878,-41.18059699657063,-46.191252774405385
-461.1869338853956,-410.9258699544084,-500.75943581170156,-411.6500043299793,-209.5723892486959,-55.98819681177436,-73.51711430295609
-393.0049004640202,-399.98608168629687,-473.42027279826675,-388.18013031649514,-204.37824460946678,-71.92478210231853,-100.16116165965528
-336.7643667794891,-390.34132686395884,-449.18094753408224,-368.98977354160195,-202.62709262919685,-88.97888149449305,-126.01112894795712
-290.16621343260937,-381.19679014845514,-427.87477762835147,-354.2835341924453,-204.51540475073162,-107.13221405644921,-150.96127484915655
-251.4841817285291,-371.8198927411036,-409.42347445789153,-344.3429373798589,-210.26312101284125,-126.35828418841848,-174.90988363047228
-219.4906493571495,-361.49245136613945,-393.8179116618446,-339.5335558479276,-220.11586047585527,-146.6173676909789,-197.75634087620563
-193.39745976396466,-349.4227913903829,-381.083893725509,-340.3044440067514,-234.33925734454746,-167.84735049825022,-219.39790228297773
-172.81158497290255,-334.6297178975088,-371.238948122052,-347.1795215748187,-253.2035509182341,-189.95027509883718,-239.7264075977286
-157.70095791008652,-315.8238990719656,-364.24885172583953,-360.73999364073967,-276.95664036197616,-212.77512795893492,-258.62534864898356
-148.3615773818429,-291.3251775207084,-359.9944431911375,-381.5963390467074,-305.7844870342428,-236.09835310926354,-275.9678461636532
-145.3731596069985,-259.0614554299228,-358.2593297727082,-410.3480712854522,-339.75920731265484,-259.6046924997022,-291.61617771520065
-149.52801916274996,-216.6906364668211,-358.7466039771421,-447.52969457575017,-378.77750382809415,-282.8720088921099,-305.4234788036723
-161.71794686616357,-161.8680185302202,-361.12739897207865,-493.5423791586556,-422.49504191352236,-305.36442520534615,-317.23807271996117
-182.76829511367268,-92.64805879814095,-365.11660685379064,-548.5730891676966,-470.26548787250715,-326.4380727299493,-326.91056276461217
-213.21849395567997,-7.967776955417619,-370.56285207036706,-612.506166705659,-521.0953954356689,-345.36271733669264,-334.30337332537067
-253.063608461,91.87938099162936,-377.5330423831875,-684.8362566261098,-573.6270256245417,-361.36046410884717,-339.3019276469436
-301.48991481639996,204.89197139342994,-386.36884008595723,-764.5950679705791,-626.1597063609215,-373.65984784790277,-341.8262043748512
-356.6540736359144,327.2376451000284,-397.694899496662,-850.3066397553912,-676.716114277772,-381.56041507184483,-341.8411336373545
-415.5641179129839,453.4273978054423,-412.3670248057549,-939.9853609515523,-723.1532200721226,-384.5001104382495,-339.36426435240435
-474.1154761274226,576.7929745243268,-431.36108073166554,-1031.1872673324515,-763.3096783779193,-382.1161362436261,-334.46939411083844
-527.3139614011852,690.2025636315736,-455.6175401999259,-1121.118179929163,-795.1738520395508,-374.28999858433923,-327.2853717616624
-569.6824176846517,786.8913096750537,-485.86821546476153,-1206.7931040874983,-817.051299736519,-361.1693467254163,-317.98996871894224
-595.806239705942,861.2545358384112,-522.4776305986363,-1285.2318367122534,-827.7089193035694,-343.16265172542035,-306.79943551459513
-600.9365589780654,909.4612446612513,-565.3298181137757,-1353.6681584289806,-826.4756758884663,-320.9070557417339,-293.9549753668862
-581.5497630987838,929.7895633863636,-613.7823950435563,-1409.7462706355177,-813.2865161924964,-295.21393920159505,-279.70776340103896
-535.7653206557125,922.6500449189197,-666.6960052635644,-1451.6793513618738,-788.6652422266332,-267.000015875257,-264.3042573284071
-463.5507774919577,890.3280805730634,-722.5322922062744,-1478.3510932633972,-753.6517555219951,-237.21345373037366,-247.97338308797436
-366.6861293968934,836.5260752562549,-779.5012550615263,-1489.3504907615388,-709.687120993252,-206.76441257089465,-230.91679249963227
-248.50753671445992,765.8095705729078,-835.7318448931356,-1484.9407937345538,-658.4747951828318,-176.46768898845966,-213.3028711094811
-113.48979946234695,683.058236870243,-889.4389287302462,-1465.9730997899874,-601.8374531891759,-147.00239073181544,-195.26462702766878
33.25106112646886,592.9990829822904,-939.064453506664,-1433.761644498337,-541.5864229929654,-118.89040781229556,-176.90110880352142
186.45247229081906,499.86566459426274,-983.3786836731023,-1389.9405196190078,-479.4158384157389,-92.49256087461518,-158.28164810701722
341.13075558173404,407.1937322304554,-1021.5362490187019,-1336.3204080168434,-416.82766929472723,-68.0191703491046,-139.45203211778977
492.8970886796677,317.73797816949025,-1053.0892851730346,-1274.7599389763868,-355.08815306442426,-45.550636181385414,-120.44167807595089
638.1514238830165,233.4796460787324,-1077.9649326650924,-1207.0608630662045,-295.21183991611645,-25.06343280850851,-101.27097909582112
774.1641275687285,155.6904804349967,-1096.4166446899321,-1134.8908383570067,-237.9669500023014,-6.457504137619651,-81.95817150480664
899.0685016870092,85.02220322591216,-1108.958691175319,-1059.7332540471198,-183.8949911145287,10.417913322578727,-62.525291329246926
1011.7916933383837,21.598922632660567,-1116.2918789979035,-982.8606907277838,-133.3382008138296,25.741814341801273,-43.002998543020574
1111.9490649864556,-34.90061669608079,-1119.2267640065652,-905.3273054378922,-86.46979825487713,39.702971326733746,-23.43422151238893
1199.7210864111096,-85.17554984982723,-1118.609147839316,-827.9752611721949,-43.323720171379506,52.4853320071519,-3.876693776453621
1275.7250818228922,-130.24857084723683,-1115.251673360995,-751.4507961294162,-3.8220765093279567,64.25656364171644,15.595483422016962
1340.8885476070004,-171.41958608600487,-1109.8747492532132,-676.2262182630486,32.20021924871668,75.15880326481843,34.891111843030714
