q1,q2,q3,q4,qd1,qd2,qd3,qd4,qdd1,qdd2,qdd3,qdd4
0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,-0.0,-0.0,-0.0,-0.0
0.010004835585169168,0.020008669693899427,0.030010500949998905,0.04000932817775974,0.9999499503799746,1.999599613059655,2.9986487504365313,3.9967972250966435,-0.010004835585169168,-0.08003467877559771,-0.2700945085499901,-0.6401492508441559
0.020008669693899427,0.04000932817775974,0.0599939674491257,0.07995458591942553,0.9997998065298275,1.9983986125483217,2.9945962189963806,3.9871940292701145,-0.020008669693899427,-0.16003731271103896,-0.5399457070421313,-1.2792733747108085
0.030010500949998905,0.0599939674491257,0.0899233894000349,0.11977180539049584,0.9995495834788438,1.9963974793309205,2.9878460563337743,3.971205790957706,-0.030010500949998905,-0.2399758697965028,-0.8093105046003141,-1.9163488862479334
0.04000932817775974,0.07995458591942553,0.11977180539049584,0.15939722379534893,0.9991993062741609,1.9935970146350572,2.9784043432182794,3.9488581135236256,-0.04000932817775974,-0.3198183436777021,-1.0779462485144626,-2.550355580725583
0.05000415050217504,0.09988319161770254,0.14951232698112357,0.1987673854861838,0.9987490099782607,1.9899983397302232,2.966279585057047,3.9201867842580906,-0.05000415050217504,-0.39953276647081015,-1.3456109428301122,-3.180278167778941
0.0599939674491257,0.11977180539049584,0.17911816292737373,0.23781924358009823,0.9981987396654602,1.985602895478853,2.951482704232858,3.8852377170680095,-0.0599939674491257,-0.47908722156198336,-1.6120634663463635,-3.8051078972815717
0.06997777904552707,0.13961246409658923,0.2085626433139806,0.27649026092157586,0.9975485504173996,1.9804124417594215,2.934027030264883,3.8440668789510286,-0.06997777904552707,-0.5584498563863569,-1.8770637898258256,-4.423844174745214
0.07995458591942553,0.15939722379534893,0.23781924358009823,0.3147185102287024,0.9967985073175286,1.9744290567618128,2.9139282878010073,3.7967402003706834,-0.07995458591942553,-0.6375888951813957,-2.140373192220884,-5.035496163659238
0.0899233894000349,0.17911816292737373,0.26686160841350115,0.3524427732627378,0.9959486854445914,1.9676551361552388,2.891204582452551,3.743333469676182,-0.0899233894000349,-0.7164726517094949,-2.4017544757215106,-5.639084372203805
0.09988319161770254,0.1987673854861838,0.29566357549232053,0.38960263886223556,0.9949991698651116,1.9600933921290453,2.8658763844841375,3.6839322117358946,-0.09988319161770254,-0.7950695419447352,-2.660972179430885,-6.233642221795769
0.1098329956037954,0.21833702417967868,0.3241991990529282,0.4261385996847186,0.9939500556248773,1.9517468523067867,2.8379665103733975,3.618631550978899,-0.1098329956037954,-0.8733480967187147,-2.9177927914763537,-6.818217594955498
0.11977180539049584,0.23781924358009823,0.3524427732627378,0.4619921475009909,0.9928014477394265,1.9426188585340047,2.8075001022571366,3.547536059063919,-0.11977180539049584,-0.9512769743203929,-3.1719849593646403,-7.391874360015854
0.12969862611049715,0.2572062432612255,0.3803688553768681,0.497105866889481,0.9915534611835357,1.9327130655401978,2.7745046052824676,3.4707595874195785,-0.12969862611049715,-1.028824973044902,-3.423319698391813,-7.953693870231696
0.13961246409658923,0.27649026092157586,0.40795228865780836,0.5314235271805788,0.9902062208797108,1.9220334394755143,2.739009742883312,3.3884250849241515,-0.13961246409658923,-1.1059610436863034,-3.671570597920275,-8.502776434889261
0.14951232698112357,0.29566357549232053,0.4351682250374386,0.5648901725037229,0.9887598616856823,1.9105842563227584,2.701047490004551,3.300664401016775,-0.14951232698112357,-1.1826543019692821,-3.9165140253369475,-9.038242760059566
0.15939722379534893,0.3147185102287024,0.4619921475009909,0.5974522097930433,0.9872145283809064,1.8983701001853417,2.6606520442979393,3.2076180745554095,-0.15939722379534893,-1.2588740409148096,-4.157929327508918,-9.559235356688692
0.16926616506860617,0.3336474357837038,0.48839989217278523,0.6290574946106235,0.9855703756520725,1.8853958614518695,2.617859795315728,3.109435108759674,-0.16926616506860617,-1.3345897431348153,-4.395599029555067,-10.064919913769977
0.17911816292737373,0.3524427732627378,0.5143676700838485,0.6596554146499501,0.9838275680776194,1.871666734838091,2.572709291729755,3.0062727325989633,-0.17911816292737373,-1.4097710930509513,-4.629309030754637,-10.554486634399202
0.188952231194153,0.37109699725813844,0.5398720886018031,0.6891969707858248,0.9819862801112607,1.8571882173070053,2.5252412066055276,2.8982961490079457,-0.188952231194153,-1.4843879890325538,-4.858848797416228,-11.027151532573196
0.1987673854861838,0.38960263886223556,0.5648901725037229,0.7176348555409482,0.9800466960645227,1.8419661058679473,2.4754983007625815,2.7856782703326597,-0.1987673854861838,-1.5584105554489422,-5.0840115525335055,-11.482157688655171
