t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
756.3199999999999,693.505,640.5,597.3050000000001,563.9200000000001,540.345,526.58,522.625,528.48,544.145,569.62,604.905
-94240.47001997934,-77012.5856068807,-60486.014115662096,-45028.311463216894,-31018.564527823484,-18844.078444326467,-8886.226385031365,-1487.0424598854402,3115.3092762342553,4897.650503764043,4228.17015428778,2128.836242971339
-164599.4022114391,-135609.2444831797,-107544.08939186677,-80954.0666235796,-56477.37105741228,-34845.06427588651,-16853.722898080898,-3285.7568403351193,5247.342979039979,8564.187901906507,7293.295699199742,3372.164623195891
-195973.72733540135,-163658.6088323608,-131829.59063484563,-100947.07327593787,-71708.96599954854,-45086.52241479241,-22296.92089719504,-4671.091140229725,6627.6730216462465,11063.774306512989,9352.918251662948,4151.83515050493
-188789.60273211988,-160882.09372226355,-132576.93254675576,-104018.65257990232,-75753.85562439755,-48827.15148341955,-24786.661756044774,-5520.188631938842,7158.48464702125,12207.384390437399,10253.829207623054,4415.96820580817
-155122.3087051429,-136053.29869037005,-115685.75892354056,-93760.68486820585,-70520.88327125102,-46889.282385791645,-24551.341493297045,-5808.981636618407,6932.975955507043,12096.75427865046,10098.117014780082,4234.934612129502
-111161.91779312787,-101514.21401820294,-90011.5263663032,-76052.72378561045,-59526.61463864762,-41074.20322698738,-22280.81528846124,-5605.422625818957,6168.235218478607,11037.361651772566,9161.29402842523,3752.240304983839
-70200.88912595646,-67863.52952426684,-63585.30147943965,-56576.37514644585,-46424.20421660865,-33415.91978541232,-18842.30609225955,-5040.54048379324,5118.085225007424,9415.003660075481,7779.888728368246,3124.7794681496275
-39293.967270238565,-41204.618321763235,-41459.80819304864,-39247.8967447421,-33973.54040609079,-25599.385954113706,-15029.938308778072,-4269.003520262285,4002.445119587731,7587.166565366171,6255.820434772004,2478.476642864888
-19685.215021789398,-23182.005677128327,-25477.275497435345,-25860.041355201898,-23685.30184264527,-18693.005768466108,-11418.935459792794,-3433.063165166875,2971.1049594793735,5818.470371181198,4803.2499826934545,1890.04412066055
-9181.808556721882,-12588.69738283527,-15234.038572593128,-16565.041546775195,-15993.52142759507,-13162.7800865691,-8331.479510061068,-2639.668036921732,2099.942649457108,4263.046962410319,3538.5232195986314,1390.7614780826686
-4565.776743532388,-7156.103668390634,-9309.715437592475,-10634.275353013016,-10659.593721931984,-9041.508523884131,-5878.9088964153325,-1953.397316589256,1406.6389992083289,2979.6254252481267,2498.401095265564,981.2755011584921
-3073.3776056239,-4748.702299941325,-6175.27692627629,-7090.977115385595,-7161.811221675012,-6128.067573971866,-4034.5398737674022,-1401.8593725612761,872.0918314737432,1960.8387265753493,1668.8285563629038,647.3860114350693
-2896.8241137808204,-3851.9298170110274,-4634.640844279676,-5071.930682959128,-4955.085071610119,-4143.066467984928,-2703.0771665150783,-987.6546085685075,458.6043502385157,1162.6687803452724,1011.5412481576318,371.4404179492072
-3093.72357174449,-3589.5714774717653,-3917.054874636365,-3954.214935334312,-3593.519076512679,-2820.356938757117,-1770.8381510347147,-701.6474679001343,121.60341771953992,526.9952823659463,482.84541873649823,138.3287249699369
-3294.302677233896,-3547.7946549865533,-3598.027287348656,-3345.3183381553813,-2758.7268318916695,-1945.6641014560207,-1135.2842914209998,-534.4387089500174,-184.5194260044916,-4.104275481151674,44.15873434357482,-62.58153116405518
-3430.993401568732,-3582.816558127827,-3478.294683558057,-3021.6783604866255,-2241.7595068091105,-1363.5226520079202,-719.4206697667175,-484.925733128723,-504.19689470538907,-480.61183219318326,-333.60832856743554,-237.7298970727569
