t1,t2,t3,t4,t5,t6,t7,t8,t9
447.305,413.92,390.345,376.58000000000004,372.625,378.48,394.145,419.62,454.905
-8584.252846637724,-6413.352482670583,-4392.373537134984,-2602.427949073908,-1124.4431948163858,-33.95560287551456,613.1377754598042,811.7685524289068,667.1595135664107
-16682.337640999533,-12584.751468433107,-8757.037013167355,-5349.732856675997,-2521.1515390207123,-426.75869508432186,811.8629724155545,1173.6780032717238,859.7634251991074
-23074.443518602027,-17549.33215715827,-12344.946169896582,-7660.053622429913,-3722.902438880503,-775.3640070347574,978.883505268228,1483.9210641878974,1019.8601730419114
-27283.198203520773,-20954.907873864493,-14917.298479095183,-9390.376397207081,-4660.420025818529,-1060.3723485345088,1106.3458482203482,1726.7336349395696,1138.2668825559524
-29179.509684249082,-22686.516604882596,-16380.545766663497,-10474.5684680327,-5296.519563073196,-1269.4126961552618,1190.5688476645894,1893.3067327659737,1210.2867461524597
-28957.217763861263,-22853.350320825684,-16781.727414021094,-10923.080176101028,-5627.121970531335,-1397.8760508739776,1231.9349468717187,1981.9654736373884,1235.748124269891
-27046.438504860354,-21734.347624816583,-16278.880745658362,-10809.742123628024,-5677.0258173034845,-1448.5098734268195,1234.1961246255855,1997.3445948667315,1218.3648235058902
-23996.830070384876,-19701.965317132497,-15097.115183749676,-10250.413000572375,-5492.018499081882,-1430.083282985295,1203.4137893582404,1948.8515515832112,1164.6418582846115
-20363.882987648536,-17145.46853372427,-13482.439243675719,-9379.23676376228,-5129.412894788952,-1355.4799144997257,1146.7867831091519,1848.7936771665413,1082.604257597059
-16622.893308673287,-14410.324544546778,-11663.264541913975,-8327.562334992981,-4648.99842811706,-1239.6219026635506,1071.5888928911133,1710.5317997628927,980.603466578498
-13121.765618701163,-11762.030533697327,-9825.194893515798,-7208.75404267707,-4105.850868590983,-1097.5810411967348,984.3608518641594,1546.9344240939556,866.3797027062585
-10070.93498586486,-9374.468325118592,-8100.101527413213,-6109.980576245412,-3545.7058211628887,-943.1220904892523,890.4128806779318,1369.283769280372,746.4622495303656
-7560.321232226775,-7337.157912098095,-6567.016717142642,-5090.295424934932,-3002.9097857157694,-787.7889996579233,793.6186826087489,1186.6658147975695,625.9028753827704
-5590.40462409829,-5673.445129668604,-5260.666277339115,-4183.2757635637445,-2500.478909366432,-640.5239675482138,696.4350383692863,1005.7870180576903,508.27858450625206
-4106.09030973656,-4362.180347155737,-4183.367834419845,-3402.197019688282,-2051.5705085312647,-507.72485977556903,600.0648248369451,831.1106996759463,395.87358742621575
-3025.869099379951,-3357.595132326369,-3316.9688715013594,-2745.987032811025,-1661.67020991216,-393.60553486013043,504.6886443628182,665.1931571409319,289.95132323672703
-2262.890014510678,-2604.6227511021743,-2632.8278891446107,-2204.747162331324,-1330.9366451052108,-300.7201079180495,409.7108898558668,509.11263355243943,191.04523059557695
-1737.7038627051465,-2049.001273081263,-2099.0579116486265,-1764.2053494407623,-1056.339456871807,-230.5330075071657,313.9902539407543,362.9106713913668,99.22124127988012
-1384.2197042679197,-1642.8073853332996,-1685.1051327319144,-1408.9286667254346,-833.4092532551972,-183.94764240885337,216.045679928366,225.99449300462956,14.287907442607889
-1151.0177466857303,-1346.6329108719337,-1364.1885762704615,-1124.4159592565645,-657.5540797121677,-161.73639992075846,114.24318954889537,97.47403053722914,-64.05245627350872
-1000.007143751136,-1129.657618223292,-1114.2637235608593,-898.3266747908323,-524.9759577235053,-164.8372344020238,6.976128894608692,-23.574968561318336,-136.10727858831638
-903.9234393299331,-968.6416480600315,-918.1168173672334,-721.1227510925625,-433.24983085847373,-194.49583119049908,-107.14819132159512,-137.91991017404024,-202.1422193732958
-843.6199471573324,-846.5501965190665,-763.0539092114084,-586.3533580870916,-381.6203373140461,-252.23959518369406,-229.1075214071252,-246.0460450609542,-262.3635750104475
-805.6691785641347,-751.2413093862526,-640.4894517111248,-490.7342991241412,-371.045276561939,-339.6751833853788,-359.25059556828705,-348.0898458285212,-316.9243504289735
-780.496203862142,-674.4357402831289,-545.5970715449361,-434.08886232338614,-403.9834189645337,-458.1104224719507,-497.082979917046,-443.82507442977203,-365.9454327336182
-761.0971312391463,-611.0444938539,-477.06920588526316,-419.13915753439994,-483.90171304930084,-608.0188726356268,-641.0783445803389,-532.6966269622563,-409.5450069931241
-742.3115026205214,-558.8351325321264,-436.94032111144463,-451.0766136612171,-614.4745603708516,-788.3932087722062,-788.5511913569455,-613.8972380215602,-447.87065979821136
-720.5757301852011,-518.3504830565023,-430.357602249007,-536.8077343308568,-798.4745542365149,-996.0701211493997,-935.6324701794928,-686.4805289655611,-481.12942083300834
-694.0544025831189,-492.93899832003814,-465.13636398689914,-683.7783513783098,-1036.4135296856994,-1225.1475809506126,-1077.3865617993254,-749.5007933523468,-509.6114110303414
-663.0104535126678,-488.7126729186987,-550.9257938944414,-898.337203143693,-1325.0794829538588,-1466.6431308567035,-1208.0945148237165,-802.1659714261057,-533.7030433566665
-630.2323381142922,-514.2262366659386,-697.849366471652,-1183.7107727343014,-1656.2110827963477,-1708.544729106865,-1321.7040638846527,-843.9865265578131,-553.8861704569125
-601.299365326998,-579.6887195141312,-914.5853614092455,-1537.8133353360206,-2015.626864739847,-1936.3708167753987,-1412.4147606741938,-874.9006473299501,-570.7205046337747
-584.4581305664309,-695.5935446097553,-1206.0140961023594,-1951.2751520340603,-2383.143635182257,-2134.278677127621,-1475.3327053069095,-895.3565112243979,-584.8082842550926
-589.9281121652402,-870.7923417260045,-1570.7533969771189,-2406.1842094656636,-2733.546002335539,-2286.647831079047,-1507.1023187518613,-906.3359924718751,-596.7425916379606
-628.5669131429902,-1110.2238581337742,-1999.0793882503717,-2876.042498799813,-3038.6948654732473,-2379.94104939769,-1506.410920877785,-909.3112104676161,-607.0437530613893
-709.9965715570879,-1412.6978732791436,-2471.8158089999342,-3327.292281812843,-3270.6095932355215,-2404.5434729947287,-1474.2715008823861,-906.1348821133735,-616.0913929620369
-840.4841321571882,-1769.2593286175086,-2960.708146450303,-3722.468775750219,-3405.0857782208186,-2356.235528242375,-1414.020810803266,-898.8759641773985,-624.0622476120952
-1021.021450227731,-2162.654673472486,-3430.552390823259,-4024.639219652609,-3425.201107040437,-2236.9913877199274,-1331.0183918265677,-889.6214718343106,-630.8849519966727
-1246.0965631125573,-2568.2550138714596,-3842.9573864993786,-4202.403336222373,-3323.9957327677353,-2054.9125608341174,-1232.0866816776809,-880.2715693495031,-636.2220294116378
-1503.5516365389774,-2956.477916855229,-4161.184670151396,-4234.486914292577,-3105.7339625917184,-1823.2802125260787,-1124.779854009767,-872.356548099131,-639.4859834411639
-1775.6881305101622,-3296.371066115848,-4355.168647560217,-4112.96039438757,-2785.4447719824143,-1558.8942222205028,-1016.5979084608236,-866.9006527560553,-639.8910691520707
-2041.470327602534,-3559.694910169413,-4405.698830625494,-3844.3848667719353,-2386.8225807591343,-1280.0107190727347,-914.2662202645984,-864.3496079596434,-636.5359827946386
-2279.3916493366473,-3724.681866236847,-4306.9040810289025,-3448.6608961060206,-1938.9338671221353,-1004.2541731596847,-823.1796670003903,-864.5678958992239,-628.5067627234472
-2470.4007805841115,-3778.717964067912,-4066.5785055727106,-2955.8882304019785,-1472.4120073637291,-746.8519544947399,-747.0714558531822,-866.9006715643766,-614.9850929547304
-2600.291627517678,-3719.469550618589,-3704.404558000459,-2401.9725395251294,-1015.8700564117066,-519.4341984691306,-687.9207177871128,-870.2859492689511,-595.3460074946291
-2661.133281661659,-3554.3687883482326,-3248.5970528109497,-1823.9167306460447,-593.1228116992273,-329.4965373907788,-646.0710819516285,-873.3969831574921,-569.2310372578977
-2651.585597683711,-3298.7477061608865,-2731.7745405685096,-1255.6728790075765,-221.5480801428956,-180.48105974342863,-620.5032711992227,-874.793238986649,-536.5876048978666
-2576.2174700171067,-2973.1594698897798,-2186.901086610031,-725.1612802088459,88.37529337343753,-72.32675230178589,-609.1921003343203,-873.0606442083129,-497.6717556016143
-2444.1360342837847,-2600.4937563282324,-1643.961893353297,-252.69920565162863,332.55341047374793,-2.291956739777845,-609.4811895059297,-866.9267880625597,-453.01760493057645
-2267.3058989874057,-2203.396959234092,-1127.7357390377106,149.25495892362358,512.1220236630933,34.14386448438802,-618.4228640208648,-855.3429746918257,-403.38181674696784
-2058.8974306266573,-1802.3142920314608,-656.7190688331146,475.3616534866562,632.0072584802213,42.449274984916656,-633.0502947192712,-837.5311506076048,-349.674120624649
-1831.8955246086844,-1414.2609883678642,-243.02705724498585,726.0693110186611,699.4982518093663,28.372080565746444,-650.5685695353823,-812.9987472363382,-292.8851251272238
-1598.077353073716,-1052.2661326111427,107.01780042626413,906.0668916284243,723.0249613019103,-2.5331498137417157,-668.467349674458,-781.5278900642099,-234.02087320394293
-1367.3682667706307,-725.3419935968494,391.91023894079626,1022.7958345904918,711.2301184784574,-45.19004884375909,-684.5683462341296,-743.1471410921642,-174.05050051147145
-1147.5255241804814,-438.80795995827225,613.846650014213,1085.1828901820377,672.343604451863,-95.1318874913402,-697.0260704539371,-698.0941582325812,-113.86989010911843
-944.0762701470685,-194.81703425586463,777.6388999357428,1102.6587186339032,613.8190331449749,-148.5228454190954,-704.301244232869,-646.7767081399671,-54.28113053117289
-760.4358890414555,7.031586871357611,889.7559945317269,1084.462465073855,542.1722722503257,-202.11104192779268,-705.1243565795783,-589.737722154108,4.014634764945242
-598.1423355284625,169.07529593788595,957.5396282279839,1039.197831580452,462.9604993646211,-253.14835692651906,-698.4634092140512,-527.6278815184199,60.41455590308132
