t1,t2,t3,t4,t5,t6,t7,t8
313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-3178.4969032680356,-2294.9157426168777,-1487.6417919915023,-800.1249276567439,-274.7611140977554,52.34029704083468,165.39979272245304,99.6600784198291
-6421.897918833743,-4664.175480525595,-3054.5875842044975,-1676.4238113845224,-614.1683771090262,57.42884869229425,302.93395089769416,189.12815996929845
-9195.251633278755,-6717.536582995128,-4433.8753359737475,-2460.6475307256583,-923.610190495881,59.44208696028384,426.48117439388113,269.15961160857205
-11336.342905985723,-8342.541850732932,-5555.816374694447,-3116.46496057912,-1189.6884393491116,58.693798758318486,531.4703789132321,336.4592491009176
-12757.603289115925,-9474.688709764607,-6377.57086000943,-3619.83384664665,-1402.7721249907486,55.73428362662301,614.7912324983013,388.8148652734714
-13449.227915366748,-10100.114170863244,-6885.168402836702,-3960.2417468660506,-1557.541878266753,51.269327653772656,674.9086840429683,425.18694575157326
-13470.38391136248,-10250.816598437617,-7091.49200032749,-4140.178704508957,-1653.0154632825456,46.05868955041951,711.8046339429848,445.6620596205956
-12931.651380046746,-9994.201680730468,-7031.060694882788,-4173.133764465983,-1692.1079621325453,40.81211984270312,726.7750981634264,451.29329952641234
-11973.120457945386,-9419.566770723086,-6752.907905356347,-4080.6162578687245,-1680.8447396421323,36.09996894849459,722.1282300236775,443.8650105910243
-10742.632867056009,-8624.256833571986,-6312.970822986835,-3888.7828428107537,-1627.3801053973793,32.290826666447735,700.8353260619069,425.6241707050973
-9377.712616060313,-7701.736789412001,-5767.21527174534,-3625.207216358925,-1540.977529395386,29.521931645401402,666.1839601026243,399.01770441536854
-7993.2243976092395,-6732.972460002579,-5166.326454500701,-3316.1948113695007,-1431.083424548733,27.70118844678558,621.4721440785145,366.4659693239173
-6675.2270966134165,-5781.580010912719,-4552.333082238503,-2984.8675147744966,-1306.5857687050413,26.53416932720289,569.7683654428687,330.1906871347975
-5480.242495083805,-4892.4256128408915,-3957.118787173207,-2650.0699789796868,-1175.3025290085968,25.56643300628881,513.7479153057847,292.10362972148386
-4438.43266784604,-4092.864083138263,-3402.4852218384335,-2326.013121703555,-1043.7027692988236,24.231051582463472,455.6037123389336,253.7525782998892
-3558.979065328062,-3395.619411683073,-2901.2897180988957,-2022.487914597302,-916.8318729039432,21.892932995190932,397.0212994793767,216.31457040943775
-2836.154489979023,-2802.372157321773,-2459.16915434628,-1745.4531533241823,-798.3939914253665,17.88452294078229,339.20316423560166,180.62337051898504
-2254.9951508442637,-2307.331025111051,-2076.4395244374714,-1497.8130229297517,-690.9387959020315,11.530866511088362,282.9264795346152,147.2178786184086
-1795.9463208660188,-1900.331020101627,-1749.8811245719692,-1280.2375871718168,-596.1028916399822,2.1650737217902574,228.61978665351202,116.39991238605032
-1438.2562884864678,-1569.2456211056992,-1474.2436354900701,-1091.9260991109415,-514.8650813508252,-10.8624890595297,176.44694380129647,88.29251192221348
-1162.1744827386053,-1301.6856034250723,-1243.4089824607586,-931.2573671703892,-447.7854947639069,-28.17664576499699,126.38988853768404,62.89284146175588
-950.1653848815175,-1086.0717607276385,-1051.2220534390876,-796.306367950735,-395.20881412639795,-50.366487468056036,78.32473050267268,40.11638010911794
-787.4041951590068,-912.2214155032145,-892.0400743740034,-685.2293597823174,-357.41990626711106,-77.96652094560108,32.08802511288671,19.831142123681357
-661.8080052806444,-771.5966552960369,-761.0666164831598,-596.5315453592077,-334.74566473311756,-111.42646468062183,-12.468339826858752,1.8820880273316023
-563.8099578668838,-657.3439309400045,-654.5338215461701,-529.2342215140577,-327.60011975578436,-151.06797798859714,-55.434316747641205,-13.89324915167289
-486.0274426899919,-564.2246380628178,-569.7839083998623,-482.9553377157796,-336.47175405666576,-197.02881063347485,-96.8112141770078,-27.65646228965023
-422.9228566155444,-488.50416161216646,-505.28407896250434,-457.9114296937644,-361.8535657731058,-249.19745510379133,-136.49373650378348,-39.56568335636058
-370.51284814861583,-427.8376438798152,-460.59145605074696,-454.8426495831919,-404.11882205436643,-307.14420057889686,-174.26469052714847,-49.77711676512298
-326.15002408501033,-381.1663481810112,-436.26917616298283,-474.8583409421237,-463.3494701602356,-370.05723035689454,-209.80234822557014,-58.449190088548676
-288.3779567113781,-348.6192324722237,-433.74301316528016,-519.2001547901384,-539.1301641847264,-436.69462945756055,-242.7000660745252,-65.74793439809915
-256.84353537110394,-331.40014900128244,-455.0814627452511,-588.924387621129,-630.3285014404403,-505.3643141631689,-272.4970919401738,-71.85232243857462
-232.23844967490206,-331.6322717391944,-502.68253333218144,-684.5155549900417,-734.8902268491782,-573.943371843456,-298.7185778464525,-76.95841163194675
-216.23331794321106,-352.12888457262045,-578.8587289106517,-805.4585156311831,-849.684972672352,-639.9456417161305,-320.9217748222234,-81.28127904150679
-211.36442943345676,-396.06487880399624,-685.328175957534,-949.814508789267,-970.4411533136087,-700.6414114673952,-338.7443901934283,-85.05392387054347
-220.83588006165456,-466.5372403312297,-822.6432563120209,-1113.8633939996184,-1091.8055236542396,-753.226150160721,-351.9503469439287,-88.52257644999162
-248.210745667477,-566.0252437537367,-989.6149831713897,-1291.8850546441126,-1207.5519479853865,-795.0270891392743,-360.4679022496598,-91.93820801642877
-296.98455890374737,-695.7896594699713,-1182.8159117889463,-1476.151943547585,-1310.9449324427146,-823.7285386161822,-364.4154111041402,-95.54448131661312
-370.06140165079756,-855.2800530449607,-1396.259209284033,-1657.187992144442,-1395.2383534288144,-837.5907116446747,-364.1110231077547,-99.56289098963161
