t1,t2,t3,t4,t5,t6,t7
240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-965.7081017309699,-653.6314667023498,-374.662091707503,-150.26420330883047,-0.47692515262620283,61.288202532178076,42.12641895915929
-2115.261345646215,-1448.9192406784002,-854.073718565086,-372.7291114908945,-45.194210961917285,100.65550528001238,77.7204308154048
-3154.7668838800537,-2175.2077273703403,-1297.0764346526562,-581.1815809694282,-88.5279557751438,136.59097038359687,110.55136602304046
-4040.2738535569333,-2804.0941618997554,-1687.9068526672547,-768.8642716724797,-129.09299392235835,168.16506859404498,139.65791435206953
-4740.70617414632,-3314.8505539576236,-2014.60232682033,-930.4007041763438,-165.67761077429776,194.6914668251652,164.30106655190323
-5239.561306007761,-3695.5291253675828,-2269.6171264472005,-1062.0626294896888,-197.30809660665957,215.74753827337756,183.99188692906537
-5534.938836539544,-3943.107230464696,-2449.9859183071817,-1161.8821411687004,-223.29317278468005,231.1733559433576,198.49819677809734
-5638.060019661283,-4062.747338086554,-2557.0585820154874,-1229.610739945166,-243.2456374780582,241.05131209150005,207.83164259479256
-5570.6388478103345,-4066.3610780714653,-2595.8829320329937,-1266.54525268281,-257.08108805595197,245.67037197251193,212.2185730814733
-5361.580807000362,-3970.736276140526,-2574.3470133188475,-1275.25359153103,-264.99593023299883,245.48010928411088,212.0594272044201
-5043.507412166791,-3795.5058344731015,-2502.2067154248275,-1259.2403812775212,-267.4287734198161,241.04001753198315,207.88185365363017
-4649.543718101363,-3561.211534723905,-2390.1183521970765,-1222.5932696405475,-265.01052697043457,232.96921797104065,200.29258657355888
-4210.687799734171,-3287.6567314006347,-2248.773967325431,-1169.6461359654786,-258.5089653813258,221.90076504306364,189.9323441608414
-3753.937694773193,-2992.665872508752,-2088.2058785016425,-1104.6870411069526,-248.77325814339252,208.44351214847504,177.43690505874767
-3301.2127220039015,-2691.292027375183,-1917.2931675820623,-1031.728540283206,-236.68309966303948,193.15317565638435,163.40627261433605
-2868.9948316920213,-2395.4488215351084,-1743.4722324022803,-954.3477393954776,-223.10582792667677,176.51301812964596,148.38265045399766
-2468.5434802143154,-2113.8978425872933,-1572.6300078279417,-875.59464087524,-208.8635090622893,158.92359655046204,132.83696218601216
-2106.505903596507,-1852.4987642545163,-1409.1437459017143,-797.9607671838297,-194.71059120108268,140.70035302454687,117.16292837002739
-1785.7472728426649,-1614.6248747682218,-1256.0251115440794,-723.3960687470101,-181.32155038403104,122.07746734634699,101.67728219251568
-1506.2514730558387,-1401.6564657492504,-1115.1272509633284,-653.3605470638017,-169.28705818204674,103.21630030280404,86.62453411184613
-1265.981704606741,-1213.482787231523,-987.3792006779399,-588.897368736797,-159.11662923535832,84.21686450839445,72.18473050518595
-1061.6309109818753,-1048.9646032766766,-873.020225114569,-530.715885023019,-151.2454416728484,65.13098847549352,58.48282693264196
-889.2282743111742,-906.3296759693849,-771.8154436500852,-479.2752789794142,-146.04301649693414,45.97611808246221,45.59855039208436
-744.5959514786225,-783.4902258595863,-683.2420375400858,-434.86201530955117,-143.821631367774,26.748971106253126,33.575905013442686
-623.6688233402664,-678.2834833145373,-606.6416158250637,-397.6564971713327,-144.84266889402784,7.438487423072761,22.431744658795623
-522.700138187929,-588.6438786035887,-541.3386854496691,-367.7861337680692,-149.31951046213797,-11.962318891067103,12.163071053075384
-438.3793803591091,-512.718915348429,-486.72770766565566,-345.3633320660291,-157.4160512734,-31.445901463068783,2.752906927785014
-367.88759178609513,-448.94132349753863,-442.3322493587492,-330.5077965726339,-169.24041375039715,-50.98137138195875,-5.825261149241459
-308.91162590861717,-396.06870431165765,-407.83967479176437,-323.35307707071377,-184.83396834764662,-70.50758431585677,-13.604371753848834
-259.63389655172153,-353.19943139764644,-383.11410614552824,-324.0377064236094,-204.15632883308527,-89.92838557292022,-20.62184136565559
-218.70909772231636,-319.77073036690075,-368.1894117773018,-332.68168429182606,-227.0675622240252,-109.11027738481023,-26.918570040040755
-185.23470168949345,-295.5421069484667,-363.24310457034244,-349.3496296036467,-253.30941574195649,-127.88274867356633,-32.5386661908795
-158.71808804999804,-280.5649638228068,-368.55152996575214,-374.0027388509749,-282.48786830109844,-146.0414406338543,-37.52964844013399
-139.04004290132522,-275.13757636748204,-384.4268047491678,-406.4427738295633,-314.05969562447586,-163.35420364103436,-41.9428855060782
-126.41215251192693,-279.7437611367507,-411.1367616936869,-446.2526013731518,-347.32591476344095,-179.56993300639445,-45.834047593908
-121.32434982952984,-294.97369288585304,-448.8106874357546,-492.7391663501546,-381.4348615680554,-194.42986303410203,-49.263364230050186
-124.47861698365885,-321.4264681035557,-497.3358092884355,-544.8859584942708,-415.39718441339704,-207.68076972808953,-52.29551425001704
-136.7056599400586,-359.59614039339573,-556.2520398785581,-601.322732443835,-448.1141756075099,-219.0893086486176,-54.999014235172076
-158.86325971055857,-409.7458912586416,-624.6550223146792,-660.3201417492053,-478.4196296980702,-228.45652638061142,-57.44502223330053
-191.71786538723953,-471.7784005171791,-701.1195022611416,-719.8157839573707,-505.133904815152,-235.63146253217732,-59.70553325050553
-235.8145605998041,-545.1138142250609,-783.6558956461546,-777.4757823663399,-527.1272287556989,-240.5227301666379,-61.851009457835616
-291.3443458755568,-628.589301515711,-869.7120764807387,-830.7925030114835,-543.3877522854926,-243.10704275127534,-63.94755724341369
-358.0210961265709,-720.395319565518,-956.2295127132959,-877.2146159339993,-553.0886530010395,-243.43384856778056,-66.05382933783072
-434.9828322113843,-818.062730006915,-1039.757877891015,-914.3009925448993,-555.6479660795513,-241.62552730382558,-68.21788607641007
-520.732371211066,-918.5114473297069,-1116.6255250479123,-939.8856060577217,-550.7749358755877,-237.8729714684519,-70.47428773311073
-613.1304683296524,-1018.1653776715422,-1183.1555283125647,-952.2374610221628,-538.4976155399763,-232.42677840374353,-72.84170269844827
-709.4500733198029,-1113.1305606642093,-1235.9095418465047,-950.198328424075,-519.168133040241,-225.58467097410718,-75.32129899695788
-806.4936200970463,-1199.424697116239,-1271.9358391907701,-933.2821629760689,-493.44430158273013,-217.67609999722552,-77.89613744206932
-900.767187920812,-1273.2380432150537,-1288.994837616933,-901.7236045150538,-462.2487826243511,-209.04521915021968,-80.5317060018491
-988.6971746475775,-1331.1995117891206,-1285.7360624419264,-856.4685451929032,-426.7094522699286,-200.03353608765835,-83.17763358827912
-1066.8682694916854,-1370.6190747581454,-1261.8051226502187,-799.1065948425323,-388.0866216258438,-190.96352122361583,-85.77050836881793
-1132.257369350122,-1389.679013976967,-1217.8673585181464,-731.7523335490489,-347.694031233621,-182.1243054888643,-88.23761439350369
-1182.4375990700032,-1387.5522647245803,-1155.5451817540732,-656.8883615217966,-306.82091187473344,-173.76034419423632,-90.50130512045205
-1215.7300577472142,-1364.4352469382052,-1077.2770610167963,-577.1873551414028,-266.66185999986556,-166.06360185004837,-92.48366606169469
-1231.2878340461737,-1321.493682477298,-986.1157613627659,-495.33198412788187,-228.25994340560158,-159.16946448275849,-94.11109035297773
-1229.1060295625748,-1260.7310406978688,-885.4902164108594,-413.85048564791094,-192.46657511764082,-153.15625333173762,-95.31840443831469
-1209.961364178871,-1184.798526242926,-778.9582680871316,-334.9822652852218,-159.91957925617274,-148.04793220311365,-96.05223420675034
-1175.2936807439944,-1096.7714191969121,-669.9762030004237,-260.58283624252795,-131.0388362240975,-143.81939506455188,-96.27338722672607
-1127.047871309491,-999.9183147776071,-561.706094138319,-192.07167176778293,-106.03720160708197,-140.40360290611136,-95.95813235926333
-1067.4975496001343,-897.4874523081278,-456.87459545774124,-130.42109986501316,-84.94322218223189,-137.69980919087214,-95.09836992694137
-999.0710605207107,-792.5287094403043,-357.68853737642235,-76.18000738869061,-67.63159732618112,-135.58216061217632,-93.70078974309806
-924.1967095429812,-687.762331125214,-265.80492071607154,-29.523333707917672,-53.85732873831997,-133.9080663401656,-91.7851987818023
-845.1784784230822,-585.4976087046349,-182.3468779401696,9.682735315037391,-43.28996128403631,-132.52587286961696,-89.38225691898198
-764.1072499459536,-487.59790390292017,-107.95353131218974,41.80948720568634,-35.5450918233158,-131.28154119661454,-86.5308843245119
-682.8068889334434,-395.4835810309789,-42.850540841142504,67.39630774006855,-30.211246928625457,-130.02417907826285,-83.27559853708371
-602.8102918791105,-310.16197223528076,13.070861556066703,87.08893207010294,-26.871155693703095,-128.61041847560043,-79.6640075688934
-525.3581459839559,-232.27332576302717,60.176080986840006,101.58861792120948,-25.117256500432987,-126.90773673656378,-75.74463470603
-451.41260082845304,-162.14324699385122,99.01717354136737,111.61335020451797,-24.561906315018657,-124.7968942226693,-71.56518935933045
-381.67897107370095,-99.83470309156434,130.27407351171132,117.87049051490085,-24.843180244401992,-122.17369967503477,-67.17133470069626
-316.63038120812195,-45.195485186898004,154.70781647203458,121.03918159405227,-25.62736516217695,-118.95031973389234,-62.60594416348831
-256.5323312991468,2.1004842023512547,173.12471468708492,121.76028219787288,-26.60929540251468,-115.05632521422186,-57.90879076659076
-201.46601125615226,42.51780498049609,186.34945730414998,120.6315340080348,-27.511593843525326,-110.43962025249837,-53.116579219920084
-151.3505107481508,76.6290174451268,195.2048382737041,118.2059024889238,-28.083712793043546,-105.06733863911975,-48.26321246089581
