t1,t2,t3,t4,t5,t6,t7,t8,t9
447.30499999999995,413.91999999999996,390.34499999999997,376.58,372.625,378.48,394.145,419.62,454.905
-12065.750391035865,-293.05433684839494,-1172.4759080490778,-1344.0519322835898,-1046.2366943776165,-515.4513207272787,27.032056535394418,402.3067516802402,525.759433522383
-22942.560419617595,-996.4094124277913,-2618.8418984780474,-2935.3425482800967,-2368.0355056912463,-1355.8788960301822,-322.66975136789813,381.468818441821,587.8142296961094
-30914.407692379726,-1652.7124303007413,-3829.548792461603,-4273.883297805226,-3499.2367340060014,-2088.09087953717,-633.024428337277,359.22160518126714,637.5450118987114
-35339.95932903975,-2209.003334009961,-4720.630452725758,-5275.462594183,-4374.331018419708,-2672.2523050199634,-887.3894793698319,337.36109899641497,672.3821630763
-36262.30295616068,-2613.575236255641,-5253.729304434483,-5904.172082049627,-4962.4909008071445,-3087.308986647413,-1076.0762698633598,317.06067897601037,690.8708207351342
-34280.66582221003,-2830.027724177665,-5436.933633986688,-6171.110724769194,-5267.027652730611,-3331.178475284409,-1196.6676450451732,298.7523739020676,692.6871423858809
-30309.923702314405,-2847.974043447995,-5316.901697050594,-6124.597299795558,-5318.921103834585,-3417.7739460268244,-1253.1323969946804,282.1937352023767,678.5316338601622
-25323.170439867634,-2685.8500795513605,-4965.3039950326165,-5835.712798527268,-5166.980958565351,-3372.0817111309725,-1254.1356921528425,266.6688610485194,649.9342147299083
-20153.264632144583,-2385.3678202824462,-4463.566969259813,-5383.32471403908,-4867.439710435783,-3224.6933123506874,-1211.039200615436,251.2464625977517,609.0105736798415
-15387.984033081544,-2000.668260759468,-3889.4813634688808,-4841.776904267295,-4475.160786225102,-3006.945794662962,-1136.0254710656195,235.02157942354776,558.2071128147352
-11353.65334454753,-1586.559396846728,-3307.894895928228,-4272.85627661749,-4037.6214065081617,-2747.349496223791,-1040.629359590421,217.2915507860472,500.0649378069643
-8158.493242618976,-1189.3922423467347,-2766.1219387177125,-3722.160561172065,-3591.8456598144053,-2469.49521486918,-934.7879233070289,197.64746106840545,437.0242073901817
-5761.798334244955,-842.2015393793369,-2293.4381956663096,-3219.003255349453,-3163.7915587114294,-2191.2736220429774,-826.3830015749979,175.98788315241984,371.2804259139155
-4042.445583902472,-563.8960168421582,-1903.3537989756917,-2778.591099864223,-2769.4005126489483,-1925.0557097611143,-721.1708611744475,152.47630435291933,304.6951742395263
-2852.1201460569087,-361.19984084278735,-1597.2532973016764,-2405.2644592534466,-2416.5199462813566,-1678.4487760556046,-622.967930049462,127.46672163246616,238.7562394762732
-2049.1224775119354,-231.8056433749551,-1368.2672859525621,-2095.8921397541503,-2107.0787091117686,-1455.3014967558477,-533.9742363895285,101.41669353678037,174.57679589240132
-1515.1621533783732,-167.529093063554,-1204.673666633446,-1842.8750565970295,-1839.1138032658919,-1256.7287664115547,-455.14794089139974,74.79796764973528,112.92061889341635
-1160.206191424105,-156.80878881674403,-1092.5409626636201,-1636.521441696412,-1608.441982963599,-1082.0244727363072,-386.58092682512415,48.00558601130198,54.24039808038799
-920.4875625537911,-186.41430477711307,-1017.6215503461021,-1466.7606727353004,-1409.90997764575,-929.4102001686364,-327.8583596743905,21.26014528201795,-1.281103609552332
-753.5698273934099,-242.5705044841215,-966.6439988824508,-1324.2611306581675,-1238.2416280498555,-796.6265563697189,-278.41019810938263,-5.502902482095834,-53.692408865026046
