t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17
1467.545,1355.68,1253.625,1161.3799999999999,1078.945,1006.3199999999999,943.505,890.5,847.305,813.92,790.345,776.5799999999999,772.625,778.48,794.145,819.62,854.905
-2200663.1001779204,87846.83486877731,-68728.25442997858,-183356.09170867855,-258531.91547773647,-298027.1017963272,-306622.86087558087,-289887.4901480723,-253981.32843099628,-205463.05394438832,-151062.251246077,-97376.78575437795,-50450.38858429812,-15187.324522334859,5431.1353166570925,11347.431973060706,6637.85217065721
-2232605.1984778596,35485.43748594567,-94690.909441554,-210621.58901424974,-302106.1163614909,-362767.5169300611,-389974.1567642834,-384525.58185388474,-350244.75699140015,-293530.3065069635,-222836.38026566527,-147981.22283582325,-79153.50250782123,-25503.12115512591,6715.3966265665595,16325.932963692116,9402.197415498093
-1025869.4459638529,-9378.261854536735,-44887.19808956897,-103777.19221962916,-170983.0861547503,-232382.03620718123,-276861.81833673327,-297325.83425959875,-291000.57584471605,-259362.52932468845,-207822.15899726862,-145093.50266992915,-82029.17786858749,-29692.06267133163,3372.433213610292,14292.587530888277,8543.983808221597
-222014.58591156141,13298.866340330425,24441.374855686732,6450.271411198045,-32813.42926868869,-81731.31003643085,-128481.24287822306,-163362.28145550116,-179991.057114486,-175797.6959824274,-152170.17168333684,-114301.04660518108,-70486.98552617319,-30512.274110342176,-2964.923367101455,8072.39156508162,5725.670978706578
-48818.78637803754,28433.574395777072,49315.61072552564,49703.4094476136,30639.428682496346,-1263.8429765786063,-37383.410180513085,-69741.46888693792,-92374.5410356006,-101808.29048367449,-97186.2346968298,-80345.46128589957,-55731.1101989706,-29738.02673789444,-9081.481480835006,1734.6113310776527,2961.1663589602185
-79112.39817911292,16029.692633851177,36613.885514519476,44110.15685366126,36885.682460300566,18833.019071439812,-4052.5893579479566,-26302.53287801679,-44087.95536119472,-55189.25708506646,-58559.64882900942,-54101.59223149593,-42901.962943921324,-27667.596441134734,-12649.082668927871,-2311.8670180935,1209.6426193938562
-87257.67468751478,1163.0744366819645,19108.450264869825,27452.391349363217,24578.743146573794,13904.863447412306,266.66085320313596,-12670.234490810004,-23191.929343108313,-30930.700228303976,-35717.804555502145,-36795.446415762184,-33080.00608676546,-24496.707325326686,-13328.644978385002,-3867.3945006485524,399.271742753063
-63740.309689725655,-3571.6772014421495,11058.49060017606,16768.79129123761,13389.902527566734,5013.969947040182,-3891.8359115616963,-10836.239912702213,-15684.981008842575,-19608.105475367673,-23405.661555120627,-26251.593957373036,-25928.117890622045,-20797.970499981842,-12067.085246539786,-3830.6260163958646,109.68643920144137
-39023.72194929325,-436.5369089084524,10473.931558102244,12030.064894152443,6263.544284662471,-1904.1404450118687,-8423.55730819042,-11819.841120324043,-13083.90405790495,-14346.310693341577,-16957.516119722346,-20040.472433175037,-20842.546332837377,-17161.967125610714,-9933.449097932424,-3065.828101223528,38.86331067555208
