t1,t2,t3,t4
78.48,44.145,19.62,4.905
61.01116074472147,35.61308997804037,17.437077044796915,5.396466557740225
43.59652442513569,27.03368361492989,15.167559758620882,5.833624172764288
26.415264912655914,18.483091892140624,12.827660914255404,6.211963858185978
9.640400167406199,10.03594361132995,10.434106032660214,6.527790406348658
-6.564563376633306,1.7638849230019655,8.00387348271261,6.778259904624071
-22.048685573033246,-6.265630368488099,5.553932653973728,6.961398697925223
-36.6762598113221,-13.99042859536155,3.1009861055880688,7.076103911277893
-50.3290221875647,-21.354555701168376,0.6612214179538931,7.122126192153029
-62.907850623272374,-28.30904758118676,-1.7499218828081107,7.100035835440059
-74.33392208576817,-34.81251666891883,-4.117965478576227,7.011173895589728
-84.54931671757525,-40.831546665705574,-6.429581305104349,6.857590255835618
-93.51707786926623,-46.34089385111413,-8.6727530809456,6.641970902959753
-101.220755826074,-51.3234996950382,-10.836907769074795,6.367556841744651
-107.66347962220591,-55.77032526358617,-12.913015326861487,6.03805717453063
-112.86661510908496,-59.68002295382706,-14.893656017909008,5.657558870969352
-116.86807793457729,-63.05846523939251,-16.77305545456398,5.2304356677992105
-119.72037705157871,-65.91815324565368,-18.54708838065761,4.761258378170257
-121.48846775915588,-68.27753004155235,-20.213252962191184,4.254708667105652
-122.24749322834825,-70.1602245317356,-21.77061800612716,3.7154980781364597
-122.08049028150157,-71.594251804344,-23.219746056849758,3.1482937908291326
-121.07612931331141,-72.61119482704194,-24.562595715102237,2.5576522646745428
-119.3265501917738,-73.24539061177846,-25.802406780470918,1.9479615957297591
-116.92534634032721,-73.53314153729565,-26.94357193705269,1.3233930912689993
-113.96573857671864,-73.51196959212514,-27.99149868967115,0.6878622654770434
-110.53896924837387,-73.2199280489201,-28.952465126600025,0.04499918476302245
-106.7329362882181,-72.69498166821944,-29.83347284983782,-0.6018721488396137
-102.63107647700174,-71.97446310872071,-30.642100094087617,-1.2497458892008302
-98.31149780875505,-71.09460992621997,-31.386357671111615,-1.8959385863172136
-93.84635268967159,-70.09018348641007,-32.074549948223776,-2.538086368910361
-89.30143693500263,-68.99416838464776,-32.715142619367334,-3.1741359437349024
-84.73599424825066,-67.83754861986887,-33.31663857446472,-3.802330330285585
-80.20270207364669,-66.64915484644636,-33.88746273574813,-4.42119026162199
