t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
756.3199999999999,693.505,640.5,597.305,563.92,540.345,526.5799999999999,522.625,528.48,544.145,569.62,604.905
-132147.5574531928,-95.62978723108161,-10599.263256826018,-16022.35865117104,-17381.380596704286,-15744.567487812956,-12204.218753753075,-7840.642119674697,-3664.2412443733115,-518.8114863296732,1073.9222801474561,1150.4842314255916
-220038.36992682292,-2083.191380223532,-19232.13776198728,-28578.420797008555,-31225.493371757184,-28641.309129790912,-22542.505112007002,-14782.880195882792,-7208.852210894941,-1436.9567339462997,1490.3434991325605,1599.6516951305198
-242630.56067634327,-4814.225456086845,-23417.81954407451,-34603.666065334204,-38472.061661730884,-36017.8558596136,-28918.042185836908,-19328.983526351323,-9639.081620986748,-2095.84751554417,1763.8219706947225,1891.0284203275419
-210516.9483757483,-6666.370407890858,-22811.476391416185,-34058.95930477799,-39014.158303255004,-37637.576361980115,-31038.334959935175,-21230.529398356855,-10813.850796382168,-2464.369215552951,1864.9888864851807,1999.693155902969
-151725.18928130245,-6378.745049272793,-18523.69238515706,-28816.029029699395,-34615.046105127316,-34795.5184033095,-29686.911965123654,-20876.330626140683,-10885.790145081379,-2584.714975043557,1794.2116006766032,1937.815076586086
-93011.83561407843,-4032.4945693348222,-12461.970153533977,-21455.253149478256,-27745.059391624087,-29437.621975809216,-26165.051517269025,-18995.622708489012,-10174.608297214703,-2536.3662803368507,1579.4122423918177,1744.8254298368947
-49177.13351227463,-742.0188678662957,-6469.205164258276,-14180.149942337575,-20551.765797482592,-23348.004340778447,-21745.38116972191,-16349.055436431003,-9029.026750901498,-2398.917493153829,1267.5402135512409,1472.4518285351542
-22945.876378305442,2271.137961309816,-1733.4310032357453,-8295.571170115545,-14368.71897125764,-17726.67746610967,-17357.73983830527,-13534.20686333682,-7735.014003754443,-2230.205143299531,912.2930544050673,1170.5285483070327
-10280.676896461879,4314.358926257168,1336.4753915280094,-4227.54919699107,-9721.130126306589,-13147.36050618086,-13521.367049299908,-10924.923873040134,-6482.33424033606,-2061.75599441999,562.3638855227273,877.6082686843113
-5597.886757663667,5292.689764707028,2893.52762807889,-1822.4254822757655,-6581.1494429853465,-9721.87385301249,-10425.238497697846,-8699.00577579056,-5371.690783253557,-1904.6060380916053,253.80217425156107,617.5284455050008
-4545.3718406984935,5452.314385127336,3338.446682118191,-673.8525874083756,-4651.605787926134,-7306.4954496476685,-8052.797949445765,-6899.444437214648,-4438.802904458012,-1757.5902467157887,7.735540537321214,400.72281382671036
-4618.317996431615,5106.221810182215,3083.557875522428,-347.88686573122686,-3569.1986773849862,-5662.963920412471,-6289.943768073773,-5493.524750006044,-3679.1297072940847,-1613.5466561551614,-167.6356225519561,227.97729864807786
-4724.427451497837,4484.815362457688,2445.9421912517105,-487.1789641273304,-3010.7250863004815,-4553.9013469766105,-4996.399807783067,-4415.360405166775,-3066.1698673476967,-1462.4741252384997,-273.12936327165045,94.43374718005435
-4551.1617462324775,3711.16078777059,1639.664101227898,-831.4814361375095,-2729.844430549204,-3786.0013726341854,-4043.2877942413666,-3590.333288288087,-2562.329319948618,-1292.9335183445542,-315.29096574513574,-7.59130862304265
