t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19
1820.7049999999997,1689.2199999999998,1567.5449999999998,1455.6799999999998,1353.6249999999998,1261.3799999999999,1178.945,1106.32,1043.505,990.5,947.3050000000001,913.9200000000001,890.345,876.58,872.625,878.48,894.145,919.62,954.905
-3904921.289306225,-3483449.861292128,-3066652.739826644,-2657183.379231109,-2258057.02928305,-1872747.9267994442,-1505259.3490586453,-1160151.2431794629,-842505.1355666739,-557800.9045277074,-311675.53129999834,-109531.21229316019,44039.349478360135,146037.28831016575,196066.06891439232,197557.38048331332,159175.75805488287,96319.81285910595,32583.664278822176
-3688987.53698404,-3393681.1739085545,-3091261.3130551972,-2779089.5790147507,-2455672.543639129,-2121103.9240494943,-1777516.5002824925,-1429492.922285668,-1084350.7633627576,-752182.7697691902,-445506.78204862407,-178374.21653035676,35182.0251118083,183392.2548781672,259564.52198667437,265124.9194890779,212278.09811601133,125441.39297718155,40483.7230659314
-1354573.481905938,-1357019.2955067551,-1347699.8483920633,-1320825.788327176,-1270929.3660513524,-1193312.922829298,-1084741.9620945477,-944359.9301875654,-774717.1882263183,-582694.8290325396,-379985.0970165151,-182707.54202384574,-9759.919657394106,120299.98067620207,193621.98314500917,205840.8739594433,165768.32234178312,96125.14174175932,29731.175081764526
-107699.46728111977,-173298.53328558206,-235500.1638776017,-291880.01011506567,-339270.9245010522,-373769.28959507763,-391004.0212535102,-386750.48880405055,-357920.4734994607,-303844.99989272555,-227588.64281008946,-136829.43211905615,-43699.104502736714,36959.1714551289,91064.54807731358,109904.40260789318,94367.60990553601,56695.833643483435,17923.193331707793
-41523.6972326059,-47584.433342182594,-54490.6471234254,-62534.67866335614,-71803.75167742088,-82047.30685051058,-92511.65058823455,-101778.46443804645,-107691.51102962923,-107510.24227122031,-98454.21975489781,-78734.03817253339,-48934.052363797986,-13215.95946380457,20588.042219567993,42953.31811076541,46892.40903329919,32950.56279477964,11728.658615617444
-143788.13291544028,-128776.11541974537,-112398.18545196873,-94423.4582943529,-75215.69192306232,-55941.58366124473,-38622.74038409857,-25835.797957431794,-19896.48752902742,-21579.48005198306,-28848.27569880452,-36519.45742408483,-37825.320705329716,-27981.074609665582,-8131.623596368905,13458.149310463687,25511.273566771888,21993.03545316419,8577.384489920425
-113751.32915282524,-111299.18596048265,-105863.09470764128,-96186.17081542884,-81552.59157557372,-62299.24571527992,-40342.15565110783,-19351.464326138666,-4086.555164331508,1398.1965683006947,-3739.1127910339387,-15338.457632145033,-25098.28317255553,-24918.456078100313,-12724.184705185357,4828.728114248562,16464.839660292717,15432.717889956926,5993.955692879025
-53747.71975744871,-60314.47593664755,-64499.7164311301,-64955.65240034283,-60460.95331483371,-50444.20482226178,-35706.2277398314,-18976.714199130805,-4686.189527210463,2573.9198423026583,669.2113594838968,-7871.91274751812,-16255.04581068447,-17384.177453648495,-9225.384772852707,3024.6739813333966,10877.561500289674,9898.608554229893,3627.5015562838594
-24102.004382862364,-30540.70256184337,-35644.5166839341,-38472.50872539366,-38003.80981723725,-33527.75656604013,-25258.425834594673,-14882.970991498634,-5497.803339865574,-455.06216659200516,-1339.0731516590329,-6374.978461609473,-10977.275403113497,-10812.303181004878,-5254.045959222252,1988.232272743911,6060.614353746971,5150.804916127023,1702.3330205477685
-17349.434282926322,-20758.4374439938,-23381.318666726016,-24655.22680740743,-23988.971743784678,-21037.07999065405,-16088.665496410616,-10328.18109070674,-5604.934795355232,-3540.365132338675,-4386.98960361299,-6593.527286683398,-7757.946033349534,-6427.35172208654,-3181.340553229585,29.366652474527328,1590.8659601718794,1334.3543358066145,266.1781968030822
-18625.71538773881,-19302.026737842225,-19343.04958024778,-18446.803663174767,-16459.623568996827,-13567.107014973833,-10409.405531699282,-7912.305854000431,-6761.8452364376935,-6836.207634015928,-7193.572268216038,-6851.961760092639,-5688.079462930786,-4431.673554386316,-3711.8135527679005,-3335.1888299675256,-2685.965776379187,-1635.8674242812926,-749.2499535726046
