t1,t2,t3,t4,t5,t6,t7,t8
363.92,340.345,326.58000000000004,322.625,328.48,344.145,369.62,404.905
-3127.2210518951447,-2194.0057695992173,-1337.097243156558,-599.9445126013339,-24.942669174217002,351.7978256323003,514.4889120127482,498.34561447876393
-6369.62671847373,-4562.5799548757905,-2903.7423335474696,-1476.4356119745755,-365.17241332546814,355.26825847391444,649.4101190272115,583.9537528702102
-9142.485231974591,-6615.630117213988,-4283.064589514317,-2261.270214777686,-676.0921340387166,354.5933562297804,768.6607714208718,657.6085339462861
-11283.697987352602,-8240.783346080672,-5405.429957522769,-2918.1461339841094,-944.3116772594501,350.0959919682669,867.6945396379851,716.0582053074165
-12705.692012889149,-9373.54293186965,-6228.008710417649,-3423.0289276372137,-1160.1999733106718,342.3390994909169,943.4316651322367,757.1481101472483
-13398.547611181186,-9999.978609292853,-6736.797798911628,-3765.392901055512,-1318.4292278470673,332.04478576947906,994.3733657736826,779.9100577864881
-13421.240687878313,-10151.968389355843,-6944.614702781158,-3947.6975328149997,-1418.0012372968529,319.99296182523864,1020.5437025178554,784.5155514906284
-12884.129662576992,-9896.772862087468,-6885.895018346246,-3983.3902446528195,-1461.8092542561344,306.91746497023513,1023.287150506756,772.1161612472449
-11927.097766758607,-9323.54846948727,-6609.586804276922,-3893.934853766998,-1455.8530943940696,293.4166906783682,1004.9670985907715,744.608169017351
-10697.828816459241,-8529.52647742367,-6171.553554736252,-3705.4451640784305,-1408.2599629216718,279.8911592739951,968.617266427631,704.3637420452865
-9333.75561543209,-7608.098641989533,-5627.707914138787,-3445.459494590799,-1328.2664871466977,266.51376131896257,917.5950774763613,653.967837793045
-7949.719341734789,-6640.201126799501,-5028.705824759753,-3140.257934754652,-1225.2937343687584,253.2315428206827,855.275827400631,595.9910410799581
-6631.811220125602,-5689.458472695775,-4416.569245997576,-2812.947420215142,-1108.2064107129677,239.79244013476142,784.812486860096,532.8166074849073
-5436.622435060283,-4800.772660136117,-3823.1928525385174,-2482.3666812062315,-984.8012638082006,225.78732883587435,708.9715806291978,466.528056406882
-4394.401555627877,-4001.5495277585856,-3270.400888826085,-2162.7273436649957,-861.5277213684304,210.6973010951732,630.0433992913839,398.8538824301816
-3514.416734122393,-3304.5682351888704,-2771.078608555531,-1863.8249657858853,-743.4123868900394,193.93776963217078,549.8162793546478,331.15945438946255
-2791.016090351077,-2711.560396821194,-2330.8910017566996,-1591.6242396847613,-634.140682995729,174.8939800222072,469.60015652512436,264.4730866574848
-2209.293797990295,-2216.7767071270455,-1950.1787930817893,-1349.034500499788,-536.2428597341548,152.94589957564875,390.28353071215315,199.5330341846207
-1749.7344582756728,-1810.083124445196,-1625.7416469339291,-1136.7287973860311,-451.3348192410179,127.48350927314468,312.4093912654954,136.84387121561403
-1391.6089352622523,-1479.373274577202,-1352.342574583813,-953.9063959022537,-380.3729839933518,97.91580180900377,236.2584397335363,76.73341588775227
-1115.1759952133457,-1212.268809191788,-1123.8710147398099,-798.9428296838362,-323.89323428910546,63.678105102992845,161.93116241693426,19.40428042583492
