t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17
1467.5449999999998,1355.6799999999998,1253.6249999999998,1161.3799999999999,1078.945,1006.3199999999999,943.505,890.5,847.3050000000001,813.9200000000001,790.345,776.58,772.625,778.48,794.145,819.62,854.905
-1626254.0047463027,-1424722.5031285582,-1226634.9675884463,-1033865.7418559383,-848457.1949582673,-672657.9312880827,-508940.0007424492,-359982.9573366153,-228608.5549161862,-117645.74266128345,-29702.08218713048,33184.320021667045,70037.55383406972,81601.52480982253,71171.67855237993,45591.34273816893,16375.30210063108
-1999064.9137327059,-1788315.5424189526,-1576416.5234988218,-1363433.5218285217,-1150196.1509600733,-938539.3684766978,-731503.3837158545,-533445.9425369006,-350001.7545333079,-187808.6799409643,-53916.48123262085,45188.6897542721,104961.38325459635,124502.148090612,108383.88400757097,68227.3436597404,23491.414607423692
-1273807.7545288797,-1192393.1807375003,-1103713.155401069,-1004752.1538844123,-893349.6919970937,-768651.612352122,-631630.3995475341,-485592.3766958666,-336521.8408200832,-193047.42259159137,-65783.35095032977,34159.8327782805,97538.83590361342,119952.17121586103,104739.86789067167,64705.1891435846,21366.96356879042
-442877.3817281847,-461688.3859462838,-473729.1949606498,-475501.7040895909,-463590.51419174403,-435048.69664797385,-388037.52481725725,-322673.9396789576,-241918.92467047193,-152190.3331741929,-63259.61958415092,13009.35606468481,65284.349628557764,86416.12209672296,77026.37106760377,47297.15644225428,15220.865042565434
-57172.75730788779,-90022.60810465907,-120587.10092628837,-147172.95461579194,-167562.66394990642,-179108.99218215753,-179097.0121335246,-165424.55601727133,-137552.66588341843,-97504.38336210695,-50483.70041702354,-4559.024139933194,31025.201369275204,48844.62052875053,46707.164492635544,29809.121454483604,9865.78031530124
-10292.878735495286,-20164.525368480517,-30308.558308755975,-40591.18965217412,-50542.752670801296,-59263.79155234044,-65401.719895270326,-67274.18752605842,-63222.223568069436,-52231.89520195134,-34734.79397519367,-13283.870473008537,7415.924344002199,21663.612998081797,25217.69806722207,18211.762580837494,6644.304261792486
-46789.4311029903,-42001.24561974633,-37158.854686271996,-32413.178513932227,-28101.08773219154,-24726.397322394652,-22807.622965588856,-22550.637009716072,-23416.53464506224,-23851.92822678602,-21605.889137927446,-14916.072986734007,-4201.5629600411185,7006.793969532713,13428.283823700256,11838.269472702374,4795.261659743266
-57387.67743294906,-52070.51468715874,-45636.06524825468,-37847.219352868146,-28937.65663439117,-19801.478950521672,-11987.516313123675,-7271.5033122137,-6722.967486998275,-9611.205160161398,-13020.638858070713,-13087.346584610963,-7731.71629256208,1018.6277510500503,7776.410011674097,8176.972100186318,3447.5345755951953
-43916.67019221455,-42616.79076356139,-39764.0650488461,-34782.80872793986,-27539.10614010294,-18690.25806283956,-9891.672291641722,-3494.475234570718,-1480.9467159529452,-3954.5729921681223,-8306.149189789943,-10345.294082532457,-7344.649313618366,-685.4640288305698,4881.348988824244,5533.115071063502,2257.479113428162
-27495.773187098246,-28845.153329880523,-28826.67830493035,-26792.14999163323,-22382.728092830486,-15922.033457445137,-8739.87570168342,-3012.4919751414463,-786.510082896652,-2473.679532125921,-5988.571798430516,-7811.66645096162,-5743.941543384757,-989.8552644190279,2850.0453310477096,3263.716301243283,1200.5218287621467
-16678.224172459508,-18617.30784169527,-19593.591824602954,-19069.62326644129,-16665.6305414151,-12503.244148746484,-7518.595192690564,-3368.9636614841675,-1639.4288995371498,-2642.2823448539066,-4841.655932197798,-5828.750522046999,-4337.424574636443,-1364.7367858174537,901.2151046656232,1239.152563284003,316.3717510230618
-10976.02427501018,-12469.031112024737,-13404.160169957922,-13425.994573432667,-12247.967560422734,-9890.021363299296,-6898.7705282020015,-4285.323865458247,-3006.4246072600577,-3246.341824957431,-4172.601747789119,-4576.539581886143,-3879.8260894940945,-2490.4349018019766,-1220.39561949448,-532.9412977676454,-377.3729526279562
-7826.323853157014,-8733.307509478049,-9477.685108201536,-9895.568028642127,-9787.809188352821,-9015.918531651705,-7633.470636487171,-5962.144412032983,-4515.374840798066,-3763.3568405664723,-3856.6780140194396,-4479.584475280601,-4967.899738956281,-4701.822624242403,-3554.707850316788,-2024.433707727729,-883.523878055392
-5279.930242861367,-6071.9985704471865,-7157.673794207688,-8520.465265348055,-9888.665521380695,-10693.312229611007,-10276.259493696456,-8420.996632186087,-5874.8451204039575,-4173.380572389682,-4494.430978739453,-6450.512867544684,-8220.615522805365,-8116.947041045432,-6003.431155022586,-3195.17029412432,-1214.2405485699892
-2518.459188402355,-4306.133114724739,-6916.794125603116,-10310.23452866073,-13751.167886912539,-15778.12298448449,-14938.871217083104,-11227.358681991858,-6935.098043081596,-5328.506355453449,-7694.464264446997,-11846.07269128885,-14083.612257464907,-12533.317294260736,-8325.00142654283,-4000.4531848066745,-1394.4165304557896
-431.29449250559566,-5075.466436630616,-10932.848288760058,-17508.301490844675,-22963.825019360098,-24590.514181628925,-20824.321993986614,-13677.590477782674,-8495.478120452652,-9634.631971923123,-15984.367559046303,-21818.729008034272,-22288.019993140777,-17266.571064066447,-10167.751079381658,-4432.757809250068,-1477.7807612686865
-2708.6431334664285,-12397.52512127601,-22956.443370925055,-32693.029802477293,-38090.93369149212,-35733.537966716394,-26163.888214103594,-15964.231127634468,-13546.907144601953,-21015.23529905558,-31502.824108140438,-35952.34818485787,-31267.30876569518,-21164.461892845888,-11203.340883085195,-4590.578831303249,-1565.9688675411746
