t1,t2,t3,t4,t5,t6
226.57999999999998,222.625,228.48,244.14499999999998,269.62,304.905
-251.68177060195544,156.92044022202433,155.8884970663509,198.0873186572231,255.9405417946043,307.6401985924647
-713.5235147572603,89.90020772714772,83.07116818125046,151.58525741741408,241.2994698107653,309.0227348020836
-1142.7165470360274,22.888178516923986,11.543887225773858,105.55143958731678,225.97331407652328,309.0120066288957
-1525.2487384616365,-42.739805532480545,-57.23612716199722,60.86540532499285,210.24333003227412,307.5848054083691
-1850.1607574872894,-105.62087486527629,-121.93551614159418,18.33733264375448,194.38383499794924,304.7351584739582
-2110.084412751689,-164.47495852464195,-181.40188948716101,-21.32360313531342,178.65112223674174,300.4734153138029
-2301.449068822973,-218.17260400362005,-234.70868583808914,-57.53419746323536,163.27367919232097,294.8247317671078
-2424.363357751518,-265.79383074465335,-281.18484570798057,-89.85412090410452,148.44430363009025,287.8271398658252
-2482.2159964206703,-306.6721027525074,-320.4278626633687,-117.99411809726877,134.31452812673902,279.5294006547155
-2481.0663865337174,-340.41942499712565,-352.30036281008995,-141.81562190923617,120.99155334988538,269.98882534406215
-2428.9099968612627,-366.9309681942641,-376.9118188199602,-161.3225894271469,108.53767906068174,259.26922077241073
-2334.904951411909,-386.3700624233487,-394.5881592508099,-176.6469062634047,96.9720317155085,247.43907441853935
-2208.6365827494005,-399.1364771091494,-405.8327759388004,-188.02905601072794,86.27423668413398,234.5700487568841
-2059.4792414869726,-405.82235138808306,-411.2827236491807,-195.79589920901813,76.3895822038116,220.7358108138688
-1896.0932841624945,-407.1608378272748,-411.66377731827504,-200.3373647755113,67.23517458452943,206.01118530127957
-1726.0736090321063,-403.97250344852216,-407.7475458969402,-202.08366128351986,58.706586511865,190.4715918623169
-1555.7473085664697,-397.1139342262142,-400.31315084284194,-201.48431281274168,50.6845441068609,174.1927100574301
-1390.103802718512,-387.43201144045986,-390.1151815105733,-198.98996489278346,43.04127217828659,157.25030932415817
-1232.8319268790704,-375.72618009115496,-377.85884665712473,-195.03753692185288,35.646208311682145,139.72018355722997
-1086.434642488699,-362.71989393161493,-364.1825337506726,-190.03895582849793,28.370893292292422,121.67813869233481
-952.3924321276043,-349.04143258212525,-349.6474180817586,-184.37341737144516,21.09293805711954,103.1999940176575
-831.3498188252838,-335.21352139435714,-334.7333544182263,-178.3829000235849,13.69904879108367,84.36157136114515
-723.3045463666793,-321.65066978677777,-319.8400329287197,-172.37050497011097,6.087157634668387,65.23865879640967
-627.7846622089219,-308.6628629227397,-305.29226855518056,-166.60110939318963,-1.8322449457815537,45.906945727058506
-544.0042126694416,-296.464151666538,-291.3482892157657,-161.3037887047199,-10.135448378627174,26.441933477818743
-470.9929469736253,-285.1847297585614,-278.20996023854116,-156.67547395774372,-18.88538640585736,6.9188297594949075
-407.69906405784764,-274.88520615931776,-266.0339993272895,-152.88535018247262,-28.13187903473539,-12.587563064411118
-353.0665731179933,-265.5719228667321,-254.94337261132137,-150.07955791092746,-37.91210848625175,-32.00295649264421
-306.09037324236505,-257.2122964830627,-245.03819955019665,-148.38582384942225,-48.251197299652404,-51.253673659792696
-265.85286846248846,-249.74925582734227,-236.405621793796,-147.91771022571493,-59.16277260955539,-70.2667314896393
-231.5460301579092,-243.11390847511706,-229.12820453671708,-148.7782310139758,-70.64941884988892,-88.96990526191676
-202.48249838937795,-237.23561635464407,-223.2905399184547,-151.06263459245162,-82.70294069029983,-107.29177652211693
-178.0987469251583,-232.0487307581446,-218.9838156914252,-154.86019599777242,-95.30437853675917,-125.16176805229489
-157.95265464742894,-227.4953762178822,-216.30820533038712,-160.2548990720712,-108.42374075399107,-142.51017235951997
-141.71712241380834,-223.52392590039614,-215.37303404375987,-167.32492209750495,-122.01944073387685,-159.2681829574297
-129.17071223354014,-220.08320990818729,-216.29478233930365,-176.14087370742894,-136.0374541475685,-175.36794071851963
-120.1857062951547,-217.11304517182822,-219.19310449234166,-186.76276344671484,-150.41024318724422,-190.74261073624137
-114.71351672140048,-214.53233317832644,-224.1851582943221,-199.23573813993752,-165.05553076321874,-205.3265082218445
-112.76704914990259,-212.22665290016272,-231.37865501195134,-213.58467571128367,-179.87504780439536,-219.05529448311043
-114.39946216022898,-210.03784904511397,-240.86413131496056,-229.8078055651061,-194.75341873338093,-231.86626526840774
-119.67880045621092,-207.75842005676765,-252.7070036210849,-247.8696200132278,-209.55738962069228,-243.69875284646207
-128.65824099625212,-205.13338946729797,-266.9399773700014,-267.6934518639282,-224.13563428197114,-254.4946592902474
-141.3421949725386,-201.87168731208092,-283.55634198936406,-289.154211817391,-238.31938801553417,-264.19913094118925
-157.64924654961715,-197.66785465826794,-302.504587797286,-312.0718931156707,-251.92414870882806,-272.76137280750834
-177.3738331263617,-192.23321715161,-323.68464465641114,-336.20654239300205,-264.7526437260251,-280.135587195803
-200.14958067153972,-185.33378933091035,-346.9458840419353,-361.25544389707755,-276.5991843559391,-286.2820043972739
-225.4181446310676,-176.83041444452178,-372.08687286586905,-386.85324775458344,-287.25541842126495,-291.1679566011979
