t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11
643.505,590.5,547.3050000000001,513.9200000000001,490.345,476.58000000000004,472.625,478.48,494.145,519.62,554.905
-45817.44160276762,-36614.1911474756,-27856.315415439105,-19777.630247188405,-12617.109098122231,-6614.388519274466,-1995.2858458760847,1060.835106338735,2483.448927162926,2418.1965747907116,1397.5921492790894
-83175.2334383398,-66943.52752796857,-51382.99871334171,-36879.58591789722,-23865.02777780141,-12812.276576637805,-4203.87842746834,1544.4276390315981,4226.815549680005,4079.710933140887,2119.3696004115272
-105256.43399449554,-85637.79189368676,-66569.45413675025,-48457.74126749398,-31843.598163557588,-17408.24573074307,-5925.326348446677,1872.5130724744167,5544.804230249918,5328.854492461993,2635.780673950766
-110472.31217563742,-91290.64901737294,-72233.73329439634,-53594.59142411181,-35919.69387280168,-20041.391203570165,-7025.266895068846,2023.519185989712,6341.569251253364,6072.631443163149,2907.068833796902
-101553.95728455817,-85719.24487239278,-69442.17083567778,-52810.1776142742,-36274.76710315109,-20729.90241604076,-7477.807713423138,2010.7865123121082,6612.470700152224,6307.913504910112,2940.5435006976086
-83816.03624003696,-72763.57638181536,-60753.9131884045,-47640.07605617344,-33704.46978194905,-19798.11145133021,-7353.313901178476,1872.5398916059594,6428.624455497991,6105.910260720368,2779.8237025951166
-62973.574501074865,-56717.85804256398,-49181.20129341293,-40013.32063557934,-29294.97177651598,-17741.84149496999,-6786.805001001334,1657.3721292987805,5907.215100036539,5582.448170354327,2487.0428001234077
-43476.96882091971,-41080.206182776405,-37313.999408516574,-31693.917170082685,-24110.218685515043,-15086.502016183766,-5939.343902628782,1410.9467394277553,5178.99489775012,4865.593068473631,2125.2083575314928
-27814.786394625917,-27967.398072387998,-26858.274549847418,-23948.578944480334,-18982.581969370167,-12280.196572038774,-4964.028770024603,1167.578190937245,4362.17883080255,4069.903340053399,1745.8504290624826
-16677.025373418506,-18154.27593684333,-18592.104870376348,-17465.491788821935,-14433.382741382746,-9639.678317544529,-3983.684024118991,947.4631301176032,3547.1821475866927,3281.75263459509,1383.6783210931724
-9572.322178616827,-11472.405777383596,-12587.224761498112,-12450.83990686345,-10696.788809895177,-7344.351122857069,-3081.848162206564,758.1526648237141,2792.011107440868,2555.439550534982,1057.094857592709
-5494.650433735371,-7283.047656308694,-8513.361581284647,-8799.78319106765,-7798.128005863891,-5461.030419324143,-2304.50064394332,598.0347398027537,2125.2847026375634,1916.922841905232,772.059448164588
-3405.059899355582,-4844.642266691325,-5897.672673338385,-6260.503829374283,-5642.215192019925,-3980.5832280856425,-1668.1463455262563,459.9180502816673,1553.1220773184325,1371.2834769377632,526.8649834169008
-2475.3526253323025,-3519.5805415944815,-4288.4378654336015,-4550.939192245115,-4084.9628527245327,-2852.752575253297,-1170.0940665928226,333.6512525049478,1066.829546483929,910.7559183088254,316.24159616840365
-2148.7891073758974,-2846.3966097058615,-3328.417713294752,-3422.3579592534643,-2979.423212364338,-2012.4800924823019,-798.0870879858414,207.52345032105694,649.5738562045818,521.4729226766178,134.15016710466182
-2101.99679077054,-2531.5650528455494,-2767.6259111356753,-2682.3043739562604,-2198.9652297073794,-1396.6072926508439,-537.9380979052364,68.71358101374159,281.37770869356086,188.2503264868053,-24.7037744032679
-2174.931415320984,-2408.5760402860897,-2446.118439036749,-2193.7838077642173,-1644.9153884109455,-952.8836761248639,-378.91780487724077,-96.71809085050508,-57.47236405892777,-102.49873625587745,-164.2983293145826
-2305.7255383482334,-2393.3987805999795,-2267.990063206813,-1864.3587354134152,-1246.0142844031384,-644.1050792372391,-317.1686181714566,-303.76466394206176,-384.1739324691341,-361.29346658222846,-287.28656646462434
-2483.256049864805,-2448.7593938165073,-2177.5232784662676,-1633.6152390167738,-955.0908584030235,-449.79908064176834,-357.44093730158977,-567.8496245208738,-711.8423494236472,-595.0897227633791,-395.25903799503754
-2717.0414318784333,-2559.5059323882665,-2141.3614054006903,-1463.161814474653,-746.128880894109,-366.8921118414413,-513.170072882651,-903.2611488894271,-1048.2994693064995,-807.3931834191287,-489.0999121743433
-3019.349562326602,-2717.0462098892554,-2137.036857184598,-1330.6721708255748,-613.0509452792592,-409.6614958572038,-804.5493998685552,-1320.4361751935373,-1395.1046094663195,-998.7535990218431,-569.3495742098543
-3394.369465239212,-2910.15076370837,-2147.0538907807927,-1228.0842552652957,-570.0799108706747,-608.2207528857205,-1254.0464758393782,-1822.194693224756,-1746.9390304908836,-1167.522478725667,-636.5396000305395
-3831.158927098807,-3120.3136608061272,-2157.700886524818,-1163.203799432023,-652.2722661224423,-1004.0196820866395,-1878.990870816563,-2399.4804360306284,-2091.624176161588,-1310.813553464907,-691.486819955467
-4299.297051754748,-3321.0648847143243,-2161.852031230207,-1163.0626281772436,-913.7312128247022,-1640.686068774263,-2681.6098330582117,-3027.6930505759024,-2411.109626527807,-1425.6082737169913,-735.5323009489385
-4747.992584317015,-3481.362508641955,-2164.610776389943,-1276.2764341387428,-1420.4345313840317,-2549.392509312428,-3638.179293434141,-3665.104526385814,-2683.6639014162706,-1509.9111138089886,-770.698884311601
-5110.323972525078,-3573.0144013582244,-2189.5942556969167,-1570.6930635289523,-2235.2062629998823,-3730.0236411358946,-4690.429312478691,-4254.863747224069,-2887.2321785904505,-1563.8045292776555,-799.7270422410367
-5313.885515136312,-3580.874334102929,-2282.3521658048717,-2122.6680461464507,-3394.7370162491425,-5132.406447824996,-5743.260987677071,-4731.474516128048,-3003.544434901254,-1590.2093528154974,-825.9430305816966
-5297.221189325545,-3512.7261480190004,-2506.7925034745676,-2996.299046441899,-4882.660481318489,-6644.576974892018,-6672.324519965302,-5031.368025775707,-3022.187166510252,-1595.1515173912976,-852.9252788610509
-5028.524830792613,-3404.3185468025004,-2931.683823351303,-4215.191874077583,-6607.217926664913,-8095.699640657203,-7342.572348908399,-5105.607656641421,-2943.648741498976,-1587.3906368101227,-883.9713491944548
-4520.484090513868,-3315.2503211512967,-3607.8827224235556,-5734.678135846795,-8394.482584346995,-9278.312090078889,-7634.949575202461,-4931.492119675891,-2780.440589766452,-1577.3833813149622,-921.4272235403721
-3834.5956951652693,-3314.1538453140865,-4542.048843524873,-7426.172320611391,-10005.885076309769,-9988.04591734517,-7474.409691462886,-4519.5375601279875,-2555.8124811934135,-1575.7141248652704,-966.0091268204192
-3070.955414172267,-3456.3343262690405,-5676.817143949138,-9084.45534640178,-11181.098328117954,-10071.143735586269,-6850.476768712681,-3913.3643912227076,-2300.213362228001,-1591.2833571776441,-1016.2991522807865
-2344.9450543053727,-3761.5456678278547,-6887.725032033383,-10461.74175150164,-11696.648072173513,-9464.830466481722,-5823.057529186217,-3182.132162728338,-2046.2854129110406,-1629.6459452530526,-1068.5991500806276
-1758.0254889849048,-4201.151295851722,-8002.144416940312,-11321.52526363403,-11422.064705070801,-8216.271217314214,-4510.953825318227,-2407.5394463151365,-1823.584132218613,-1691.8913147000249,-1117.263407487718
-1372.8726184990296,-4700.965252914371,-8836.628449451353,-11495.601882467497,-10354.075600602479,-6472.995152764728,-3066.5706760087387,-1669.0456622260044,-1654.2434326239481,-1774.3424327290525,-1155.5065868401646
-1201.464768179591,-5159.624012487491,-9240.778256539219,-10924.797012717278,-8616.85669241324,-4448.203438560964,-1644.8991183401854,-1031.2265513834666,-1550.4574187553198,-1869.1491837387975,-1176.5369555281525
-1209.172067614949,-5475.706806058781,-9132.542689843714,-9669.86151943239,-6429.339601199722,-2373.227581415031,-375.9856402866146,-536.0549633408533,-1514.0804865505477,-1965.627925351278,-1174.7521641019985
-1331.3961900492204,-5573.539978408761,-8513.586439181034,-7890.829515912018,-4052.510144324906,-452.5089867323088,652.3675446694681,-201.01732231019417,-1538.073665798222,-2052.0253648692724,-1146.704254664959
-1495.166958181632,-5419.166654573592,-7461.811071943813,-5804.707074345927,-1734.9422090794408,1166.8959631567639,1399.4034734273573,-22.174789353140568,-1609.1345856271787,-2117.3128454586945,-1091.6080581732185
-1637.9073528476852,-5022.964000637547,-6106.673875629915,-3637.252110434715,327.9821989965035,2406.50914842447,1865.7005371494265,19.808335858183682,-1710.7252578179318,-2152.6576081776816,-1011.3064807321583
-1718.5473149550176,-4430.833593861725,-4597.63041962422,-1583.180923968602,2013.734898066387,3250.705437856647,2081.3658955497413,-47.171063766614964,-1825.8266958488439,-2152.3418561134663,-909.7619789711049
-1720.1224719032036,-3709.204242689941,-3075.6518989015276,217.23358676393553,3272.2664938278185,3730.664415331479,2092.778649615718,-192.6422630934725,-1939.0003161412199,-2114.057983638565,-792.2584677635799
